pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
2-5-35	0	02105		104	02105	1	120401007		0216	001			0	0		案	1		0		0		0	1.00	800000	800000	800000	800000	760000	0	0	辦理廉政委託研究案。									0	253	330	0	0030				0024	林佳靜	1030419	BGT
2-7-30	0	02108		104	02108	1	120201002		0216	001			0	0		年	1		0		0		0	1.00	4500000	4500000	4500000	4500000	4500000	0	0	委託研究發展經費。									0	253	330	0	0019				0024	劉晃美	1030303	BGT
4-2-72	0	04102		104	04102	1	140101006		0220	007			0	0		篇	1		0		0		0		54500	54500	54500	54500	54500	0	0	專案研究報告資料蒐集及印刷費。									0	261	330	0	0110				0024	李玉英	1030213	BGT
5-2-41	0	05112		104	05112	1	220101018		0214	001	'		0	0		人	4	日	5		0		0	4.00×5.00	1000	20000	20000	20000	0	0	0	資料整理費(問卷資料建檔費)。									0	243	330	0	0090	0	0	0	0024	潘彥如	1030709	BGT
5-2-41	0	05112		104	05112	1	220101018		0215	001			0	0		式	1		0		0		0	1.00	5000	5000	5000	5000	0	0	0	文具。									0	250	330	0	0091	0	0	0	0024	潘彥如	1030709	BGT
5-2-41	0	05112		104	05112	1	220101018		0220	001			0	0		本	100		0		0		0	100.00	250	25000	25000	25000	0	0	0	研究報告印製費。									0	261	330	0	0092	0	0	0	0024	潘彥如	1030709	BGT
5-2-41	0	05112		104	05112	1	220101018		0220	002			0	0		份	1000		0		0		0	1000.00	25	25000	25000	25000	0	0	0	問卷印製費。									0	261	330	0	0093	0	0	0	0024	潘彥如	1030709	BGT
5-2-41	0	05112		104	05112	1	220101018		0220	003			0	0		式	1		0		0		0	1.00	5000	5000	5000	5000	0	0	0	參考資料蒐集費。									0	261	330	0	0094	0	0	0	0024	王莒茵	1030709	BGT
5-3-66	0	05113		104	05113	1	220201048		0215	001			0	0		年	1		0		0		0	1.00	292000	300000	292000	292000	0	0	0	調查或試驗所需之相關器材文具、藥品、工作衣褲、沼澤衣、雨鞋。調查用工具、飼養箱、雨具、五金材料、電池								自行研究計畫		249	330	0	0117	0	0	0		張明雄	1030701	BGT
5-3-66	0	05113		104	05113	1	220201048		0220	001			0	0		年	1		0		0		0	1.00	8000	14000	8000	8000	0	0	0	相關報告印製所需費用，和動植物生態調查與棲地普查所需之油料、動植物生態調查與棲地普查所需之過路費、停								自行研究計畫		261	330	0	0118	0	0	0		張明雄	1030630	BGT
