pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-51	0	01101		104	01101	1	110202006		0218	001			0	0		年	1		0		0		0		500000	500000	500000	500000	500000	0	0	資訊軟體材料費。									0	256	310	0	0043				0012		1030505	BGT
1-1-51	0	01101		104	01101	1	110202006		0218	002			0	0		年	1		0		0		0	1.00	5380000	5380000	5380000	5380000	5660000	0	0	電腦主機及週邊設備維護保養。									0	256	310	0	0044				0013		1030507	BGT
1-1-51	0	01101		104	01101	1	110202006		0218	003			0	0		年	1		0		0		0	1.00	3800000	3800000	3800000	3800000	3240000	0	0	電腦資訊系統軟體維護。									0	256	310	0	0045				0013		1030507	BGT
1-1-51	0	01101		104	01101	1	110202006		0218	004			0	0		年	1		0		0		0		204000	204000	204000	204000	204000	0	0	電腦機房不斷電系統維護保養。									0	256	310	0	0046						1030505	BGT
2-1-35	0	02101		104	02101	1	120101002		0218	001			0	0		年	1		0		0		0	1.00	868400	868400	868400	868400	446200	0	0	電腦耗材。								因本處業務特性(外賓接待、市政訊息發布)需大量印製(彩色)文件，並配合府級長官辦公室需求，爰需提高電腦耗材預算。	0	256	310	0	0105				0012	陳晉軒	1030421	BGT
2-1-35	0	02101		104	02101	1	120101002		0218	002			0	0		年	1		0		0		0	1.00	222704	222704	222704	222704	159953	0	0	個人電腦及周邊設備維護費。								依104年度臺北市地方總預算各機關購置電腦及其相關設備編列基準審查表規定之電腦設備維護費標準編列。	0	256	310	0	0106				0013	陳晉軒	1030421	BGT
2-2-30	0	02102		104	02102	1	120101002		0218	001			0	0		年	1		0		0		0	1.00	165000	165000	165000	165000	169884	0	0	電腦耗材。								核實減列。	0	256	310	0	0029				0012	王子建	1030422	BGT
2-2-30	0	02102		104	02102	1	120101002		0218	002			0	0		年	1		0		0		0	1.00	141557	141557	141557	141557	145289	0	0	個人電腦、周邊設備及硬體維修費。								核實減列。	0	256	310	0	0030				0013	王子建	1030418	BGT
2-3-31	0	02103		104	02103	1	120101006		0218	001			0	0		年	1		0		0		0	1.00	321480	338400	321480	321480	338400	0	0	電腦及周邊設備用碳粉等相關耗材。								依編列基準每部電腦2400元*141人	0	256	310	0	0087				0012	陳翠宜	1031014	BGT
2-3-31	0	02103		104	02103	1	120101006		0218	002			0	0		年	1		0		0		0	1.00	230000	230000	230000	230000	195000	0	0	電腦設備硬體維護費。								依購置價格6%(購置總額5,610,891*6%)	0	256	310	0	0088				0013	陳翠宜	1030605	BGT
2-4-52	0	02104		104	02104	1	120601002		0218	001			0	0		年	1		0		0		0	1.00	210600	210600	210600	210600	204282	0	0	電腦設備耗材。								依標準核實增列。	0	256	310	0	0013				0012	陳俊男	1030326	BGT
2-4-53	0	02104		104	02104	1	120601002		0218	002			0	0		年	1		0		0		0		281300	281300	281300	281300	281300	0	0	區域、個人電腦及周邊設備維護費。									0	256	310	0	0014				0013	陳俊男	1030311	BGT
