pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-30	0	01101		104	01101	1	110101006		0113	001			0	0		人	7	日	250		0		0	7.00×250.00	300	525000	525000	525000	527100	0	0	職員、駐衛警、技工、工友、臨時工平日值勤費。									0	151	112	0	0049				0006		1030506	BGT
2-2-45	0	02102		104	02102	1	120203002		0113	001			0	0	1705	人	37	日	89		0		0	37.00×89.00	500	1646500	1646500	1646500	1646500	0	0	駐衛警值日夜費(例假日)。									1	151	112	0	0008				0006	王子建	1030407	BGT
2-2-45	0	02102		104	02102	1	120203002		0113	002			0	0	1704	人	37	日	166		0		0	37.00×166.00	300	1842600	1842600	1842600	1842600	0	0	駐衛警值日夜費(平日)。									1	151	112	0	0009				0006	王子建	1030407	BGT
3-2-15	0	03102		104	03102	1	220101004		0113	001			0	0	1705	人	1	日	115		0		0	1.00×115.00	500	57500	57500	57500	57000	0	0	員工例假日古蹟維護巡查值日夜費。								核實增列。	1	151	112	0	0047				0006	王福慶	1030422	BGT
3-3-57	0	03103		104	03103	1	220101004		0113	001			0	0	1704	人	1	日	250		0		0	1.00×250.00	300	75000	75000	75000	75300	0	0	職員值班費(平日)。								104年度平日250天	1	151	112	0	0103				0006	蕭書婷	1030417	BGT
3-3-57	0	03103		104	03103	1	220101004		0113	002			0	0	1705	人	1	日	115		0		0	1.00×115.00	500	57500	57500	57500	57000	0	0	職員值班費(例假日)。								104年度例假日115天	1	151	112	0	0104				0006	蕭書婷	1030418	BGT
3-3-62	0	03103		104	03103	1	220201002		0113	001			0	0	1704	人	2	日	250		0		0	2.00×250.00	300	150000	150000	150000	150600	0	0	職員值班費(平日)。								104年度平日250天	1	151	112	0	0012				0006	蕭書婷	1030417	BGT
3-3-62	0	03103		104	03103	1	220201002		0113	002			0	0	1705	人	2	日	115		0		0	2.00×115.00	500	115000	115000	115000	114000	0	0	職員值班費(例假日)。								104年度例假日115天	1	151	112	0	0013				0006	蕭書婷	1030418	BGT
3-3-62	0	03103		104	03103	1	220201002		0113	003			0	0	1704	人	8	日	250		0		0	8.00×250.00	300	600000	600000	600000	602400	0	0	技工、工友值班費(平日)。								104年度平日250天	1	151	112	0	0014				0006	蕭書婷	1030417	BGT
3-3-62	0	03103		104	03103	1	220201002		0113	004			0	0	1705	人	8	日	115		0		0	8.00×115.00	500	460000	460000	460000	456000	0	0	技工、工友值班費(例假日)。								104年度例假日115天	1	151	112	0	0015				0006	蕭書婷	1030418	BGT
3-3-76	0	03103		104	03103	1	220401002		0113	001			0	0	1704	人	1	日	250		0		0	1.00×250.00	300	75000	75000	75000	75300	0	0	技工、工友值班費(平日)。								104年度平日250天	1	151	112	0	0010				0006	蕭書婷	1030417	BGT
3-3-76	0	03103		104	03103	1	220401002		0113	002			0	0	1705	人	1	日	115		0		0	1.00×115.00	500	57500	57500	57500	57000	0	0	技工、工友值班費(例假日)。								104年度例假日115天	1	151	112	0	0011				0006	蕭書婷	1030418	BGT
7-2-60	0	07102		104	07102	1	310201002		0113	001			0	0		人	90	天	10		0		0	90.00×10.00	100	90000	90000	90000	90000	0	0	替代役役男值勤夜點費。								核實編列	0	152	112	0	0017				0006	鍾國豐	1030304	BGT
7-2-60	0	07102		104	07102	1	310201002		0113	002			0	0		人	7	天	365		0		0	7.00×365.00	100	255500	255500	255500	255500	0	0	抽水站第一分區管理中心技工值勤夜點費。								核實編列	0	152	112	0	0018				0006	鍾國豐	1030424	BGT
7-2-60	0	07102		104	07102	1	310201002		0113	003			0	0	1705	人	4	日	68		0		0	4.00×68.00	500	136000	136000	136000	134000	0	0	防汛期值日人員例假日值日夜費(含中秋、端午節加倍發放部分)。								核實減列	1	151	112	0	0019				0006	鍾國豐	1030424	BGT
7-2-60	0	07102		104	07102	1	310201002		0113	004			0	0	1704	人	4	日	152		0		0	4.00×152.00	300	182400	182400	182400	178800	0	0	防汛期值日人員平日值日夜費。								依值勤日數及人數編列	1	151	112	0	0020				0006	鍾國豐	1030304	BGT
