pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-52	0	01101		104	01101	1	110202006		0230	001			0	0		年	1		0		0		0		700000	700000	700000	700000	700000	0	0	光碟媒體及網路資料庫。									0	289	310	0	0054						1030505	BGT
2-1-53	0	02101		104	02101	1	120301002		0230	001			0	0		年	1		0		0		0		24000	24000	24000	24000	24000	0	0	法學資料查詢使用費。									0	289	310	0	0026				0015	劉淑雲	1030318	BGT
2-2-30	0	02102		104	02102	1	120101002		0230	001			0	0		年	1		0		0		0	1.00	80000	80000	80000	80000	80000	0	0	電腦軟體維護、資料庫建置及處理、網頁建構、系統管理等資訊服務費。									0	289	310	0	0037				0015	王子建	1030407	BGT
2-3-36	0	02103		104	02103	1	120201002		0230	001			0	0		年	1		0		0		0	1.00	612940	645200	612940	612940	645200	0	0	公務預算系統軟體維護服務費。									0	289	310	0	0021				0015	呂美瑤	1031014	BGT
2-3-36	0	02103		104	02103	1	120201002		0230	002			0	0		年	1		0		0		0	1.00	78375	82500	78375	78375	82500	0	0	審議意見處理系統維護費。									0	289	310	0	0022				0015	呂美瑤	1031014	BGT
2-3-42	0	02103		104	02103	1	120202002		0230	001			0	0		年	1		0		0		0	1.00	788690	830200	788690	788690	830200	0	0	附屬單位預算系統軟體維護服務費。								系統維護費(軟體建置價格5,930,000*14%)	0	289	310	0	0017				0015	林秀玲	1031014	BGT
2-3-47	0	02103		104	02103	1	120203003		0230	001			0	0		年	1		0		0		0	1.00	91000	91000	91000	91000	91000	0	0	總預算半年結算報告子系統軟體維護服務費。								系統軟體建置價格650,000元*14%	0	289	310	0	0029				0015	柳文鏗	1030327	BGT
2-3-47	0	02103		104	02103	1	120203003		0230	002			0	0		年	1		0		0		0	1.00	496737	521430	496737	496737	501550	0	0	公務決算系統軟體維護服務費。								系統軟體建置及擴充價格3,724,500元*14%	0	289	310	0	0030				0015	柳文鏗	1031014	BGT
2-3-47	0	02103		104	02103	1	120203003		0230	003	'		0	0		月	6		0		0		0	6.00	95000	606240	570000	570000	0	0	0	附屬單位會計及決算系統軟體維護服務費(新增)。								系統建置費8,660,000元，保固至104年6月屆滿，104年7月起編列每月系統維護費8,660,000元*14%*6/12	0	289	310	0	0031	0	0	0	0015	柳文鏗	1031014	BGT
2-3-48	0	02103		104	02103	1	120203004		0230	001			0	0		年	1		0		0		0	1.00	1235000	1300000	1235000	1235000	1492607	0	0	公務會計管理系統軟體維護服務費。								覈實減列	0	289	310	0	0032				0015	柳文鏗	1031014	BGT
2-4-53	0	02104		104	02104	1	120601002		0230	001			0	0		年	1		0		0		0		200000	200000	200000	200000	200000	0	0	資訊網站維護費。									0	289	310	0	0019				0015	陳俊男	1030311	BGT
2-4-53	0	02104		104	02104	1	120601002		0230	002			0	0		年	1		0		0		0	1.00	1457000	1457000	1457000	1457000	1940000	0	0	本府各機關所用人事系統維護費。								核實減列經費。	0	289	310	0	0020				0015	陳俊男	1030416	BGT
2-4-53	0	02104		104	02104	1	120601002		0230	003			0	0		年	1		0		0		0		2000000	2000000	2000000	2000000	2000000	0	0	線上差勤系統維護、功能擴充及應用推動服務。									0	289	310	0	0021				0015	陳俊男	1030311	BGT
2-4-53	0	02104		104	02104	1	120601002		0230	005			0	0		年	1		0		0		0	1.00	2260000	2260000	2260000	2260000	2260000	0	0	人事服務網系統維護、功能擴充及推動服務費。								核實增列。	0	289	310	1	0022				0015	陳俊男	1030617	BGT
