pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-33	0	01101		104	01101	1	110101006		0210	001			0	0		輛	1	月	12	公升	139		0	1×12×139	37	61716	61716	61716	58880	0	0	小客車(議長座車)汽油費。										229	122		0079			1				
1-1-33	0	01101		104	01101	1	110101006		0210	002			0	0		輛	1	月	12	公升	139		0	1×12×139	34.9	58213	58213	58213	58880	0	0	小客車(副議長座車)汽油費。										229	122		0080			1				
1-1-33	0	01101		104	01101	1	110101006		0210	003			0	0		輛	1	月	12	公升	139		0	1×12×139	34.9	58213	58213	58213	55544	0	0	小客車(秘書長座車)汽油費。										229	122		0081			1				
1-1-33	0	01101		104	01101	1	110101006		0210	004			0	0		輛	1	月	12	公升	139		0	1×12×139	34.9	58213	58213	58213	55544	0	0	小客車(副秘書長座車)汽油費。										229	122		0082			1				
1-1-33	0	01101		104	01101	1	110101006		0210	005			0	0		輛	6	月	12	公升	25		0	6×12×25	34.9	62820	62820	62820	59940	0	0	重型公務機車汽油費。										229	122		0083			1				
1-1-33	0	01101		104	01101	1	110101006		0210	006			0	0		輛	9	月	12	公升	139		0	9×12×139	34.9	523917	523917	523917	484122	0	0	客貨兩用車汽油費。										229	122		0084			1				
2-1-33	0	02101		104	02101	1	120101002		0210	019			0	0		輛	1	月	12	公升	71		0	1×12×71	34.9	29735	29735	29735	27805	0	0	小客車(市長座車)汽油費。										229	122		0082			1	0003	吳雅娟		
2-1-33	0	02101		104	02101	1	120101002		0210	020			0	0		輛	3	月	12	公升	71		0	3×12×71	34.9	89205	89205	89205	83414	0	0	小客車(副市長座車)汽油費。										229	122		0083			1	0003	吳雅娟		
2-1-34	0	02101		104	02101	1	120101002		0210	021			0	0		輛	1	月	12	公升	139		0	1×12×139	34.9	58213	58213	58213	27805	0	0	小客車(秘書長座車)汽油費。										229	122		0084			1	0003	吳雅娟		
2-1-34	0	02101		104	02101	1	120101002		0210	022			0	0		輛	2	月	12	公升	71		0	2×12×71	34.9	59470	59470	59470	55609	0	0	小客車(副秘書長座車)汽油費。										229	122		0085			1	0003	吳雅娟		
2-1-34	0	02101		104	02101	1	120101002		0210	023			0	0		輛	1	月	12	公升	95		0	1×12×95	34.9	39786	39786	39786	37203	0	0	小客車(副秘書長座車)汽油費。										229	122		0086			1	0003	吳雅娟		
2-1-34	0	02101		104	02101	1	120101002		0210	024			0	0		輛	3	月	12	公升	139		0	3×12×139	34.9	174639	174639	174639	163299	0	0	小客車(技監、參事、顧問座車)汽油費。										229	122		0087			1	0003	吳雅娟		
2-1-34	0	02101		104	02101	1	120101002		0210	025			0	0		輛	3	月	12	公升	71		0	3×12×71	34.9	89205	89205	89205	55609	0	0	小客車汽油費。										229	122		0088			1	0003	吳雅娟		
2-1-34	0	02101		104	02101	1	120101002		0210	026			0	0		輛	1	月	12	公升	139		0	1×12×139	34.9	58213	58213	58213	54433	0	0	小客車汽油費。										229	122		0089			1	0003	吳雅娟		
2-1-34	0	02101		104	02101	1	120101002		0210	027			0	0		輛	3	月	12	公升	25		0	3×12×25	34.9	31410	31410	31410	29371	0	0	重型公務機車汽油費。										229	122		0090			1	0003	吳雅娟		
2-1-34	0	02101		104	02101	1	120101002		0210	028			0	0		輛	3	月	12	公升	139		0	3×12×139	34.9	174639	174639	174639	108866	0	0	客貨兩用車汽油費。										229	122		0091			1	0003	吳雅娟		
