pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
2-1-42	0	02101		104	02101	1	120101004		0220	007			0	0		項	1		0		0		0	1.00	490000	490000	490000	490000	490000	0	0	編印臺北市年鑑印刷費。									0	261	340	0	0192				0025	吳沖蓉	1030324	BGT
2-1-42	0	02101		104	02101	1	120101004		0220	008			0	0		版	17000		0		0		0	17000.00	200	3400000	3400000	3400000	3400000	0	0	編印市府公報印刷費。									0	261	340	0	0193				0025	吳沖蓉	1030421	BGT
2-3-28	0	02103		104	02103	1	120101002		0220	007			0	0		本	700		0		0		0		260	182000	182000	182000	182000	0	0	相關法規等印刷費。									0	261	340	0	0046				0025	藍己秀	1030306	BGT
2-9-44	0	02112		104	02112	1	130301003		0220	003			0	0		本	3000		0		0		0		270	810000	810000	810000	810000	0	0	編印原住民族語教材。									0	272	340	1	0028				0025	陳思穎	1030419	BGT
2-10-38	0	02113		104	02113	1	220301002		0220	004			0	0		年	1		0		0		0	1.00	640000	640000	640000	640000	640000	0	0	辦理客語教學輔助教材印製。									0	261	340	0	0029				0025	李家慧	1030404	BGT
2-10-38	0	02113		104	02113	1	220301002		0220	008			0	0		本	6400	期	4		0		0		15	384000	384000	384000	384000	0	0	客家文化季刊印製費。									0	261	340	0	0032				0025	劉春香	1030404	BGT
3-1-78	0	03101		104	03101	1	220401002		0220	010			0	0		年	1		0		0		0		160000	160000	160000	160000	160000	0	0	辦理宗教刊物印製。									0	261	340	0	0029				0025	黃瀚儀	1030120	BGT
3-2-19	0	03102		104	03102	1	220201002		0220	013			0	0		本	1000		0		0		0	1000.00	60	60000	60000	60000	60000	0	0	臺北市孔廟聖賢事略集釋奠解說等印刷費。									0	261	340	0	0030				0025	王福慶	1031013	BGT
5-2-63	0	05112		104	05112	1	220204002	003	0220	003			0	0		冊	1000		0		0		0	1000.00	126	126000	126000	126000	126000	0	0	印製好書大家讀指南。									0	261	340	0	0040				0025	林君諭	1030623	BGT
5-3-81	0	05113		104	05113	1	220203002		0220	002			0	0		期	4	本	2000		0		0		100	800000	800000	800000	800000	0	0	動物園雜誌及專刊(含美術版面編輯印刷製版)。									0	261	340	0	0027				0025	鄭世嘉	1030416	BGT
5-3-81	0	05113		104	05113	1	220203002		0220	003			0	0		份	300		0		0		0	300.00	216	64800	64800	64800	64800	0	0	動物園年報(含美術版面編輯印製)。									0	261	340	0	0028				0025	呂玉芳	1030423	BGT
5-3-81	0	05113		104	05113	1	220203002		0220	004			0	0		期	1		0		0		0		15580	15580	15580	15580	15580	0	0	動物園學報(設計排版費)。									0	261	340	0	0029				0025	陳香吟	1030416	BGT
