pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-30	0	01101		104	01101	1	110101006		0107	001			0	0		人	66	月	12	段	1		0		630	498960	498960	498960	498960	0	0	員工上下班交通費。									0	125	113	0	0044				0007		1030505	BGT
1-1-30	0	01101		104	01101	1	110101006		0107	002			0	0		人	61	月	12	段	2		0		630	922320	922320	922320	922320	0	0	員工上下班交通費。									0	125	113	0	0045				0007		1030505	BGT
1-1-30	0	01101		104	01101	1	110101006		0107	003			0	0		人	43	月	12	段	3		0		630	975240	975240	975240	975240	0	0	員工上下班交通費。									0	125	113	0	0046				0007		1030505	BGT
2-1-28	0	02101		104	02101	1	120101002		0107	001			0	0	1901	人	67	月	12	段	1		0	67.00×12.00×1.00	630	506520	506520	506520	506520	0	0	員工上下班交通費。									1	125	113	0	0013				0007	趙玲玲	1030331	BGT
2-1-28	0	02101		104	02101	1	120101002		0107	002			0	0	1901	人	84	月	12	段	2		0	84.00×12.00×2.00	630	1270080	1270080	1270080	1300320	0	0	員工上下班交通費。									1	125	113	0	0014				0007	趙玲玲	1030328	BGT
2-1-28	0	02101		104	02101	1	120101002		0107	003			0	0	1901	人	37	月	12	段	3		0	37.00×12.00×3.00	630	839160	839160	839160	975240	0	0	員工上下班交通費。								104年本處員額以213人計，扣除由機關供給交通工具或附搭各種公有車輛上下班者25人，交通費請領員額編列188人。	1	125	113	0	0015				0007	趙玲玲	1030328	BGT
2-1-29	0	02101		104	02101	1	120101002		0107	005			0	0		人	1	月	12	段	1		0	1.00×12.00×1.00	630	7560	7560	7560	7560	0	0	替代役役男上下班交通費。									0	125	113	0	0016				0007	顏良真	1030331	BGT
2-2-28	0	02102		104	02102	1	120101002		0107	001			0	0	1901	人	14	月	12	段	1		0	14.00×12.00×1.00	630	105840	105840	105840	105840	0	0	員工上下班交通費。									1	125	113	0	0008				0007	潘慧琳	1030407	BGT
2-2-28	0	02102		104	02102	1	120101002		0107	002			0	0	1901	人	44	月	12	段	2		0	44.00×12.00×2.00	630	665280	665280	665280	665280	0	0	員工上下班交通費。									1	125	113	0	0009				0007	潘慧琳	1030407	BGT
2-2-28	0	02102		104	02102	1	120101002		0107	003			0	0	1901	人	78	月	12	段	3		0	78.00×12.00×3.00	630	1769040	1769040	1769040	1769040	0	0	員工上下班交通費。									1	125	113	0	0010				0007	潘慧琳	1030407	BGT
2-3-25	0	02103		104	02103	1	120101002		0107	001			0	0		人	51	月	12	段	1		0		630	385560	385560	385560	385560	0	0	員工上下班交通費。									0	125	113	0	0008				0007	藍已秀	1030306	BGT
2-3-25	0	02103		104	02103	1	120101002		0107	002			0	0		人	72	月	12	段	2		0		630	1088640	1088640	1088640	1088640	0	0	員工上下班交通費。									0	125	113	0	0009				0007	藍已秀	1030306	BGT
2-3-25	0	02103		104	02103	1	120101002		0107	003			0	0		人	31	月	12	段	3		0		630	703080	703080	703080	703080	0	0	員工上下班交通費。									0	125	113	0	0010				0007	藍已秀	1030306	BGT
2-4-22	0	02104		104	02104	1	120101002		0107	001			0	0		人	38	月	12	段	2		0	38.00×12.00×2.00	630	574560	574560	574560	302400	0	0	員工上下班交通費。								依102年度實際執行數並考量本處人員異動情形酌予調整。	0	125	113	0	0008				0007	蕭文琪	1030411	BGT
2-4-22	0	02104		104	02104	1	120101002		0107	002			0	0		人	25	月	12	段	3		0	25.00×12.00×3.00	630	567000	567000	567000	1134000	0	0	員工上下班交通費。								依102年度實際執行數並考量本處人員異動情形酌予調整。	0	125	113	0	0009				0007	蕭文琪	1030411	BGT
2-4-22	0	02104		104	02104	1	120101002		0107	003			0	0		人	32	月	12	段	1		0	32.00×12.00×1.00	630	241920	241920	241920	189000	0	0	員工上下班交通費。								依102年度實際執行數並考量本處人員異動情形酌予調整。	0	125	113	0	0010				0007	蕭文琪	1030411	BGT
2-5-16	0	02105		104	02105	1	120101002		0107	001			0	0	1901	人	19	月	12	段	1		0		630	143640	143640	143640	143640	0	0	員工上下班交通費(一段)。									1	125	113	0	0008				0007	楊雅評	1030308	BGT
2-5-16	0	02105		104	02105	1	120101002		0107	002			0	0	1901	人	28	月	12	段	2		0		630	423360	423360	423360	423360	0	0	員工上下班交通費(二段)。									1	125	113	0	0009				0007	楊雅評	1030308	BGT
2-5-16	0	02105		104	02105	1	120101002		0107	003			0	0	1901	人	17	月	12	段	3		0		630	385560	385560	385560	385560	0	0	員工上下班交通費(三段)。									1	125	113	0	0010				0007	楊雅評	1030308	BGT
2-6-24	0	02106		104	02106	1	210101002		0107	001			0	0		人	24	月	12	段	1		0	24.00×12.00×1.00	630	181440	181440	181440	181440	0	0	員工上下班交通費。									0	125	113	0	0009				0007	張淑娟	1030326	BGT
2-6-24	0	02106		104	02106	1	210101002		0107	002			0	0		人	20	月	12	段	2		0	20.00×12.00×2.00	630	302400	302400	302400	302400	0	0	員工上下班交通費。									0	125	113	0	0010				0007	張淑娟	1030409	BGT
2-6-24	0	02106		104	02106	1	210101002		0107	003			0	0		人	30	月	12	段	3		0	30.00×12.00×3.00	630	680400	680400	680400	680400	0	0	員工上下班交通費。									0	125	113	0	0011				0007	張淑娟	1030326	BGT
2-6-24	0	02106		104	02106	1	210101002		0107	004			0	0		人	5	月	12	段	1		0	5.00×12.00×1.00	630	37800	37800	37800	41580	0	0	替代役役男上下班交通費。									0	125	113	0	0012				0007	莊雅慧	1030712	BGT
2-7-22	0	02108		104	02108	1	120101002		0107	001			0	0	1901	人	23	月	12	段	1		0	23.00×12.00×1.00	630	173880	173880	173880	143640	0	0	員工上下班交通費。								配合新增人員調整增列	1	125	113	0	0009				0007	張淑卿	1030326	BGT
2-7-22	0	02108		104	02108	1	120101002		0107	002			0	0	1901	人	46	月	12	段	2		0	46.00×12.00×2.00	630	695520	695520	695520	725760	0	0	員工上下班交通費。								配合新增人員調整減列	1	125	113	0	0010				0007	張淑卿	1030326	BGT
2-7-22	0	02108		104	02108	1	120101002		0107	003			0	0	1901	人	23	月	12	段	3		0	23.00×12.00×3.00	630	521640	521640	521640	521640	0	0	員工上下班交通費。									1	125	113	0	0011				0007	張淑卿	1030326	BGT
2-7-22	0	02108		104	02108	1	120101002		0107	004			0	0	1901	人	1	月	12	段	1		0	1.00×12.00×1.00	630	7560	7560	7560	7560	0	0	替代役役男上下班交通費。									1	125	113	0	0012				0007	張淑卿	1030326	BGT
2-8-10	0	02111		104	02111	1	340101002		0107	001			0	0	1901	人	5	月	12	段	1		0	5.00×12.00×1.00	630	37800	37800	37800	37800	0	0	員工上下班交通費。									1	125	113	0	0008				0007	陳墀信	1030317	BGT
