pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
2-1-52	0	02101		104	02101	1	120301002		0208	001			0	0		人	83		0		0		0	83.00	120	9960	9960	9960	9960	0	0	志工保險費。									0	222	350	0	0007				0026	高雅雯	1030401	BGT
2-1-52	0	02101		104	02101	1	120301002		0214	005			0	0	1101	人次	5220		0		0		0	5220.00	110	574200	574200	574200	574200	0	0	志工餐點及交通補貼。									1	248	350	0	0012				0026	高雅雯	1030401	BGT
2-2-36	0	02102		104	02102	1	120201003		0208	002			0	0		人	2		0		0		0		120	240	240	240	240	0	0	志工保險費。									0	220	350	0	0023				0026	李柏（王晉）	1030407	BGT
2-2-36	0	02102		104	02102	1	120201003		0214	001			0	0		人	2	次	45		0		0		110	9900	9900	9900	9900	0	0	志工餐點及交通補助。									0	248	350	0	0025				0026	李柏（王晉）	1030407	BGT
2-5-34	0	02105		104	02105	1	120401007		0208	001			0	0		人	85	年	1		0		0	85.00×1.00	120	10200	10200	10200	11400	0	0	志工投保意外險之保險費。									0	222	350	0	0026				0026	李昱輝	1030412	BGT
2-5-35	0	02105		104	02105	1	120401007		0214	002			0	0	1101	人次	1620		0		0		0		110	178200	178200	178200	178200	0	0	志工餐點及交通補助。									1	248	350	0	0028				0026	李昱輝	1030308	BGT
2-6-38	0	02106		104	02106	1	212601004		0208	001			0	0		人	2		0		0		0		120	240	240	240	240	0	0	志工保險費。									0	222	350	0	0059				0026	湯皓宇	1030326	BGT
2-6-38	0	02106		104	02106	1	212601004		0214	001			0	0		人次	200		0		0		0		110	22000	22000	22000	22000	0	0	志工餐點及交通補助。									0	248	350	0	0063				0026	湯皓宇	1030326	BGT
2-9-47	0	02112		104	02112	1	130301006		0208	001			0	0		人	55		0		0		0		120	6600	6600	6600	6600	0	0	志工保險費。									0	222	350	0	0056				0026	陳思穎	1030419	BGT
2-9-47	0	02112		104	02112	1	130301006		0214	001			0	0	1101	人次	2572		0		0		0		110	282920	282920	282920	282920	0	0	志工導覽解說餐點及交通補助。									1	248	350	0	0058				0026	陳思穎	1030419	BGT
2-9-57	0	02112		104	02112	1	130501002		0208	001			0	0		人	8		0		0		0		120	960	960	960	960	0	0	志工保險費。									0	222	350	0	0007				0026	易君強	1030419	BGT
2-9-57	0	02112		104	02112	1	130501002		0214	003			0	0		人次	1788		0		0		0	1788.00	110	196680	196680	196680	196680	0	0	志工導覽解說餐點及交通補助。									0	248	350	0	0012					易君強	1030424	BGT
2-10-30	0	02113		104	02113	1	220201002		0208	001			0	0		人	165	年	1		0		0	165.00×1.00	120	19800	19800	19800	19800	0	0	志工意外保險費。									0	222	350	0	0011				0026	張鳳嬌	1030412	BGT
2-10-31	0	02113		104	02113	1	220201002		0214	005			0	0	1101	人次	6308		0		0		0	6308.00	110	693880	693880	693880	693880	0	0	志工餐點及交通補助。									1	248	350	0	0018				0026	張鳳嬌	1030412	BGT
2-10-32	0	02113		104	02113	1	220201002		0220	005			0	0		人	165		0		0		0	165.00	600	99000	99000	99000	99000	0	0	志工訓練。									0	272	350	0	0026				0026	張鳳嬌	1030430	BGT
2-10-32	0	02113		104	02113	1	220201002		0220	008			0	0		次	4		0		0		0	4.00	5250	21000	21000	21000	21000	0	0	志工活動。									0	273	350	0	0028				0026	張鳳嬌	1030430	BGT
2-11-34	0	02121		104	02121	1	130101004		0208	001			0	0		人	40	年	1		0		0		120	4800	4800	4800	4800	0	0	志工意外險保費。									0	222	350	0	0066				0026	郭怡芬	1030318	BGT
2-11-34	0	02121		104	02121	1	130101004		0214	002			0	0		人	40	次	52		0		0		110	228800	228800	228800	228800	0	0	志工餐點及交通補助。									0	248	350	0	0068				0026	郭怡芬	1030318	BGT
2-11-34	0	02121		104	02121	1	130101004		0220	001			0	0		人	40		0		0		0	40.00	200	8000	8000	8000	0	0	0	志工背心(2年1編)（新增）。									0	270	350	1	0070				0026	丁璽允	1030417	BGT
2-12-35	0	02122		104	02122	1	130101004		0208	001			0	0		人	68	年	1		0		0	68.00×1.00	120	8160	8160	8160	8160	0	0	志工投保意外險之保險費。									0	222	350	0	0090				0026	邱淑玲	1030401	BGT
2-12-35	0	02122		104	02122	1	130101004		0214	002			0	0	1503	節	5		0		0		0	5.00	1600	8000	8000	8000	8000	0	0	志工教育訓練專題演講鐘點費。									1	242	350	0	0092				0026	邱淑玲	1030401	BGT
2-12-35	0	02122		104	02122	1	130101004		0214	003			0	0	1101	人次	2190		0		0		0	2190.00	110	240900	240900	240900	240900	0	0	本所志工餐點及交通補助。									1	248	350	0	0093				0026	邱淑玲	1030618	BGT
2-12-35	0	02122		104	02122	1	130101004		0214	004			0	0	1101	人次	630		0		0		0	630.00	110	69300	69300	69300	69300	0	0	信義公民會館志工餐點及交通補助。									1	248	350	0	0094				0026	林景皓	1030618	BGT
2-12-36	0	02122		104	02122	1	130101004		0220	002			0	0		年	1		0		0		0	1.00	23040	23040	23040	23040	23040	0	0	志工活動及獎勵費。									0	273	350	0	0097				0026	邱淑玲	1030401	BGT
2-13-35	0	02123		104	02123	1	130101004		0208	001			0	0		人	43	年	1		0		0	43.00×1.00	120	5160	5160	5160	4800	0	0	志工投保意外險之保險費。								依所需志工人數編列。	0	222	350	0	0096				0026	許秀如	1030405	BGT
2-13-36	0	02123		104	02123	1	130101004		0214	001			0	0	1101	人次	2310		0		0		0	2310.00	110	316800	254100	254100	242550	0	0	志工餐點及交通補助。								本區洽公民眾每日平均1千人以上，為12區之冠，為維持服務品質，依所需志工人數43名增列。	1	248	350	0	0097				0026	許秀如	1030624	BGT
2-14-43	0	02124		104	02124	1	130101004		0208	001			0	0		人	44	年	1		0		0	44.00×1.00	120	5280	5280	5280	5280	0	0	志工投保意外險之保險費。									0	222	350	0	0089				0026	蔡幸純	1030327	BGT
2-14-43	0	02124		104	02124	1	130101004		0208	002			0	0		人	38	年	1		0		0	38.00×1.00	120	4560	4560	4560	4560	0	0	中山公民會館志工投保意外險之保險費。									0	222	350	0	0090				0026	蔡幸純	1030327	BGT
2-14-43	0	02124		104	02124	1	130101004		0214	002			0	0	1101	人次	3024		0		0		0	3024.00	110	332640	332640	332640	332640	0	0	志工餐點及交通補助。									1	248	350	0	0092				0026	蔡幸純	1030327	BGT
2-14-43	0	02124		104	02124	1	130101004		0214	003			0	0	1101	人次	1626		0		0		0	1626.00	110	178860	178860	178860	178860	0	0	中山公民會館志工餐點及交通補助。									1	248	350	0	0093				0026	蔡幸純	1030327	BGT
2-15-32	0	02125		104	02125	1	130101004		0208	001			0	0		人	30	年	1		0		0	30.00×1.00	120	3600	3600	3600	3000	0	0	本所志工投保意外險之保險費。　								因業務實際需要增列	0	222	350	0	0094				0026	邱淑菁	1030420	BGT
2-15-32	0	02125		104	02125	1	130101004		0208	002			0	0		人	27	年	1		0		0	27.00×1.00	120	3240	3240	3240	3120	0	0	中正公民會館志工投保意外險之保險費。								因業務實際需要增列	0	222	350	0	0095				0026	李淑慧	1030420	BGT
2-15-32	0	02125		104	02125	1	130101004		0214	002			0	0	1101	人次	1560		0		0		0	1560.00	110	171600	171600	171600	171600	0	0	本所志工餐點及交通補助。									1	248	350	0	0097				0026	邱淑菁	1030423	BGT
2-15-32	0	02125		104	02125	1	130101004		0214	003			0	0	1101	人次	1352		0		0		0	1352.00	110	154440	148720	148720	151250	0	0	中正公民會館志工餐點及交通補助。									1	248	350	0	0098				0026	李淑慧	1030626	BGT
2-15-32	0	02125		104	02125	1	130101004		0220	002			0	0		人	30		0		0		0	30.00	200	6000	6000	6000	0	0	0	本所志工背心（新增）。								2年1編	0	270	350	1	0101				0026	邱淑菁	1030421	BGT
2-15-32	0	02125		104	02125	1	130101004		0220	003			0	0		人	27		0		0		0	27.00	200	5400	5400	5400	0	0	0	中正公民會館志工背心（新增）。								2年1編	0	270	350	1	0102				0026	李淑慧	1030421	BGT
2-16-35	0	02126		104	02126	1	130101004		0208	001			0	0		人	44	年	1		0		0	44.00×1.00	120	5280	5280	5280	5280	0	0	志工意外險保險費。									0	222	350	0	0089				0026		1030415	BGT
2-16-35	0	02126		104	02126	1	130101004		0214	001			0	0	1101	人	8	次	250		0		0	8.00×250.00	110	220000	220000	220000	220000	0	0	志工餐點及交通費。									1	248	350	0	0090				0026		1030415	BGT
2-16-36	0	02126		104	02126	1	130101004		0220	002			0	0		人	44		0		0		0	44.00	200	8800	8800	8800	0	0	0	志工背心（新增）。									0	270	350	1	0094	0	0	0	0026	楊雅鈞	1030724	BGT
2-17-37	0	02127		104	02127	1	130101004		0208	001			0	0		人	60	年	1		0		0		120	7200	7200	7200	7200	0	0	志工投保意外險之保險費。									0	222	350	0	0113				0026	李炎宗	1030313	BGT
2-17-37	0	02127		104	02127	1	130101004		0214	002			0	0	1101	人次	2100		0		0		0		110	231000	231000	231000	231000	0	0	志工餐點及交通補助。									1	248	350	0	0115				0026	李炎宗	1030313	BGT
2-17-56	0	02127		104	02127	1	132801010		0208	002			0	0		人	26	年	1		0		0	26.00×1.00	120	3120	3120	3120	3120	0	0	新移民會館志工投保意外險之保險費。									0	222	350	1	0158				0026	黃梅怡	1030702	BGT
2-17-56	0	02127		104	02127	1	132801010		0214	001			0	0		人次	1020		0		0		0	1020.00	110	112200	112200	112200	112200	0	0	新移民會館志工餐點及交通費。									0	248	350	1	0160				0026	黃梅怡	1030416	BGT
2-17-56	0	02127		104	02127	1	132801010		0215	003			0	0		人	26	年	1		0		0	26.00×1.00	200	5200	5200	5200	0	0	0	新移民會館志工背心（新增）。									0	251	350	1	0163	0	0	0	0026	黃梅怡	1030421	BGT
2-18-41	0	02128		104	02128	1	130101040		0208	001			0	0		人	88	年	1		0		0		120	10560	10560	10560	10560	0	0	志工投保意外險之保險費。									0	222	350	0	0109				0026	張繼文	1030401	BGT
2-18-41	0	02128		104	02128	1	130101040		0214	001			0	0	1101	人次	2600		0		0		0		110	286000	286000	286000	286000	0	0	志工餐點及交通補助。									1	248	350	0	0110				0026	張繼文	1030401	BGT
2-18-41	0	02128		104	02128	1	130101040		0220	002			0	0		次	2		0		0		0		8000	16000	16000	16000	16000	0	0	志工慶生及座談會餐點。									0	272	350	0	0114				0026	張繼文	1030401	BGT
2-19-37	0	02129		104	02129	1	130101004		0208	001			0	0		人	33	年	1		0		0		120	3960	3960	3960	3960	0	0	志工投保意外險之保險費。									0	222	350	0	0079				0026	簡佳萍	1030313	BGT
2-19-37	0	02129		104	02129	1	130101004		0214	002			0	0	1101	人次	2630		0		0		0		110	289300	289300	289300	289300	0	0	志工餐點及交通補助。									1	248	350	0	0081				0026	簡佳萍	1030313	BGT
2-19-53	0	02129		104	02129	1	132801009		0208	002	1	新移民生活適應相關業務	1200	1200		人	10	年	1		0		0	10.00×1.00	120	1200	1200	1200	1200	0	0	新移民會館志工投保意外險保險費。									0	222	350	1	0143				0026	周崇群	1030326	BGT
2-19-53	0	02129		104	02129	1	132801009		0214	002	1	新移民生活適應相關業務	53350	53350	1101	人次	485		0		0		0	485.00	110	53350	53350	53350	53350	0	0	新移民會館志工餐點及交通補助。									1	248	350	1	0145				0026	周崇群	1030326	BGT
2-20-39	0	02130		104	02130	1	130101004		0208	001			0	0		人	31	年	1		0		0		120	3720	3720	3720	3720	0	0	志工投保意外險之保險費。									0	222	350	0	0097				0026	李嘉玲	1030321	BGT
2-20-39	0	02130		104	02130	1	130101004		0208	002			0	0		人	40	年	1		0		0	40.00×1.00	120	4800	4800	4800	0	0	0	內湖公民會館志工投保意外險之保險費（新增）。									0	222	350	1	0098	0	0	0	0026	陳佳宜	1030324	BGT
2-20-39	0	02130		104	02130	1	130101004		0214	002			0	0	1101	人次	1451		0		0		0	1451.00	110	159610	159610	159610	159610	0	0	志工餐點及交通補助。									1	248	350	0	0100				0026	李嘉玲	1030622	BGT
2-20-39	0	02130		104	02130	1	130101004		0214	004			0	0	1101	人次	960		0		0		0	960.00	110	105600	105600	105600	0	0	0	內湖公民會館志工餐點及交通補助（新增）。									1	248	350	1	0101	0	0	0	0026	陳佳宜	1030326	BGT
2-20-39	0	02130		104	02130	1	130101004		0220	003			0	0		人	40	件	1		0		0	40.00×1.00	200	8000	8000	8000	0	0	0	內湖公民會館志工背心（新增）。										270	350	1	0104	0	0	0	0026	陳佳宜	1030323	BGT
2-21-41	0	02131		104	02131	1	130101004		0208	001			0	0		人	37	年	1		0		0	37.00×1.00	120	4440	4440	4440	5040	0	0	志工意外險保費。									0	222	350	0	0132				0026	吳素緣	1030418	BGT
2-21-41	0	02131		104	02131	1	130101004		0208	002			0	0		人	42	年	1		0		0	42.00×1.00	120	5040	5040	5040	5040	0	0	公民會館志工意外險保費。									0	222	350	0	0133				0026	吳素緣	1030321	BGT
2-21-41	0	02131		104	02131	1	130101004		0208	003			0	0		人	50	年	1		0		0	50.00×1.00	120	6000	6000	6000	6000	0	0	福中簡易圖書閱覽室志工意外險保費。									0	222	350	0	0134				0026	吳素緣	1030321	BGT
2-21-41	0	02131		104	02131	1	130101004		0214	002			0	0	1101	人	1109	次	1		0		0	1109.00×1.00	110	121990	121990	121990	121990	0	0	志工餐點及交通補助。									1	248	350	0	0136				0026	吳素緣	1030320	BGT
2-21-41	0	02131		104	02131	1	130101004		0214	003			0	0	1101	人	2130	次	1		0		0	2130.00×1.00	110	234300	234300	234300	234300	0	0	公民會館志工餐點及交通補助。									1	248	350	0	0137				0026	羅莉玲	1030321	BGT
2-21-41	0	02131		104	02131	1	130101004		0214	004			0	0	1101	人	960	次	1		0		0	960.00×1.00	110	105600	105600	105600	105600	0	0	福中簡易圖書閱覽室志工餐點及交通補助。									1	248	350	0	0138				0026	高景孝	1030321	BGT
2-22-39	0	02132		104	02132	1	130101004		0208	001			0	0		人	60	年	1		0		0		120	7200	7200	7200	7200	0	0	志工投保意外險之保險費。									0	222	350	0	0084				0026	劉淑君	1030410	BGT
2-22-39	0	02132		104	02132	1	130101004		0214	002			0	0	1101	人	12	次	252		0		0		110	332640	332640	332640	332640	0	0	志工餐點及交通補助。									1	248	350	0	0086				0026	劉淑君	1030410	BGT
3-1-87	0	03101		104	03101	1	220401010		0208	003			0	0		人	33		0		0		0		120	3960	3960	3960	3960	0	0	林安泰古厝志工投保意外險之保險費。									0	222	350	0	0124				0026	林蕙雅	1030120	BGT
3-1-87	0	03101		104	03101	1	220401010		0214	001			0	0	1101	人次	450		0		0		0	450.00	110	52800	49500	49500	39380	0	0	林安泰古厝民俗文物館志工餐點及交通補助。								因應遊客日增，為使館務正常運作及提升為民服務品質，須增加志工122人次。	1	248	350	0	0127				0026	林蕙雅	1030619	BGT
3-2-23	0	03102		104	03102	1	220202002		0208	001			0	0		人	130	年	1		0		0	130.00×1.00	120	16800	15600	15600	15600	0	0	志工(內含雅樂舞展演)投保意外險之保險費。								核實增列。	0	222	350	0	0011				0026	陳靖怡、吳佩瑩	1030625	BGT
3-2-23	0	03102		104	03102	1	220202002		0214	001			0	0	1101	人次	3033		0		0		0	3033.00	110	450780	333630	333630	325050	0	0	志工(內含雅樂舞展演)餐點及交通補助。								核實增列。	1	248	350	0	0014				0026	陳靖怡、吳佩瑩	1030625	BGT
3-2-24	0	03102		104	03102	1	220202002		0220	007			0	0		人次	80		0		0		0	80.00	650	130000	52000	52000	52000	0	0	志工研習及觀摩等活動費。								核實增列。	0	272	350	0	0022				0026	吳佩瑩、陳靖怡	1030625	BGT
3-3-81	0	03103		104	03103	1	220501002		0208	001			0	0		人	100		0		0		0	100.00	96	9600	9600	9600	9600	0	0	志工保險費。									0	222	350	0	0013				0026	柯蘊芳	1030414	BGT
3-3-81	0	03103		104	03103	1	220501002		0214	001			0	0	1101	人次	4200		0		0		0	4200.00	110	462000	462000	462000	462000	0	0	志工餐點及交通補助。								業務需要覈實增列	1	248	350	0	0016				0026	柯蘊芳	1030624	BGT
3-3-82	0	03103		104	03103	1	220501002		0220	004			0	0		年	1		0		0		0	1.00	110000	110000	110000	110000	110000	0	0	志工教育訓練費。									0	272	350	0	0023				0026	柯蘊芳	1030414	BGT
3-3-82	0	03103		104	03103	1	220501002		0220	005			0	0		件	75		0		0		0	75.00	200	15000	15000	15000	0	0	0	志工背心(2年1編)（新增）。								業務需要覈實新增	0	272	350	1	0024	0	0	0	0026	柯蘊芳	1030624	BGT
3-4-36	0	03111		104	03111	1	133202002		0208	001			0	0		人	25	年	1		0		0	25.00×1.00	120	3720	3000	3000	2040	0	0	志工投保意外險之保險費。									0	222	350	0	0019				0026	黃美蓮	1030625	BGT
3-4-36	0	03111		104	03111	1	133202002		0214	001			0	0		人次	1000		0		0		0	1000.00	110	163680	110000	110000	105160	0	0	志工餐點及交通補助。									0	248	350	0	0022				0026	黃美蓮	1030625	BGT
3-4-37	0	03111		104	03111	1	133202002		0220	008			0	0		件	25		0		0		0	25.00	200	6200	5000	5000	0	0	0	志工服務背心（新增）。										270	350	1	0037				0026	黃美蓮	1030625	BGT
3-5-35	0	03112		104	03112	1	133202002		0208	001			0	0		人	20	年	1		0		0		120	2400	2400	2400	2400	0	0	志工投保意外險之保險費。									0	222	350	0	0019				0026	韓昀玲	1030410	BGT
3-5-36	0	03112		104	03112	1	133202002		0214	002			0	0	1101	人次	910		0		0		0		110	100100	100100	100100	100100	0	0	志工餐點及交通補助。									1	248	350	0	0023				0026	韓昀玲	1030410	BGT
3-6-36	0	03113		104	03113	1	133202002		0208	001			0	0		人	18	年	1		0		0		120	2160	2160	2160	2160	0	0	志工投保意外險之保險費。									0	222	350	0	0019				0026	楊鯉瑋	1030409	BGT
3-6-36	0	03113		104	03113	1	133202002		0214	002			0	0		人次	1040		0		0		0		110	114400	114400	114400	114400	0	0	志工餐點及交通補助。									0	248	350	0	0023				0026	楊鯉瑋	1030409	BGT
3-7-34	0	03114		104	03114	1	133202002		0208	001			0	0		人	13	年	1		0		0	13.00×1.00	120	1560	1560	1560	1560	0	0	志工投保意外險之保險費。									0	222	350	0	0018				0026	買培智	1030416	BGT
3-7-35	0	03114		104	03114	1	133202002		0214	001			0	0	1101	人次	912		0		0		0	912.00	110	105600	100320	100320	100320	0	0	志工餐點及交通補助。								核實增列	1	248	350	0	0021				0026	買培智	1030625	BGT
3-7-35	0	03114		104	03114	1	133202002		0214	002			0	0		次	2		0		0		0	2.00	1065	2130	2130	2130	2130	0	0	志工教育訓練費。										248	350	0	0022				0026	買培智	1030416	BGT
3-8-35	0	03115		104	03115	1	133202002		0208	001			0	0		人	27	年	1		0		0	27.00×1.00	120	3240	3240	3240	2640	0	0	志工投保意外險之保險費。								志工增加5人	0	222	350	0	0018				0026	蔡佩芳	1030408	BGT
3-8-36	0	03115		104	03115	1	133202002		0214	002			0	0	1101	人次	1127		0		0		0	1127.00	110	123970	123970	123970	122210	0	0	志工餐點及交通補助。　　　　　　　　　　　　　　　　								志工增加5名	1	248	350	0	0022				0026	蔡佩芳	1030408	BGT
3-9-32	0	03116		104	03116	1	133202002		0208	001			0	0		人	20	年	1		0		0	20.00×1.00	120	2400	2400	2400	2400	0	0	志工投保意外險之保險費。									0	222	350	0	0017				0026	趙美玲	1030414	BGT
3-9-33	0	03116		104	03116	1	133202002		0214	002			0	0	1101	人次	1008		0		0		0	1008.00	110	110880	110880	110880	110880	0	0	志工餐點及交通補助。									1	248	350	0	0021				0026	趙美玲	1030414	BGT
3-9-34	0	03116		104	03116	1	133202002		0220	008			0	0		件	20		0		0		0	20.00	200	4000	4000	4000	0	0	0	志工背心（新增）。								因業務需要編列		270	350	1	0035				0026		1030416	BGT
3-10-31	0	03121		104	03121	1	133202002		0208	001			0	0		人	20	年	1		0		0		120	2400	2400	2400	2400	0	0	志工投保意外險之保險費。									0	222	350	0	0018				0026	邢惠珠	1030410	BGT
3-10-32	0	03121		104	03121	1	133202002		0214	001			0	0	1101	人次	956		0		0		0	956.00	110	110000	105160	105160	105160	0	0	志工餐點及交通補助。									1	248	350	0	0021				0026	邢惠珠	1030625	BGT
3-11-33	0	03122		104	03122	1	133202002		0208	001			0	0		人	17	年	1		0		0	17.00×1.00	120	2040	2040	2040	2040	0	0	志工投保意外險之保險費。									0	222	350	0	0018				0026	謝宗翰	1030414	BGT
3-11-34	0	03122		104	03122	1	133202002		0214	002			0	0	1101	人次	870		0		0		0	870.00	110	95700	95700	95700	95700	0	0	志工餐點及交通補助。									1	248	350	0	0022				0026	謝宗翰	1030414	BGT
3-11-35	0	03122		104	03122	1	133202002		0220	009			0	0		年	1		0		0		0	1.00	8030	8030	8030	8030	8030	0	0	志工活動、訓練及獎勵費。									0	273	350	0	0037				0026	謝宗翰	1030414	BGT
3-12-34	0	03123		104	03123	1	133202002		0208	001			0	0		人	22	年	1		0		0		120	2640	2640	2640	2640	0	0	志工投保意外險之保險費。									0	222	350	1	0019				0026	柯啟清	1030408	BGT
3-12-34	0	03123		104	03123	1	133202002		0214	002			0	0		人次	956		0		0		0		110	105160	105160	105160	105160	0	0	志工餐點及交通補助。									0	248	350	0	0023				0026	柯啟清	1030408	BGT
3-12-35	0	03123		104	03123	1	133202002		0220	009			0	0		件	22		0		0		0	22.00	200	4400	4400	4400	0	0	0	志工服務背心（新增）。								2年1編	0	270	350	1	0038				0026	柯啟清	1030411	BGT
3-13-31	0	03124		104	03124	1	133202002		0208	001			0	0		人	20	年	1		0		0		120	2400	2400	2400	2400	0	0	志工投保意外險之保險費。									0	222	350	0	0019				0026	吳采芬	1030408	BGT
3-13-32	0	03124		104	03124	1	133202002		0214	002			0	0	1101	人次	1078		0		0		0		110	118580	118580	118580	118580	0	0	志工餐點及交通補助。									1	248	350	0	0023				0026	吳采芬	1030408	BGT
3-13-33	0	03124		104	03124	1	133202002		0220	009			0	0		年	1		0		0		0		10780	10780	10780	10780	10780	0	0	志工活動、訓練及獎勵費。									0	273	350	0	0038				0026	吳采芬	1030408	BGT
3-13-33	0	03124		104	03124	1	133202002		0220	010			0	0		件	20		0		0		0	20.00	200	4000	4000	4000	0	0	0	志工服務背心費（新增）。								每2年1編	0	270	350	1	0039				0026	吳采芬	1030409	BGT
3-14-35	0	03125		104	03125	1	133202002		0208	001			0	0		人	21	年	1		0		0		120	2520	2520	2520	2520	0	0	志工投保意外險之保險費。									0	222	350	0	0017				0026	陳銀幸	1030408	BGT
3-14-36	0	03125		104	03125	1	133202002		0214	001			0	0	1101	人次	1275		0		0		0	1275.00	110	140250	140250	140250	140250	0	0	志工餐點及交通補助。									1	248	350	0	0020				0026	陳銀幸	1030416	BGT
3-14-37	0	03125		104	03125	1	133202002		0220	007			0	0		年	1		0		0		0		26730	26730	26730	26730	26730	0	0	志工活動、訓練及獎勵費。									0	273	350	0	0034				0026	陳銀幸	1030408	BGT
