pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
2-1-42	0	02101		102	02101	1	120101004		0220	009			0	0		項	1		0		0		0	1.00	600000	600000	600000	600000	600000	0	0	編印臺北市年鑑印刷費。									0	261	340	0	0213				0025	1010427	BGT
2-1-42	0	02101		102	02101	1	120101004		0220	010			0	0		版	17000		0		0		0	17000.00	200	3400000	3400000	3400000	3400000	0	0	編印市府公報印刷費。									0	261	340	0	0214				0025	1010427	BGT
2-3-26	0	02103		102	02103	1	120101002		0220	006			0	0		本	800		0		0		0	800.00	270	216000	216000	216000	216000	0	0	主計處年報印製費。									0	261	340	0	0051				0025	1020220	BGT
2-3-26	0	02103		102	02103	1	120101002		0220	007			0	0		本	700		0		0		0	700.00	260	182000	182000	182000	182000	0	0	相關法規等印刷費。									0	261	340	0	0052				0025	1020220	BGT
2-3-51	0	02103		102	02103	1	120301002		0220	003			0	0		本	500		0		0		0	500.00	290	145000	145000	145000	145000	0	0	統計年報印刷。									0	261	340	0	0017				0025	1020220	BGT
2-3-51	0	02103		102	02103	1	120301002		0220	004			0	0		本	700		0		0		0	700.00	140	98000	98000	98000	98000	0	0	統計摘要印刷(中、英文版)。									0	261	340	0	0018				0025	1020220	BGT
2-6-36	0	02106		102	02106	1	212601003		0220	001			0	0		期	4	本	2500		0		0	4.00×2500.00	50	600000	500000	500000	500000	0	0	「樂活樂學」等刊物印刷費。									0	261	340	0	0044				0025	1010828	BGT
2-7-42	0	02108		102	02108	1	120401004		0220	003			0	0		本	520		0		0		0	520.00	175	91000	91000	91000	91000	0	0	印製申請案件處理時限表。									0	261	340	0	0025				0025	1010403	BGT
2-7-46	0	02108		102	02108	1	120501002		0220	003			0	0		本	320		0		0		0	320.00	200	64000	64000	64000	64000	0	0	印製研考工作手冊(含光碟片)。　　　									0	261	340	0	0013				0025	1010328	BGT
2-9-41	0	02112		102	02112	1	130301003		0220	003			0	0		本	3500		0		0		0	3500.00	270	945000	945000	945000	945000	0	0	編印原住民族語教材。									0	272	340	1	0028				0025	1010827	BGT
2-9-45	0	02112		102	02112	1	130301006		0220	006			0	0		本	3000		0		0		0	3000.00	300	900000	900000	900000	0	0	0	編印凱達格蘭文化館藝文展覽特輯（新增）。								彙整文化館歷年來特展內容，保存及拓展原住民藝術文化。	0	261	340	1	0067	0	0	0	0025	1010827	BGT
2-10-38	0	02113		102	02113	1	220301002		0220	004			0	0		年	1		0		0		0	1.00	800000	800000	800000	800000	800000	0	0	辦理客語教學輔助教材印製。									0	261	340	0	0029				0025	1010827	BGT
2-10-38	0	02113		102	02113	1	220301002		0220	009			0	0		本	8000	期	4		0		0	8000.00×4.00	15	640000	480000	480000	480000	0	0	客家文化季刊印製費。									0	261	340	0	0033				0025	1010827	BGT
2-11-30	0	02121		102	02121	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0068				0025	1010814	BGT
2-12-35	0	02122		102	02122	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0092				0025	1010814	BGT
2-13-35	0	02123		102	02123	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費(出版品專案)。									0	261	340	0	0095				0025	1010409	BGT
2-14-43	0	02124		102	02124	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0087				0025	1010405	BGT
2-15-30	0	02125		102	02125	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0097				0025	1010814	BGT
2-16-33	0	02126		102	02126	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0088				0025	1010814	BGT
2-17-34	0	02127		102	02127	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0112				0025	1010814	BGT
2-17-53	0	02127		102	02127	1	132801008		0220	005			0	0		年	1		0		0		0	1.00	280000	280000	280000	280000	0	0	0	區史資料編製成冊（新增）。									0	261	340	1	0153				0025	1010814	BGT
2-18-41	0	02128		102	02128	1	130101030		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費(出版品專案)。									0	261	340	0	0109				0025	1010814	BGT
2-19-38	0	02129		102	02129	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0075				0025	1010427	BGT
2-20-37	0	02130		102	02130	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0094				0025	1010814	BGT
2-21-38	0	02131		102	02131	1	130101003		0220	003			0	0		年	1		0		0		0	1.00	22680	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0126				0025	1010814	BGT
2-22-37	0	02132		102	02132	1	130101003		0220	002			0	0		本	324		0		0		0	324.00	70	22680	22680	22680	22680	0	0	區務統計刊物印製費。									0	261	340	0	0084				0025	1010411	BGT
3-1-56	0	03101		102	03101	1	130201002		0220	009			0	0		本	520		0		0		0	520.00	170	88400	88400	88400	88400	0	0	編印績優里幹事芬芳錄印刷費。									0	261	340	0	0029				0025	1010327	BGT
3-1-78	0	03101		102	03101	1	220401002		0220	010			0	0		年	1		0		0		0	1.00	200000	200000	200000	200000	200000	0	0	辦理宗教刊物印製。									0	261	340	0	0031				0025	1010412	BGT
3-2-24	0	03102		102	03102	1	220202002		0220	001			0	0		年	1		0		0		0	1.00	90000	90000	90000	90000	90000	0	0	孔廟簡介、摺頁印刷費。									0	261	122	1	0018				0025	1010508	BGT
3-2-24	0	03102		102	03102	1	220202002		0220	009			0	0		本	2000		0		0		0	2000.00	850	1700000	1700000	1700000	0	0	0	聖之時-臺北市孔廟的蛻變與傳承(日、英文版)（新增）。									0	261	340	1	0025				0025	1010814	BGT
