pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
1-1-58	0	01101		102	01101	2	117104000		0306	008			0	0		式	1		0		0		0	1.00	2500000	2000000	2500000	2500000	25000	0	0	議事e平台功能擴充。									0	355	310	1	0007				0015	1010828	BGT
1-1-58	0	01101		102	01101	2	117104000		0306	009			0	0		式	1		0		0		0	1.00	2500000	3000000	2500000	2500000	80000	0	0	臺北市議會全球資訊網改版。									0	355	310	1	0008				0015	1010828	BGT
1-1-58	0	01101		102	01101	2	117104000		0306	011			0	0		式	1		0		0		0	1.00	350000	350000	350000	350000	3720000	0	0	圖書館館藏查詢系統改版。									0	355	310	1	0009				0015	1010828	BGT
2-1-54	0	02101		102	02101	1	120301002		0230	001			0	0		年	1		0		0		0	1.00	24000	24000	24000	24000	24000	0	0	法學資料查詢使用費。									0	289	310	0	0026				0015	1010427	BGT
2-2-31	0	02102		102	02102	1	120101002		0230	001			0	0		年	1		0		0		0	1.00	80000	80000	80000	80000	80000	0	0	電腦軟體維護、資料庫建置及處理、網頁建構、系統管理等資訊服務費。									0	289	310	0	0037				0015	1010327	BGT
2-3-35	0	02103		102	02103	1	120201002		0230	001			0	0		年	1		0		0		0	1.00	585200	616000	585200	585200	585200	0	0	公務預算系統軟體維護服務費。								依實際需要核實增列	0	289	310	0	0021				0015	1020220	BGT
2-3-35	0	02103		102	02103	1	120201002		0230	002			0	0		年	1		0		0		0	1.00	142500	150000	142500	142500	142500	0	0	審議意見處理系統維護費。								依實際需要核實增列	0	289	310	0	0022				0015	1020220	BGT
2-3-40	0	02103		102	02103	1	120202002		0230	001			0	0		年	1		0		0		0	1.00	671175	830200	671175	671175	551950	0	0	附屬單位預算系統軟體維護服務費。								依實際需要核實增列	0	289	310	0	0017				0015	1020220	BGT
2-3-46	0	02103		102	02103	1	120203003		0230	001			0	0		年	1		0		0		0	1.00	86450	91000	86450	86450	86450	0	0	本市地方總預算半年結算報告子系統軟體維護服務費。								102年度總預算半年結算系統維護費(軟體建置價格650,000*14%=91,000元)。	0	289	310	0	0029				0015	1020220	BGT
2-3-46	0	02103		102	02103	1	120203003		0230	002			0	0		年	1		0		0		0	1.00	438900	462000	438900	438900	438900	0	0	本市地方公務決算系統軟體維護服務費。								101年度公務決算系統維護費(以軟體建置價格3,300,000元及99年度系統功能擴充125,000元之14%=462,000元)。	0	289	310	0	0030				0015	1020220	BGT
2-3-46	0	02103		102	02103	1	120203003		0230	003			0	0		年	1		0		0		0	1.00	104500	110000	104500	104500	104500	0	0	臺北市附屬單位決算、半年結算系統軟體維護服務費。								依實際需要核實增列	0	289	310	0	0031				0015	1020220	BGT
2-3-47	0	02103		102	02103	1	120203004		0230	001			0	0		年	1		0		0		0	1.00	1417977	1492607	1417977	1417977	1417977	0	0	本市地方公務會計管理系統軟體維護服務費。								依實際需要核實增列	0	289	310	0	0032				0015	1020220	BGT
2-4-50	0	02104		102	02104	1	120601002		0230	001			0	0		年	1		0		0		0	1.00	200000	200000	200000	200000	200000	0	0	資訊網站維護費。									0	289	310	0	0022				0015	1020221	BGT
2-4-50	0	02104		102	02104	1	120601002		0230	002			0	0		年	1		0		0		0	1.00	2390000	2390000	2390000	2390000	2390000	0	0	本府各機關所用人事系統維護費。									0	289	310	0	0023				0015	1020221	BGT
2-4-50	0	02104		102	02104	1	120601002		0230	004			0	0		年	1		0		0		0	1.00	2000000	2000000	2000000	2000000	1390000	0	0	線上差勤系統功能擴充及應用推動服務。								覈實增列經費。	0	289	310	0	0024				0015	1010628	BGT
2-4-50	0	02104		102	02104	1	120601002		0230	006			0	0		次	1		0		0		0	1.00	21500	21500	21500	21500	0	0	0	人事資料傳輸FTTB VPN專線裝設費(新增)。								依業務需要新增經費。	0	289	310	1	0025	0	0	0	0015	1020221	BGT
2-4-50	0	02104		102	02104	1	120601002		0230	007			0	0		式	1		0		0		0	1.00	1700000	1700000	1700000	1700000	0	0	0	人事業務資訊化系統功能擴充及推動服務費（新增）								依業務新增經費。	0	289	310	1	0026	0	0	0	0015	1010628	BGT
2-4-51	0	02104		102	02104	1	120601002		0230	008			0	0		式	1		0		0		0	1.00	1500000	1500000	1500000	1500000	0	0	0	集中式虛擬化主機軟體維護及版本升級費(新增)。								依業務新增經費。	0	289	310	1	0027	0	0	0	0015	1010628	BGT
2-5-28	0	02105		102	02105	1	120301004		0230	001			0	0		年	1		0		0		0	1.00	50000	50000	50000	50000	0	0	0	政風查處業務管理資訊系統建置及管理維護費用。（新增）									0	289	310	1	0015				0015	1010502	BGT
2-5-34	0	02105		102	02105	1	120401005		0230	001			0	0		年	1		0		0		0	1.00	1600000	1600000	1600000	1600000	1600000	0	0	網路申報公職人員財產申報系統主機使用及應用系統維護費。									0	289	310	0	0022				0015	1010328	BGT
2-6-37	0	02106		102	02106	1	212601003		0230	002			0	0		式	1		0		0		0	1.00	864000	864000	864000	864000	864000	0	0	臺北e大學習論壇委託資訊服務計畫。									0	289	310	0	0052				0015	1010828	BGT
2-7-47	0	02108		102	02108	1	120501003		0230	001			0	0		年	1		0		0		0	1.00	552000	552000	552000	552000	552000	0	0	軟體維護費。　　									0	289	310	0	0020				0015	1020221	BGT
2-8-14	0	02111		102	02111	1	340101002		0230	002			0	0		年	1		0		0		0	1.00	47500	47500	47500	47500	47500	0	0	審議作業之管理、維護與技術支援－中英文網頁維護。									0	289	310	1	0036				0015	1010828	BGT
