pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
2-3-62	0	02103		102	02103	2	127104000		0306	009			0	0		年	1		0		0		0	1.00	157500	157500	157500	157500	0	0	0	臺北市地方公務決算系統功能擴充經費。								1.因應大地工程處於101年1月由原為本府產業發展局所屬改隸為工務局所屬，爰辦理101年度決算時，系統須配合辦理相關增修事宜。2.金額係以原系統開發廠商於101年4月11日預估價格填報。	0	357	310	0	0003	0	0	0	0010	1020220	BGT
2-3-62	0	02103		102	02103	2	127104000		0306	010			0	0		年	1		0		0		0	1.00	3459816	3819816	3459816	3459816	0	0	0	臺北市政府附屬單位會計及決算系統建置計畫。本計畫為102-103年度連續性計畫，總經費9,425,412元，102年度								本計畫為102-103年度連續性計畫，總建置費用9,785,412元，其中102年度編列項目為政事型基金會計及決算系統開發設計費3,819,816元，103年度編列項目為作業基金會計及決算系統、營業基金決算系統及全部特種基金決算綜計系統開發設計費5,965,596元。	0	357	310	0	0004	0	0	0	0010	1020220	BGT
2-5-39	0	02105		102	02105	2	127104000		0306	004			0	0		臺	1		0		0		0	1.00	150000	150000	150000	150000	0	0	0	高階掃描器。									0	355	310	0	0004	0	0	0	0020	1010813	BGT
3-1-109	0	03101		102	03101	2	137104000		0306	003			0	0		項	1		0		0		0	1.00	400000	400000	400000	400000	400000	0	0	網頁製作費用(民政局暨所屬機關)。									0	357	310	0	0003				0020	1010412	BGT
3-1-109	0	03101		102	03101	2	137104000		0306	006			0	0		項	1		0		0		0	1.00	1500000	1500000	1500000	1500000	0	0	0	民政局地理資訊系統圖臺升級計畫。									0	357	310	0	0006	0	0	0	0020	1010813	BGT
3-1-110	0	03101		102	03101	2	137104000		0306	007			0	0		項	1		0		0		0	1.00	475000	1470000	475000	475000	0	0	0	民政局CDP備份擴充專案計畫。									0	357	310	0	0007	0	0	0	0020	1010709	BGT
3-3-89	0	03103		102	03103	2	227104000		0306	004			0	0		式	1		0		0		0	1.00	1470000	1650000	1470000	1470000	0	0	0	主動關懷小組業務系統功能擴充。								業務需要覈實新增	0	359	310	0	0004				0020	1010718	BGT
3-3-89	0	03103		102	03103	2	227104000		0306	005			0	0		式	1		0		0		0	1.00	1210006	1210006	1210006	1210006	0	0	0	殯儀資訊資料庫CDP即時備份系統。								業務需要覈實新增	0	359	310	0	0005	0	0	0	0020	1010505	BGT
5-2-114	0	05112		102	05112	2	227104002		0306	004			0	0		式	2		0		0		0	2.00	2650000	5300000	5300000	5300000	0	0	0	智慧型圖書館建置計畫。									0	355	310	0	0005				0020	1010827	BGT
5-2-114	0	05112		102	05112	2	227104002		0306	005			0	0		式	2		0		0		0	2.00	3500000	7000000	7000000	7000000	0	0	0	FastBook全自動借還書服務站建置計畫。									0	355	310	0	0006				0020	1010827	BGT
5-2-114	0	05112		102	05112	2	227104002		0306	007			0	0		式	1		0		0		0	1.00	3533047	4950000	3533047	3533047	0	0	0	館藏系統數位讀者服務建置計畫。									0	359	310	0	0007	0	0	0	0020	1010827	BGT
5-2-114	0	05112		102	05112	2	227104002		0306	010			0	0		臺	1		0		0		0	1.00	17000	17000	17000	17000	0	0	0	一對多光碟對拷機。									0	359	310	0	0008	0	0	0	0020	1010827	BGT
5-2-114	0	05112		102	05112	2	227104002		0306	011			0	0		式	1		0		0		0	1.00	403000	403000	403000	403000	0	0	0	新書通報系統改版。									0	359	310	0	0009	0	0	0	0020	1010827	BGT
5-3-133	0	05113		102	05113	2	227104000		0306	005			0	0		式	1		0		0		0	1.00	4000000	4890000	4000000	4000000	0	0	0	102年度全園光纖系統升級更新暨動物資料庫雲端服務基礎設施初期建置計畫									0	357	310	0	0032	0	0	0	0020	1011230	BGT
6-2-84	0	06102		102	06102	2	317104002		0306	004			0	0		部	10	月	12		0		0	10.00×12.00	1520	192000	182400	182400	0	0	0	租賃個人電腦。								依標準覈實編列	0	355	310	0	0003				0020	1011225	BGT
6-2-84	0	06102		102	06102	2	317104002		0306	005			0	0		式	4		0		0		0	4.00	152000	640000	608000	608000	0	0	0	動物保育雲端系統開發計畫(系統規劃費)。								為建置本市保育雲端軟硬體，建立保育資料共享平台，加速保育資訊流通，提升保育服務	0	359	310	0	0004	0	0	0	0020	1011225	BGT
7-2-90	0	07102		102	07102	2	317104000		0306	004			0	0		年	1		0		0		0	1.00	650645	700000	650645	650645	888000	0	0	河川管理地理資訊系統系統擴充案。								核實減列	0	357	310	0	0013				0020	1011212	BGT
7-2-90	0	07102		102	07102	2	317104000		0306	005			0	0		年	1		0		0		0	1.00	2776953	2987600	2776953	2776953	0	0	0	防洪設施管理地理資訊系統系統擴充案。								核實增列	0	357	310	1	0014				0020	1011212	BGT
7-3-85	0	07103		102	07103	2	337104000		0306	004			0	0		年	1		0		0		0	1.00	420000	420000	420000	420000	420000	0	0	工程業務軟體（分批）。									0	357	310	0	0008				0020	1010828	BGT
7-4-122	0	07104		102	07104	2	517104000		0306	004			0	0		年	1		0		0		0	1.00	465000	650000	465000	465000	0	0	0	臺北市線上公園系統建置案。									0	359	310	1	0032	0	0	0	0020	1011224	BGT
7-5-108	0	07105		102	07105	2	527104000		0306	003			0	0		式	1		0		0		0	1.00	2280000	2530282	2280000	2280000	0	0	0	CDP備援及虛擬化設備。									0	355	310	0	0004	0	0	0	0020	1010828	BGT
7-5-108	0	07105		102	07105	2	527104000		0306	004			0	0		年	1		0		0		0	1.00	4470000	5100000	4470000	4470000	0	0	0	污水下水道業務管理系統功能擴增案。									0	356	310	0	0005	0	0	0	0020	1010828	BGT
8-4-113	0	08105		102	08105	2	337104000		0306	006			0	0		式	1		0		0		0	1.00	1152000	1280000	1152000	1152000	0	0	0	公車後端稽核管理及稽查作業系統擴充。								擴充強化系統針對公車營運或違規樣態分析功能以及建置機關至調度站端電子化通報機制，健全管理機制，提升服務品質。	0	357	310	0	0008				0020	1011211	BGT
8-4-113	0	08105		102	08105	2	337104000		0306	007	'		0	0		式	1		0		0		0	1.00	1863000	2070000	1863000	1863000	0	0	0	臺北市公車資訊多語化服務。								建構公車多語資訊服務，以提升外籍人士使用大眾運具便利性，提升本市國際形象。	0	357	310	0	0009	0	0	0	0020	1011211	BGT
8-4-113	0	08105		102	08105	2	337104000		0306	008			0	0		式	1		0		0		0	1.00	1629000	1810000	1629000	1629000	0	0	0	臺北市公車動態資訊與新北市以及公路客運路線系統整合。								進行雙市市區公車系統整合以及配合102年公路客運動態資訊系統全面上線，進行系統整合調整，以提供民眾完整資訊服務。	0	357	310	0	0010	0	0	0	0020	1011211	BGT
8-4-113	0	08105		102	08105	2	337104000		0306	009			0	0		式	1		0		0		0	1.00	1013670	1126300	1013670	1013670	0	0	0	小復康巴士營運型態與旅次分析系統。								整合小復康巴士資訊，針對營運型態與旅次，建置電子化分析系統，協助公車及小復康巴士之營運規劃。	0	357	310	0	0011	0	0	0	0020	1011211	BGT
8-4-113	0	08105		102	08105	2	337104000		0306	011	'		0	0		式	1		0		0		0	1.00	1656000	1840000	1656000	1656000	0	0	0	公車動態資訊便民服務端雲端平臺系統建置。								為辦理公車動態資訊便民服務端系統轉移至雲端平台，其資料軟體、網路架構均須配合調整。	0	357	310	0	0012	0	0	0	0020	1011211	BGT
8-5-63	0	08108		102	08108	2	337104000		0306	006			0	0		組	1		0		0		0	1.00	346500	350000	346500	346500	850000	0	0	汰換公路監理雷射印表機。								覈實減列。	0	355	310	0	0004				0020	1011211	BGT
8-5-63	0	08108		102	08108	2	337104000		0306	007			0	0		式	1		0		0		0	1.00	544500	550000	544500	544500	550000	0	0	汰換網路系統。								為避免本所機房之網路線路因老舊及端點變動衍生線路複雜問題，而致網路效能下降，須進行機房設備的線路更新。	0	355	310	0	0005				0020	1011211	BGT
8-5-64	0	08108		102	08108	2	337104000		0306	008			0	0		式	1		0		0		0	1.00	570000	600000	570000	570000	0	0	0	擴增申訴系統功能。								整合申訴系統公文案件及影像系統檔案，連結影像掃描辦識系統，將公文案件相關之附件影像化，並提供同仁線上即時查詢，減少影印作業。	0	355	310	0	0006				0020	1011211	BGT
9-1-195	0	09101		102	09101	2	437104000		0306	005			0	0		式	1		0		0		0	1.00	950000	960000	950000	950000	0	0	0	手語翻譯派遣系統功能擴充。									0	359	310	0	0005				0020	1010718	BGT
9-1-195	0	09101		102	09101	2	437104000		0306	006			0	0		式	1		0		0		0	1.00	890000	900000	890000	890000	0	0	0	身心障礙者系統(ICF)功能擴充。									0	359	310	0	0006				0020	1010718	BGT
9-1-195	0	09101		102	09101	2	437104000		0306	007			0	0		式	1		0		0		0	1.00	900000	900000	900000	900000	0	0	0	早期療育系統功能擴充。									0	359	310	0	0007	0	0	0	0020	1010329	BGT
9-1-195	0	09101		102	09101	2	437104000		0306	008			0	0		式	1		0		0		0	1.00	3895000	0	3895000	3895000	0	0	0	身心障礙者小型復康巴士統一訂車客服資訊系統建置。									0	359	310	0	0008	0	0	0	0020	1020104	BGT
9-1-195	0	09101		102	09101	2	437104000		0306	009			0	0		式	1		0		0		0	1.00	99000	99000	99000	99000	0	0	0	購置出納使用系統軟體。									0	357	310	0	0009	0	0	0	0020	1010329	BGT
9-4-33	0	09104		102	09104	2	437104000		0306	004			0	0		年	1		0		0		0	1.00	100000	100000	100000	100000	85126	0	0	網頁製作及維護費用。								覈實增列	0	359	310	0	0004				0020	1010330	BGT
9-4-33	0	09104		102	09104	2	437104000		0306	007			0	0		年	1		0		0		0	1.00	2100000	2450000	2100000	2100000	0	0	0	家庭暴力暨性侵害個案管理系統開發。								覈實新增		359	310	1	0005	0	0	0	0020	1010717	BGT
12-1-183	0	12101		102	12101	2	457104000		0306	005			0	0		套	1		0		0		0	1.00	1720000	1720000	1720000	1720000	1600000	0	0	公共衛生資訊系統功能擴充。									0	359	310	0	0015				0020	1010815	BGT
12-1-183	0	12101		102	12101	2	457104000		0306	009			0	0		套	1		0		0		0	1.00	1200000	1500000	1200000	1200000	0	0	0	檢驗行政資訊管理系統。									0	359	310	0	0016	0	0	0	0020	1010815	BGT
12-1-183	0	12101		102	12101	2	457104000		0306	011			0	0		套	1		0		0		0	1.00	1200000	1300000	1200000	1200000	0	0	0	長期藥事服務系統改版。									0	359	310	0	0017	0	0	0	0020	1010815	BGT
12-1-183	0	12101		102	12101	2	457104000		0306	012			0	0		套	1		0		0		0	1.00	1100000	1200000	1100000	1100000	0	0	0	都治關懷服務系統。									0	359	310	0	0018	0	0	0	0020	1010815	BGT
12-1-184	0	12101		102	12101	2	457104000		0306	013			0	0		套	1		0		0		0	1.00	1400000	1600000	1400000	1400000	0	0	0	孳生源疫情調查資源管理系統。									0	359	310	0	0019	0	0	0	0020	1010815	BGT
12-1-184	0	12101		102	12101	2	457104000		0306	014			0	0		套	1		0		0		0	1.00	1340000	1500000	1340000	1340000	0	0	0	發展遲緩兒童早期療育服務資訊整合系統功能擴充。									0	359	310	0	0020	0	0	0	0020	1010815	BGT
12-1-184	0	12101		102	12101	2	457104000		0306	015	'		0	0		年	1		0		0		0	1.00	600000	600000	600000	600000	0	0	0	「嬰幼兒預防接種簡訊及電子郵件催種資訊系統」平臺功能擴充。								為辦理「幸福台北，全人照護」主題，提供嬰幼兒之家長預防接種與防疫資訊及提醒等全方位服務，規劃辦理系統平台擴充，擬增加嬰幼兒預注資料上傳、12區後台管理、手動逾期未施種簡訊提醒..等功能。	0	359	310	0	0021	0	0	0	0020	1010815	BGT
