pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
2-5-36	0	02105		102	02105	1	120401008	001	0220	002			0	0		年	1		0		0		0	1.00	90000	387600	387600	90000	387600	0	0	鼓勵檢舉媒體製作及版面費用。									0	263	122	0	0042				0029	1010813	BGT
2-9-52	0	02112		102	02112	1	130401005		0220	005			0	0		年	1		0		0		0	1.00	150000	2500000	2500000	150000	0	0	0	辦理原民風味館行銷、原住民產業合作拓售暨其他配套措施經費（新增）。								辦理原民風味館行銷費用整合，辦理廣告拍攝、託播以及特色行銷。	0	272	122	1	0041	0	0	0	0029	1011128	BGT
2-10-32	0	02113		102	02113	1	220201002		0220	010			0	0		年	1		0		0		0	1.00	25000	2300000	2300000	25000	2300000	0	0	辦理臺灣客家產業都心行銷計畫等費用。									0	272	122	0	0031				0029	1010827	BGT
2-10-37	0	02113		102	02113	1	220301002		0220	001			0	0		年	1		0		0		0	1.00	520000	7767200	7767200	520000	7767200	0	0	辦理客家文化節年度系列活動費用(含客家傳統文化信仰等活動〉。									0	272	122	0	0026				0029	1010827	BGT
2-10-38	0	02113		102	02113	1	220301002		0220	002			0	0		年	1		0		0		0	1.00	45000	3200000	3200000	45000	3200000	0	0	辦理本市客語教育中心客語傳承及文化推廣成果發表、觀摩等費用。									0	272	122	0	0027				0029	1010827	BGT
2-10-38	0	02113		102	02113	1	220301002		0220	007	3	 1.辦理臺北義民祭系列活動費用	59600	59600		年	1		0		0		0	1.00	560000	5700000	5700000	560000	5700000	0	0	辦理臺北義民祭系列活動費用。									0	272	122	0	0031				0029	1010827	BGT
2-10-38	0	02113		102	02113	1	220301002		0220	008			0	0		年	1		0		0		0	1.00	25000	1580000	1580000	25000	1580000	0	0	辦理本市國中小學客語傳承及文化推廣成果發表、觀摩等費用。									0	272	122	0	0032				0029	1010827	BGT
2-10-38	0	02113		102	02113	1	220301002		0220	011			0	0		年	1		0		0		0	1.00	10000	1000000	1000000	10000	1000000	0	0	辦理客家文化到校推廣服務計畫費用。									0	272	122	0	0035				0029	1010827	BGT
2-10-38	0	02113		102	02113	1	220301002		0220	012			0	0		年	1		0		0		0	1.00	50000	1000000	1000000	50000	1000000	0	0	辦理客家文化競賽費用。									0	272	122	0	0036				0029	1010827	BGT
3-3-79	0	03103		102	03103	1	220501002		0220	004			0	0		年	1		0		0		0	1.00	300000	1200000	1200000	300000	1200000	0	0	運用媒體宣導殯葬相關費用及殯葬業務改革宣導費。									0	272	122	0	0021				0029	1010505	BGT
6-2-55	0	06102		102	06102	1	310301002		0204	003	'		0	0		年	1		0		0		0	1.00	90000	90000	90000	90000	0	0	0	宣導動物保護等簡訊費（新增）。								依業務需求覈實增列	0	209	122	1	0017	0	0	0	0029	1010817	BGT
8-1-50	0	08101		102	08101	1	330201003		0220	003			0	0		年	1		0		0		0	1.00	270000	1800000	1800000	270000	1800000	0	0	人本永續交通之綜合、企劃行銷，及重要交通施政之即時宣導(含國際無車日、學術研討會、外賓參訪活動等項目)									0	272	122	0	0020				0029	1010503	BGT
8-1-76	0	08101		102	08101	1	330302004		0220	003			0	0		年	1		0		0		0	1.00	50000	5400000	4500000	50000	3500000	0	0	交通安全宣導，針對不同車種（行人、自行車、機車、小型車、大型車種）及各年齡層或身分對象（年長者、學童								辦理友善駕駛活動及深入鄰里講座	0	263	122	0	0024					1011212	BGT
9-1-126	0	09101		102	09101	1	430601003		0216	006	2	辦理兒童托育項目	3100000	3100000		年	1		0		0		0	1.00	1500000	3100000	3100000	1500000	3100000	0	0	委託民間團體辦理托育服務及育兒友善園宣導輔導方案。									0	254	122	0	0020					1010814	BGT
9-1-135	0	09101		102	09101	1	430602003		0220	004	1	推動辦理性別議題相關活動方案	700000	700000		年	1		0		0		0	1.00	700000	700000	700000	700000	700000	0	0	製作性別平權宣導短片或平面廣告。									0	263	122	0	0041					1010509	BGT
9-1-136	0	09101		102	09101	1	430602003		0220	015	1	推動辦理性別議題相關活動方案	700000	700000		年	1		0		0		0	1.00	400000	700000	700000	400000	700000	0	0	辦理性騷擾防治宣導及輔導工作相關經費。									0	272	122	0	0052					1010509	BGT
10-2-51	0	10102		102	10102	1	440203005		0220	001			0	0		次	4		0		0		0	4.00	500000	2000000	2000000	2000000	2000000	0	0	行銷活動、網站宣傳等費用。									0	272	122	0	0038				0029	1010517	BGT
10-2-55	0	10102		102	10102	1	440204002		0220	001			0	0		年	1		0		0		0	1.00	1500000	1500000	1500000	1500000	1500000	0	0	人才招募服務、徵才活動及就業服務相關宣導活動及廣告費。									0	263	122	0	0012				0029	1010814	BGT
11-1-18-46	0	11143		102	11101	1	710205002		0401	001			0	0		年	1		0		0		0	1.00	2000000	2000000	2000000	2000000	2000000	0	0	補助警廣電臺交通安全宣導經費。									0	402	122	0	0075				0029	1010816	BGT
12-1-169	0	12101		102	12101	1	430801002		0220	014			0	0		年	1		0		0		0	1.00	685000	685000	685000	685000	245000	0	0	網際網路、展示館、電臺、平面媒體、電視媒體、電子字幕、教育短片等宣導費用。								為運用相關媒體提升及擴大宣導效益，故增列經費。	0	263	122	0	0060				0029	1010816	BGT
12-1-109	0	12101		102	12101	1	450401003		0220	013			0	0		年	1		0		0		0	1.00	800000	800000	800000	800000	800000	0	0	製作產業輔導及消費者保護之公車車體、電視、廣播等放映播放帶、製作電子或平面媒體之宣導物品，並刊登或播									0	263	122	0	0037				0029	1010816	BGT
12-1-121	0	12101		102	12101	1	450501002		0204	001			0	0		年	1		0		0		0	1.00	20000	130000	130000	20000	130000	0	0	辦理各項健康促進業務電話、網路簡訊通信等費用。									0	209	122	0	0011				0029	1010816	BGT
12-1-124	0	12101		102	12101	1	450501002		0220	010			0	0		年	1		0		0		0	1.00	2970000	2970000	2970000	2970000	2970000	0	0	網際網路、平面媒體、展示館、電臺、麗晶板、車站及其他大眾傳播管道宣導衛生教育等費用。									0	263	122	0	0038				0029	1010816	BGT
12-1-124	0	12101		102	12101	1	450501002		0220	018			0	0		年	1		0		0		0	1.00	425200	0	425200	425200	0	0	0	辦理臺北市民卡宣導業務，於12區進行宣導活動（新增）。									0	263	122	1	0045	0	0	0	0029	1010816	BGT
12-1-147	0	12101		102	12101	1	450601003		0216	001			0	0		年	1		0		0		0	1.00	175000	2600000	2600000	175000	2600000	0	0	委辦大型衛生醫療相關國際會議之各項業務費用。								文字修正。	0	254	122	0	0031				0029	1010816	BGT
15-1-58	0	15101		102	15101	1	220201003		0220	005			0	0		項	1		0		0		0	1.00	6550000	100000000	100000000	6550000	100000000	0	0	配合申請2016年世界設計之都籌辦費用。									0	272	390	0	0036				0029	1011227	BGT
15-4-37	0	15104		102	15104	1	220201002		0220	001			0	0		檔	7	次	1		0		0	18.00×1.00	100000	4500000	4500000	700000	4500000	0	0	文宣品設計費、廣告製作費及媒體費等。									0	261	122	0	0017				0029	1010828	BGT
15-4-38	0	15104		102	15104	1	220201007		0220	004			0	0		年	1		0		0		0	1.00	2000000	2700000	2700000	2000000	2700000	0	0	文宣品設計廣告製作費、媒體費等。									0	261	122	0	0035				0029	1010828	BGT
15-4-39	0	15104		102	15104	1	220201010		0220	001			0	0		年	1		0		0		0	1.00	4100000	9050000	4100000	4100000	4050000	0	0	廣告文宣及公關資料等企劃、製作、媒體費。									0	272	122	0	0047				0029	1010828	BGT
15-5-28	0	15105		102	15105	1	220202001		0220	001			0	0		年	1		0		0		0	1.00	5200000	13600000	10600000	5200000	8600000	0	0	文宣品、廣告設計製作暨媒體費。								覈實增列	0	263	390	0	0003				0029	1010828	BGT
15-6-32	0	15106		102	15106	1	220201002		0220	002			0	0		年	1		0		0		0	1.00	3100000	4800000	4800000	3100000	4800000	0	0	宣傳費。									0	263	122	0	0022				0029	1010828	BGT
15-7-44	0	15107		102	15107	1	220201010		0220	005			0	0		年	1		0		0		0	1.00	38400	600000	600000	38400	600000	0	0	文山分館行銷文案設計印刷。									0	261	122	0	0105				0029	1010828	BGT
16-1-80	0	16101		102	16101	1	130202300		0220	001			0	0		年	1		0		0		0	1.00	95000	3750000	3750000	95000	3750000	0	0	拍攝本市防災宣導短片、影片及辦理災害預防宣導活動及印製海報摺頁等相關經費。									0	263	122	0	0014					1010419	BGT
18-1-54	0	18111		102	18111	1	340201040		0220	001			0	0		年	1		0		0		0	1.00	1300000	2000000	1300000	1300000	1900000	0	0	因應突發狀況(如風災、水災、疫災)及重要政策分別適時宣導等費用。								為擴大宣傳效益，增列經費；用途說明依業務執行修正。	0	263	122	0	0014				0029	1011221	BGT
18-1-54	0	18111		102	18111	1	340201050		0204	001			0	0		月	12		0		0		0	12.00	6000	72000	72000	72000	72000	0	0	公務聯繫電話費。									0	209	122	0	0016				0029	1010814	BGT
18-1-54	0	18111		102	18111	1	340201050		0214	001			0	0	1105	人次	56		0		0		0	56.00	2000	112000	112000	112000	112000	0	0	電視電影宣導短片評審(選)委員出席費。									1	240	122	0	0017				0029	1010814	BGT
18-1-55	0	18111		102	18111	1	340201050		0214	002			0	0	1105	人次	40		0		0		0	40.00	2000	80000	80000	80000	80000	0	0	廣播、電視宣傳製播評審(選)委員出席費。								用途說明依業務執行修正。	1	240	122	0	0018				0029	1010814	BGT
18-1-55	0	18111		102	18111	1	340201050		0220	001			0	0		年	1		0		0		0	1.00	12000	12000	12000	12000	11200	0	0	電視電影宣導短片評審(選)委員會議資料費及雜支。								覈實增列。	0	272	122	0	0019				0029	1011012	BGT
18-1-55	0	18111		102	18111	1	340201050		0220	002			0	0		部	4		0		0		0	4.00	1000000	4000000	4000000	4000000	4000000	0	0	分批辦理電視電影宣導短片製作費。									0	263	122	0	0020				0029	1010814	BGT
18-1-55	0	18111		102	18111	1	340201050		0220	003			0	0		次	250	部	4		0		0	250.00×4.00	10000	10000000	10000000	10000000	10000000	0	0	分批辦理電視電影宣導短片等播映費。									0	263	122	0	0021				0029	1010814	BGT
