pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
1-1-33	0	01101		102	01101	1	110101006		0220	028			0	0		臺	21	月	12		0		0	21.00×12.00	13500	3402000	3402000	3402000	2754000	0	0	高速影印機使用費。									0	261	122	0	0124				0008	1010828	BGT
1-1-33	0	01101		102	01101	1	110101006		0220	031			0	0		臺	1	月	12		0		0	1.00×12.00	50000	600000	600000	600000	600000	0	0	彩色影印機使用費。									0	261	122	0	0125				0008	1010828	BGT
2-1-35	0	02101		102	02101	1	120101002		0220	005			0	0		臺	20	月	12	張	2088		0	20.00×12.00×2088.00	0.7	350784	350784	350784	350784	0	0	影印機使用費。　　　　　　　									0	261	122	0	0128				0008	1010427	BGT
2-2-31	0	02102		102	02102	1	120101002		0220	004			0	0		臺	3	月	12	張	7143		0	3.00×12.00×7143.00	0.7	180004	180004	180004	180004	0	0	影印機使用費。									0	261	122	0	0034				0008	1010327	BGT
2-3-26	0	02103		102	02103	1	120101002		0220	008			0	0		臺	1	月	12	張	12800		0	1.00×12.00×12800.00	0.7	107520	107520	107520	107520	0	0	影印機使用費。									0	261	122	0	0053				0008	1020220	BGT
2-3-27	0	02103		102	02103	1	120101003		0220	003			0	0		臺	1	月	12	張	1000		0	1.00×12.00×1000.00	0.7	8400	8400	8400	8400	0	0	影印機使用費。									0	261	122	0	0070				0008	1020220	BGT
2-3-29	0	02103		102	02103	1	120101004		0220	005			0	0		臺	1	月	12	張	8700		0	1.00×12.00×8700.00	0.7	73080	73080	73080	73080	0	0	影印機使用費。									0	261	122	0	0082				0008	1020220	BGT
2-3-29	0	02103		102	02103	1	120101005		0220	002			0	0		臺	1	月	12	張	2000		0	1.00×12.00×2000.00	0.7	16800	16800	16800	16800	0	0	影印機使用費。									0	261	122	0	0089				0008	1020220	BGT
2-3-30	0	02103		102	02103	1	120101006		0220	001			0	0		臺	1	月	12	張	2200		0	1.00×12.00×2200.00	0.7	18480	18480	18480	18480	0	0	影印機使用費。									0	261	122	1	0095				0008	1020220	BGT
2-3-35	0	02103		102	02103	1	120201002		0220	006			0	0		臺	1	月	12	張	14000		0	1.00×12.00×14000.00	0.7	117600	117600	117600	117600	0	0	影印機使用費。									0	261	122	0	0019				0008	1020220	BGT
2-3-40	0	02103		102	02103	1	120202002		0220	004			0	0		臺	1	月	12	張	7800		0	1.00×12.00×7800.00	0.7	65520	65520	65520	65520	0	0	影印機使用費。									0	261	122	0	0016				0008	1020220	BGT
2-3-45	0	02103		102	02103	1	120203002		0220	004			0	0		臺	1	月	12	張	7800		0	1.00×12.00×7800.00	0.7	65520	65520	65520	65520	0	0	影印機使用費。									0	261	122	0	0014				0008	1020220	BGT
2-3-52	0	02103		102	02103	1	120301002		0220	005			0	0		臺	1	月	12	張	9600		0	1.00×12.00×9600.00	0.7	80640	80640	80640	80640	0	0	影印機使用費。									0	261	122	0	0019				0008	1020220	BGT
2-3-57	0	02103		102	02103	1	120302002		0220	008			0	0		臺	1	月	12	張	3800		0	1.00×12.00×3800.00	0.7	31920	31920	31920	31920	0	0	影印機使用費。									0	261	122	0	0024				0008	1020220	BGT
2-4-21	0	02104		102	02104	1	120101002		0220	003			0	0		臺	3	月	12	張	9500		0	3.00×12.00×9500.00	0.7	239400	239400	239400	279552	0	0	影印機使用費。								覈實減列經費。	0	261	122	0	0045				0008	1010416	BGT
2-5-18	0	02105		102	02105	1	120101002		0220	002			0	0		臺	1	月	12	張	14400		0	1.00×12.00×14400.00	0.7	120960	120960	120960	120960	0	0	影印機使用費。									0	261	122	0	0036				0008	1010328	BGT
2-6-39	0	02106		102	02106	1	212601004		0220	014			0	0		臺	6	月	12	張	5600		0	6.00×12.00×5600.00	0.7	282240	282240	282240	282240	0	0	影印機使用費。									0	272	122	0	0086				0008	1010828	BGT
2-7-24	0	02108		102	02108	1	120101002		0220	001			0	0		臺	4	月	12	張	10000		0	4.00×12.00×10000.00	0.7	336000	336000	336000	336000	0	0	影印機使用費。　　　　　　　　　　　　　　　　　　　　　　　									0	261	122	0	0039				0008	1010426	BGT
2-8-19	0	02111		102	02111	1	340201002		0220	007			0	0		臺	1	月	12	張	3572		0	1.00×12.00×3572.00	0.7	30005	30005	30005	30005	0	0	影印機使用費。										261	122	0	0026				0008	1010828	BGT
2-9-35	0	02112		102	02112	1	130201002		0220	004			0	0		臺	2	月	12	張	23040		0	2.00×12.00×23040.00	0.7	387072	387072	387072	387072	0	0	影印機使用費。									0	261	122	0	0026				0008	1010827	BGT
2-9-36	0	02112		102	02112	1	130201004		0220	002			0	0		臺	1	月	12	張	4000		0	1.00×12.00×4000.00	0.7	33600	33600	33600	33600	0	0	影印機使用費。									0	261	122	0	0036				0008	1010827	BGT
2-9-45	0	02112		102	02112	1	130301006		0220	005			0	0		臺	1	月	12	張	4000		0	1.00×12.00×4000.00	0.7	33600	33600	33600	33600	0	0	影印機使用費。									0	261	122	0	0066				0008	1010827	BGT
2-10-24	0	02113		102	02113	1	220101002		0220	008			0	0		臺	3	月	12	張	9447		0	3.00×12.00×9447.00	0.7	238064	238064	238064	238064	0	0	影印機使用費。									0	261	122	0	0052				0008	1010827	BGT
2-11-40	0	02121		102	02121	1	132801002		0220	018			0	0		臺	2	月	12	張	17005		0	2.00×12.00×17005.00	0.7	285684	285684	285684	285684	0	0	影印機使用費。									0	261	122	0	0059				0008	1010814	BGT
2-12-33	0	02122		102	02122	1	130101002		0220	009			0	0		臺	6	月	12	張	8076		0	6.00×12.00×8076.00	0.7	407030	407030	407030	407030	0	0	影印機使用費。									0	272	122	0	0060				0008	1010814	BGT
2-13-32	0	02123		102	02123	1	130101002		0220	008			0	0		臺	5	月	12	張	8000		0	5.00×12.00×8000.00	0.7	336000	336000	336000	336000	0	0	影印機使用費。									0	261	122	0	0051				0008	1010414	BGT
2-14-41	0	02124		102	02124	1	130101002		0220	010			0	0		臺	1	月	12	張	20000		0	1.00×12.00×20000.00	0.7	168000	168000	168000	168000	0	0	影印機使用費。									0	261	122	0	0058				0008	1010405	BGT
2-14-53	0	02124		102	02124	1	132801002		0220	022			0	0		臺	1	月	12	張	16000		0	1.00×12.00×16000.00	0.7	134400	134400	134400	134400	0	0	影印機使用費。									0	261	122	0	0059				0008	1010405	BGT
2-14-56	0	02124		102	02124	1	132801003		0220	002			0	0		臺	1	月	12	張	6400		0	1.00×12.00×6400.00	0.7	53760	53760	53760	53760	0	0	社會業務影印機使用費。									0	261	122	0	0095				0008	1010405	BGT
2-14-56	0	02124		102	02124	1	132801003		0220	003			0	0		臺	1	月	12	張	3200		0	1.00×12.00×3200.00	0.7	26880	26880	26880	26880	0	0	健保業務影印機使用費。									0	261	122	0	0096				0008	1010405	BGT
2-14-58	0	02124		102	02124	1	132801004		0220	006			0	0		臺	1	月	12	張	4000		0	1.00×12.00×4000.00	0.7	33600	33600	33600	33600	0	0	影印機使用費。									0	261	122	0	0125				0008	1010814	BGT
2-14-59	0	02124		102	02124	1	132801005		0220	003			0	0		臺	1	月	12	張	4000		0	1.00×12.00×4000.00	0.7	33600	33600	33600	33600	0	0	影印機使用費。									0	261	122	0	0142				0008	1010814	BGT
2-15-27	0	02125		102	02125	1	130101002		0220	011			0	0		臺	1	月	12	張	8228		0	1.00×12.00×8228.00	0.7	69115	69115	69115	69115	0	0	影印機使用費。									0	261	122	1	0061				0008	1010814	BGT
2-15-40	0	02125		102	02125	1	132801002		0220	019			0	0		臺	1	月	12	張	8228		0	1.00×12.00×8228.00	0.7	69115	69115	69115	69115	0	0	影印機使用費。									0	261	122	0	0058				0008	1010814	BGT
2-15-43	0	02125		102	02125	1	132801003		0220	002			0	0		臺	1	月	12	張	8228		0	1.00×12.00×8228.00	0.7	69115	69115	69115	69115	0	0	影印機使用費。									0	261	122	0	0096				0008	1010814	BGT
