pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
1-1-26	0	01101		102	01101	1	110101004		0219	001			0	0		人	174	年	1		0		0	174.00×1.00	1210	210540	210540	210540	248050	0	0	員工文康活動經費。									0	257	122	0	0026				0004	1010828	BGT
1-1-27	0	01101		102	01101	1	110101004		0219	006			0	0		人	18	年	1		0		0	18.00×1.00	1210	29040	21780	21780	29040	0	0	退休人員文康活動經費。									0	257	122	0	0031				0004	1020102	BGT
1-1-27	0	01101		102	01101	1	110101004		0219	007			0	0		人	43	年	1		0		0	43.00×1.00	1210	52030	52030	52030	52030	0	0	臨時工文康活動經費。									0	257	122	0	0032				0004	1010828	BGT
2-1-45	0	02101		102	02101	1	120101007		0219	001			0	0	2203	人	256	年	1		0		0	256.00×1.00	1210	325490	309760	309760	320650	0	0	文康活動費(含退休人員42人)。　　　　								員工依102年度預算員額編列214人；退休人員167人，依本府人事處規定以每3人編列1人計算，編列55人，以上共計269人。	1	257	122	0	0245				0004	1011228	BGT
2-2-32	0	02102		102	02102	1	120101004		0219	001			0	0	2203	人	150	年	1		0		0	150.00×1.00	1210	186340	181500	181500	186340	0	0	文康活動經費(含本中心員工137人、退休人員13人)。									0	257	122	0	0042				0004	1020220	BGT
2-3-28	0	02103		102	02103	1	120101004		0219	001			0	0	2203	人	165	年	1		0		0	165.00×1.00	1210	202070	199650	199650	202070	0	0	文康活動費(含本處員工157人及退休人員8人)。									0	257	122	0	0077				0004	1020220	BGT
2-4-22	0	02104		102	02104	1	120101004		0219	001			0	0	2203	人	104	年	1		0		0	104.00×1.00	1210	128260	125840	125840	108900	0	0	員工文康活動費(含本處員工95人，退休人員35人，編列9人）。								增列職員、工員所需經費。	1	257	122	0	0064				0004	1020102	BGT
2-5-19	0	02105		102	02105	1	120101004		0219	001			0	0	2203	人	70	年	1		0		0	70.00×1.00	1210	85910	84700	84700	87120	0	0	文康活動費(含本處員工63人、約聘僱3人及退休人員4人)。									1	257	122	0	0050				0004	1020102	BGT
2-6-30	0	02106		102	02106	1	210101004		0219	001			0	0	2203	人	82	年	1		0		0	82.00×1.00	1210	100430	99220	99220	99220	0	0	文康活動費(含本處員工77人及退休人員5人)。								核實增列退休人員(共16人可編6人)。	1	257	122	0	0088				0004	1011229	BGT
2-7-26	0	02108		102	02108	1	120101004		0219	001			0	0	2203	人	96	年	1		0		0	96.00×1.00	1210	118580	116160	116160	118580	0	0	文康活動費(含本會員工90人及退休人員6人)。								增列人事管理員1人及減列退休人員2人	1	257	122	0	0060				0004	1011228	BGT
