pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
1-1-57	0	01101		102	01101	2	117103000		0305	001			0	0		輛	1		0		0		0	1.00	810000	810000	810000	810000	810000	0	0	汰換副議長公務座車(2003年購買)。									0	350	321	1	0001				0022	1010828	BGT
2-1-70	0	02101		102	02101	2	127103000		0305	003			0	0	0210	輛	1		0		0		0	1.00	1	850000	1	1	0	0	0	汰換小客車1輛(秘書長座車)。								汰換9256-DS秘書長座車（93.6.24購入）。	0	350	321	1	0001	0	0	0	0022	1011224	BGT
2-3-61	0	02103		102	02103	2	127103000		0305	001			0	0	0204	輛	1		0		0		0	1.00	540000	540000	540000	540000	0	0	0	汰換客貨兩用車(8人座)。									1	350	321	1	0001				0022	1020220	BGT
2-7-58	0	02108		102	02108	2	127103000		0305	001			0	0		輛	1		0		0		0	1.00	540000	540000	540000	540000	0	0	0	汰換客貨兩用車（8人座、2,000C.C.）。								本會85年6月購置之CK-5137客貨兩用車，因已達使用年限且常需維修，故擬汰換。	0	350	321	0	0001				0022	1010806	BGT
2-18-65	0	02128		102	02128	2	137104000		0305	001	'		0	0		輛	1		0		0		0	1.00	540000	540000	540000	540000	0	0	0	汰換公務車(車輛專案)。								依業務需求核實增列	0	350	321	0	0001	0	0	0	0022	1010814	BGT
2-19-60	0	02129		102	02129	2	137103000		0305	001	'		0	0		輛	1		0		0		0	1.00	425000	0	425000	425000	0	0	0	汰換小貨車1輛(1997年購置)。									0	350	321	0	0001	0	0	0	0022	1010727	BGT
4-2-102	0	04102		102	04102	2	147103000		0305	001			0	0	0204	輛	4		0		0		0	4.00	540000	2160000	2160000	2160000	0	0	0	汰換客貨兩用車。								1997年購置之客貨兩用車DC-1419、DC-1420、DC-1422、DC-1425，已逾15年，依規定報廢。	1	350	321	0	0001				0022	1010828	BGT
5-5-75	0	05115		102	05115	2	227103000		0305	001			0	0		輛	1		0		0		0	1.00	540000	540000	540000	540000	0	0	0	汰換公務客貨兩用車。								原車輛EX-4755於85.6.29購置已逾15年	0	350	321	0	0001				0022	1010509	BGT
6-1-138	0	06101		102	06101	2	317103000		0305	001			0	0	0204	輛	1		0		0		0	1.00	540000	540000	540000	540000	0	0	0	汰換客貨兩用車。								汰換客貨兩用車	1	350	321	0	0001				0022	1010503	BGT
6-2-83	0	06102		102	06102	2	317103000		0305	001			0	0		輛	1		0		0		0	1.00	1080000	1080000	1080000	1080000	1104878	0	0	汰換動物保護管制稽查車。									0	350	321	0	0001				0022	1010816	BGT
