pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
1-1-25	0	01101		102	01101	1	110101002		0201	001			0	0		人	96	月	12		0		0	96.00×12.00	445	512640	512640	512640	512640	0	0	編制內人員一般經常費。									0	201	122	0	0008				0001	1010828	BGT
1-1-25	0	01101		102	01101	1	110101002		0201	002			0	0		人	26	月	12		0		0	26.00×12.00	160	49920	49920	49920	49920	0	0	約聘僱人員、駐衛警一般經常費。									0	201	122	0	0009				0001	1010828	BGT
1-1-25	0	01101		102	01101	1	110101002		0201	003			0	0		人	48	月	12		0		0	48.00×12.00	80	46080	46080	46080	46080	0	0	技工、駕駛、工友一般經常費。									0	201	122	0	0010				0001	1010828	BGT
1-1-25	0	01101		102	01101	1	110101002		0201	004			0	0		人	43	月	12		0		0	43.00×12.00	80	41280	41280	41280	41280	0	0	臨時工一般經常費。									0	201	122	0	0011				0001	1010828	BGT
2-1-27	0	02101		102	02101	1	120101002		0201	001			0	0	1601	人	151	月	12		0		0	151.00×12.00	445	806340	806340	806340	806340	0	0	職員151人，按每人每月445元編列。									1	201	122	0	0026				0001	1010409	BGT
2-1-27	0	02101		102	02101	1	120101002		0201	002			0	0	1602	人	20	月	12		0		0	20.00×12.00	160	38400	38400	38400	36480	0	0	約聘僱20人，按每人每月160元編列。								核實增列聘用1人。	1	201	122	0	0027				0001	1010409	BGT
2-1-28	0	02101		102	02101	1	120101002		0201	003			0	0	1603	人	43	月	12		0		0	43.00×12.00	80	41280	41280	41280	41280	0	0	駕駛、技工、工友共43人，按每人每月80元編列。									1	201	122	0	0028				0001	1010328	BGT
2-2-29	0	02102		102	02102	1	120101002		0201	001			0	0	1601	人	54	月	12		0		0	54.00×12.00	445	288360	288360	288360	288360	0	0	職員54人，按每人每月445元編列。									1	201	122	0	0014				0001	1010327	BGT
2-2-29	0	02102		102	02102	1	120101002		0201	002			0	0	1602	人	70	月	12		0		0	70.00×12.00	160	134400	134400	134400	134400	0	0	駐警70人，按每人每月160元編列。									1	201	122	0	0015				0001	1010327	BGT
2-2-29	0	02102		102	02102	1	120101002		0201	003			0	0	1603	人	13	月	12		0		0	13.00×12.00	80	12480	12480	12480	12480	0	0	技工、工友、駕駛共13人，按每人每月80元編列。									1	201	122	0	0016				0001	1010327	BGT
