pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	sysdat	usno
1-1-58	0	01101		102	01101	2	117104000		0306	001			0	0		臺	62		0		0		0	62.00	25500	1736000	1581000	1581000	360000	0	0	研究室平板電腦。									0	355	310	1	0001				0016	1010828	BGT
1-1-58	0	01101		102	01101	2	117104000		0306	002			0	0		臺	62		0		0		0	62.00	36000	2232000	2232000	2232000	460000	0	0	汰換研究室筆記型電腦。									0	355	310	1	0002				0016	1010828	BGT
1-1-58	0	01101		102	01101	2	117104000		0306	004			0	0		臺	87		0		0		0	87.00	28000	2436000	2436000	2436000	30000	0	0	汰換員工桌上型電腦。									0	355	310	1	0003				0016	1010828	BGT
1-1-58	0	01101		102	01101	2	117104000		0306	005			0	0		臺	43		0		0		0	43.00	36000	1548000	1548000	1548000	960000	0	0	汰換員工筆記型電腦。									0	355	310	1	0004				0016	1010828	BGT
2-1-71	0	02101		102	02101	2	127104000		0306	001			0	0		部	35		0		0		0	35.00	21200	742000	742000	742000	717500	0	0	汰換個人電腦。								依標準單價調整覈實增列。	0	355	310	1	0001				0016	1010427	BGT
2-2-52	0	02102		102	02102	2	127104000		0306	001			0	0	0301	部	11		0		0		0	11.00	20500	225500	225500	225500	225500	0	0	汰換個人電腦。									0	355	310	0	0003				0016	1010430	BGT
2-3-62	0	02103		102	02103	2	127104000		0306	001			0	0	0301	部	10		0		0		0	10.00	21200	593600	212000	212000	205000	0	0	汰換個人電腦。								依通案標準核實編列	1	355	310	0	0001				0016	1020220	BGT
2-4-53	0	02104		102	02104	2	127104000		0306	001			0	0	0301	部	16		0		0		0	16.00	21200	339200	339200	339200	287000	0	0	汰換個人電腦。									0	355	310	0	0001				0016	1010628	BGT
2-5-39	0	02105		102	02105	2	127104000		0306	001			0	0		部	12		0		0		0	12.00	21200	254400	254400	254400	246000	0	0	汰換個人電腦。									0	355	310	0	0001				0016	1010502	BGT
2-6-45	0	02106		102	02106	2	217104000		0306	003			0	0	0301	部	36		0		0		0	36.00	21200	763200	763200	763200	266500	0	0	汰換個人電腦。									1	355	310	0	0002				0016	1010828	BGT
2-7-59	0	02108		102	02108	2	127104000		0306	001			0	0	0301	部	14		0		0		0	14.00	21200	381600	296800	296800	361620	0	0	汰換個人電腦。								恢復議會通案98折數及單價調整	0	355	310	0	0001				0016	1010717	BGT
2-8-22	0	02111		102	02111	2	347104000		0306	001			0	0	0301	部	2		0		0		0	2.00	26000	52000	52000	52000	41000	0	0	汰換筆記型電腦。									0	355	310	0	0001				0016	1010828	BGT
2-8-22	0	02111		102	02111	2	347104000		0306	003			0	0	0301	部	2		0		0		0	2.00	17900	35800	35800	35800	0	0	0	購置平板電腦。（新增）									0	355	310	1	0003	0	0	0	0016	1010828	BGT
