pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-47	0	01101		105	01101	1	110202003		0227	001			0	0		人	63		0		0		0		150000	9450000	9450000	9450000	9450000	0	0	議員出國考察訪問旅費。									0	285	360	0	0024				0009		1040513	BGT
1-1-47	0	01101		105	01101	1	110202003		0227	002			0	0		人	58		0		0		0		50000	2900000	2900000	2900000	2900000	0	0	職員配合議事業務赴國外考察補助費。									0	285	360	0	0025				0009		1040513	BGT
1-1-55	0	01101		105	01101	1	113401002		0227	001			0	0		年	1		0		0		0		500000	500000	500000	500000	500000	0	0	職員奉派國外出差旅費。									0	285	360	0	0034				0009		1040513	BGT
2-1-38	0	02101		105	02101	1	120101002		0227	001			0	0		年	1		0		0		0	1.00	5000000	5000000	5000000	5000000	5000000	0	0	參加各類國際會議及訪問、考察國際及大陸重要城市出國旅費。									0	285	360	0	0144				0009	顏良真	1040331	BGT
2-1-38	0	02101		105	02101	1	120101002		0227	002			0	0		人	2		0		0		0		75000	150000	150000	150000	150000	0	0	國外市政建設考察旅費。									0	285	360	0	0145				0009	王志達	1040326	BGT
2-1-59	0	02101		105	02101	1	123401003		0227	001			0	0		年	1		0		0		0	1.00	2500000	2500000	2500000	2500000	2500000	0	0	訪問姊妹市及國際重要城市出國旅費。									0	285	360	0	0022				0009	顏良真	1040401	BGT
2-1-66	0	02101		105	02101	1	220501002		0227	001			0	0		年	1		0		0		0	1.00	1100000	1100000	1100000	990000	990000	0	0	配合城市外交及姊妹市交流活動，隨行人員出國旅費。								本項經費係為配合城市外交及姊妹交流活動，本處配合市長行程隨行處理媒體相關事宜，惟原本項編列為1,100,000元，去年經刪減後，為990,000元，考量為積極拓展城市外交並加強本市的國際能見度，故建議回復原編列之預算。	0	285	360	0	0031				0009	盧俊穎	1040729	BGT
2-3-28	0	02103		105	02103	1	120101004		0227	001			0	0		式	1		0		0		0	1.00	520000	520000	520000	520000	0	0	0	考察美國地方政府實施參與式預算制度情形及會計資訊揭露之現況。								依業務需要增列	0	285	360	0	0073				0009	范玉梅	1040723	BGT
2-3-28	0	02103		105	02103	1	120101004		0227	002			0	0		人	2		0		0		0		75000	150000	150000	150000	150000	0	0	國外市政建設考察旅費。									0	285	360	0	0074				0009	林承澤	1040305	BGT
2-4-31	0	02104		105	02104	1	120201005		0227	002			0	0		人	2		0		0		0	2.00	75000	150000	150000	0	150000	0	0	國外市政建設考察旅費。								由人事業務考核移列	0	285	360	0	0024	0	0	0	0009	李琇琪	1040331	BGT
2-5-19	0	02105		105	02105	1	120101002		0227	002			0	0		人	2		0		0		0	2.00	75000	150000	150000	150000	150000	0	0	國外市政建設考察旅費。									0	285	360	0	0050				0009	陳保倫	1040401	BGT
2-6-35	0	02106		105	02106	1	212601002		0227	001			0	0		人	1		0		0		0	1.00	100100	103950	100100	79059	79059	0	0	參加ARTDO亞洲培訓總會國際年會旅費（菲律賓馬尼拉）。								依業務需要覈實編列。	0	285	360	0	0031				0009	鄭芳宜	1040723	BGT
2-6-36	0	02106		105	02106	1	212601002		0227	002			0	0		人	2		0		0		0		75000	150000	150000	150000	150000	0	0	國外市政建設考察旅費。									0	285	360	0	0032				0009	鄭博榮	1040317	BGT
2-6-36	0	02106		105	02106	1	212601002		0227	003			0	0		人	1		0		0		0	1.00	115200	146120	115200	0	0	0	0	參加ATD人才發展協會國際年會旅費（美國丹佛）(新增)。								依業務需要覈實編列。	0	285	360	0	0033	0	0	0	0009	鄭芳宜	1040727	BGT
2-6-37	0	02106		105	02106	1	212601003		0227	002			0	0		人	6		0		0		0	6.00	55000	0	330000	0	0	0	0	上海行政學院公務人力培訓交流合作計畫旅費(新增)。								依業務覈實編列	0	285	360	0	0043	0	0	0	0009	黃鳳娥	1040723	BGT
2-7-36	0	02108		105	02108	1	120301003		0227	001			0	0		年	1		0		0		0	1.00	840000	1200000	840000	0	840000	0	0	考察並觀摩世界各國主要城市之施政計畫、績效評核、創新服務措施與各項市政建設等成果與經驗、參加國際會議								上年度編列於「計畫評估及編審」計畫	0	285	360	0	0036					陳韻如	1040616	BGT
2-7-36	0	02108		105	02108	1	120301003		0227	002			0	0		人	2		0		0		0	2.00	75000	150000	150000	0	150000	0	0	國外市政建設考察旅費。								上年度編列於「計畫評估及編審」計畫	0	285	360	0	0037	0	0	0		陳韻如	1040324	BGT
2-8-18	0	02111		105	02111	1	340201002		0227	001			0	0		人	2		0		0		0		75000	150000	150000	150000	150000	0	0	國外市政建設考察旅費。										285	360	0	0029				0009	陳墀信	1040402	BGT
2-9-35	0	02112		105	02112	1	130101002		0227	001			0	0		人	2		0		0		0	2.00	75000	150000	150000	150000	150000	0	0	國外市政建設考察旅費。								無增減。	0	285	360	1	0029					陳思穎	1040507	BGT
2-9-50	0	02112		105	02112	1	130301005		0227	001			0	0		人	2		0		0		0	2.00	35500	71000	71000	0	0	0	0	參加2016年第3屆新加坡國際合唱音樂會經費（新增）。								覈實增列。	0	285	360	1	0050					陳誼誠	1040802	BGT
2-10-28	0	02113		105	02113	1	220101004		0227	001			0	0		人	2		0		0		0	2.00	75000	150000	150000	150000	150000	0	0	國外市政建設考察旅費。										285	360	0	0085					黃書婷、蔡孟育	1040507	BGT
