pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-30	0	01101		105	01101	1	110101006		0210	001			0	0		輛	1	月	12	公升	139		0	1.00×12.00×139.00	27.9	46537	46537	0	61716	0	0	小客車(議長座車)汽油費。										229	122	0	0075			1			1040519	
1-1-30	0	01101		105	01101	1	110101006		0210	002			0	0		輛	1	月	12	公升	139		0	1.00×12.00×139.00	25.9	43201	43201	0	58213	0	0	小客車(副議長座車)汽油費。										229	122	0	0076			1			1040519	
1-1-30	0	01101		105	01101	1	110101006		0210	003			0	0		輛	1	月	12	公升	139		0	1.00×12.00×139.00	25.9	43201	43201	0	58213	0	0	小客車(秘書長座車)汽油費。										229	122	0	0077			1			1040519	
1-1-30	0	01101		105	01101	1	110101006		0210	004			0	0		輛	1	月	12	公升	139		0	1.00×12.00×139.00	25.9	43201	43201	0	58213	0	0	小客車(副秘書長座車)汽油費。										229	122	0	0078			1			1040519	
1-1-30	0	01101		105	01101	1	110101006		0210	005			0	0		輛	6	月	12	公升	25		0	6.00×12.00×25.00	25.9	46620	46620	0	62820	0	0	重型公務機車汽油費。										229	122	0	0079			1			1040519	
1-1-31	0	01101		105	01101	1	110101006		0210	007			0	0		輛	9	月	12	公升	139		0	9.00×12.00×139.00	25.9	388811	388811	0	523917	0	0	客貨兩用車汽油費。										229	122	0	0080			1			1040521	
2-1-33	0	02101		105	02101	1	120101002		0210	002			0	0		輛	1	月	12	公升	71		0	1×12×71	25.9	0	22067	0	29735	0	0	小客車(市長座車)汽油費。										229	122		0081			1		胡佳楠		
2-1-33	0	02101		105	02101	1	120101002		0210	003			0	0		輛	3	月	12	公升	71		0	3×12×71	25.9	0	66201	0	89205	0	0	小客車(副市長座車)汽油費。										229	122		0082			1				
2-1-33	0	02101		105	02101	1	120101002		0210	004			0	0		輛	1	月	12	公升	139		0	1×12×139	25.9	0	43201	0	58213	0	0	小客車(秘書長座車)汽油費。										229	122		0083			1		胡佳楠		
2-1-33	0	02101		105	02101	1	120101002		0210	005			0	0		輛	2	月	12	公升	71		0	2×12×71	25.9	0	44134	0	59470	0	0	小客車(副秘書長座車)汽油費。										229	122		0084			1		胡佳楠		
2-1-33	0	02101		105	02101	1	120101002		0210	006			0	0		輛	1	月	12	公升	95		0	1×12×95	25.9	0	29526	0	39786	0	0	小客車(副秘書長座車)汽油費。										229	122		0085			1		胡佳楠		
2-1-33	0	02101		105	02101	1	120101002		0210	007			0	0		輛	3	月	3	公升	139		0	3×3×139	25.9	0	32400	0	174639	0	0	小客車(技監、參事、顧問座車)汽油費。								2C-5560、2C-5561、2C-5562預計105年4月報廢。		229	122		0086			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	008			0	0		輛	3	月	12	公升	71		0	3×12×71	25.9	0	66201	0	89205	0	0	小客車汽油費。										229	122		0087			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	009			0	0		輛	1	月	12	公升	139		0	1×12×139	25.9	0	43201	0	58213	0	0	小客車汽油費。										229	122		0088			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	010			0	0		輛	3	月	12	公升	25		0	3×12×25	25.9	0	23310	0	31410	0	0	重型公務機車汽油費。										229	122		0089			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	011			0	0		輛	3	月	12	公升	139		0	3×12×139	25.9	0	129603	0	174639	0	0	客貨兩用車汽油費。										229	122		0090			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	012			0	0		輛	1	月	12	公升	143		0	1×12×143	22.4	0	38438	0	54912	0	0	大客車柴油費。										229	122		0091			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	013			0	0		輛	1	月	12	公升	81		0	1×12×81	19.5	0	18954	0	19829	0	0	小客車(市長座車)液化石油氣費。										229	122		0092			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	014			0	0		輛	3	月	12	公升	81		0	3×12×81	19.5	0	56862	0	59487	0	0	小客車(副市長座車)液化石油氣費。										229	122		0093			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	015			0	0		輛	2	月	12	公升	81		0	2×12×81	19.5	0	37908	0	39658	0	0	小客車(副秘書長座車)液化石油氣費。										229	122		0094			1		胡佳楠		
2-1-34	0	02101		105	02101	1	120101002		0210	016			0	0		輛	3	月	12	公升	81		0	3×12×81	19.5	0	56862	0	59487	0	0	小客車液化石油氣費。										229	122		0095			1		胡佳楠		
2-2-29	0	02102		105	02102	1	120101002		0210	001			0	0		輛	1	月	12	公升	70		0	1.00×12.00×70.00	25.9	21756	21756	0	29140	0	0	小客車(主任座車)汽油費。									2	229	122	0	0022			1		陳綺敏	1040501	
2-2-29	0	02102		105	02102	1	120101002		0210	002			0	0		輛	1	月	12	公升	79		0	1.00×12.00×79.00	19.5	18486	18486	0	19339	0	0	小客車(主任座車)液化石油氣費。									2	229	122	0	0023			1		陳綺敏	1040501	
2-3-25	0	02103		105	02103	1	120101002		0210	001			0	0		輛	1	月	12	公升	71		0	1.00×12.00×71.00	25.9	22067	22067	0	29735	0	0	小客車(處長座車)汽油費。								依編列基準覈實減列		229	122	0	0032			1		藍己秀	1040427	
2-3-25	0	02103		105	02103	1	120101002		0210	002			0	0		輛	1	月	12	公升	71		0	1.00×12.00×71.00	25.9	22067	22067	0	29735	0	0	小客車(副處長座車)汽油費。								依編列基準覈實減列		229	122	0	0033			1		藍己秀	1040427	
2-3-25	0	02103		105	02103	1	120101002		0210	003			0	0		輛	1	月	12	公升	139		0	1.00×12.00×139.00	25.9	43201	43201	0	58213	0	0	小客車(副處長座車)汽油費。								依編列基準覈實減列		229	122	0	0034			1		藍己秀	1040427	
2-3-25	0	02103		105	02103	1	120101002		0210	004			0	0		輛	1	月	12	公升	20		0	1.00×12.00×20.00	25.9	6216	6216	0	16752	0	0	重型公務機車汽油費。								覈實減列		229	122	0	0035			1		藍己秀	1040427	
2-3-25	0	02103		105	02103	1	120101002		0210	005			0	0		輛	1	月	12	公升	102		0	1.00×12.00×102.00	25.9	31702	31702	0	42718	0	0	客貨兩用車汽油費。								依編列基準覈實減列		229	122	0	0036			1		藍己秀	1040427	
2-3-25	0	02103		105	02103	1	120101002		0210	006			0	0		輛	1	月	12	公升	81		0	1.00×12.00×81.00	19.5	18954	18954	0	19829	0	0	小客車(處長座車)液化石油氣費。								依編列基準覈實減列		229	122	0	0037			1		藍己秀	1040427	
2-3-25	0	02103		105	02103	1	120101002		0210	007			0	0		輛	1	月	12	公升	81		0	1.00×12.00×81.00	19.5	18954	18954	0	19829	0	0	小客車(副處長座車)液化石油氣費。								依編列基準覈實減列		229	122	0	0038			1		藍己秀	1040427	
2-4-24	0	02104		105	02104	1	120101002		0210	001			0	0		輛	1	月	12	公升	71		0	1×12×71	25.9	22067	22067	0	28478	0	0	小客車(處長座車)汽油費。										229	122		0031			1		侯力嘉		
2-4-24	0	02104		105	02104	1	120101002		0210	002			0	0		輛	1	月	12	公升	71		0	1×12×71	25.9	22067	22067	0	28478	0	0	小客車(副處長座車)汽油費。										229	122		0032			1		侯力嘉		
2-4-24	0	02104		105	02104	1	120101002		0210	003			0	0		輛	1	月	12	公升	14		0	1×12×14	25.9	4351	4351	0	5026	0	0	輕型公務機車汽油費。										229	122		0033			1		侯力嘉		
2-4-24	0	02104		105	02104	1	120101002		0210	004			0	0		輛	1	月	5	公升	139		0	1×5×139	25.9	18001	18001	0	47743	0	0	客貨兩用車汽油費。										229	122		0034			1		侯力嘉		
2-4-24	0	02104		105	02104	1	120101002		0210	005			0	0		輛	1	月	12	公升	80		0	1×12×80	19.5	18720	18720	0	18850	0	0	小客車(處長座車)液化石油氣費。										229	122		0035			1		侯力嘉		
2-4-24	0	02104		105	02104	1	120101002		0210	006			0	0		輛	1	月	12	公升	80		0	1×12×80	19.5	18720	18720	0	18850	0	0	小客車(副處長座車)液化石油氣費。										229	122		0036			1		侯力嘉		
