pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-57	0	01101		105	01101	2	117104000		0306	001			0	0		臺	135		0		0		0	135.00	26000	3510000	3510000	1638000	1638000	0	0	汰換研究室桌上型電腦。									0	355	310	1	0001				0017		1040513	BGT
1-1-57	0	01101		105	01101	2	117104000		0306	002			0	0		臺	1		0		0		0	1.00	47500	47500	47500	871000	871000	0	0	Mac筆記型電腦。									0	355	310	1	0002				0018		1040513	BGT
1-1-57	0	01101		105	01101	2	117104000		0306	003			0	0		臺	1		0		0		0	1.00	780000	780000	780000	175000	175000	0	0	頻寬管理器。									0	355	310	1	0003				0015		1040513	BGT
1-1-57	0	01101		105	01101	2	117104000		0306	004			0	0		式	1		0		0		0	1.00	560000	560000	560000	1144000	1144000	0	0	網域名稱伺服器安全防護系統。									0	355	310	1	0004				0015		1040514	BGT
1-1-57	0	01101		105	01101	2	117104000		0306	005			0	0		式	1		0		0		0	1.00	3000000	3000000	3000000	156000	156000	0	0	伺服器備援系統。									0	355	310	1	0005				0017		1040513	BGT
1-1-57	0	01101		105	01101	2	117104000		0306	006			0	0		式	1		0		0		0	1.00	750000	750000	750000	81000	81000	0	0	遠端應用程式服務平台。									0	355	310	1	0006				0017		1040513	BGT
1-1-57	0	01101		105	01101	2	117104000		0306	007			0	0		臺	1		0		0		0	1.00	235000	235000	235000	94000	94000	0	0	遠端應用程式服務平台伺服器。									0	355	310	1	0007				0015		1040513	BGT
1-1-57	0	01101		105	01101	2	117104000		0306	008			0	0		組	1		0		0		0	1.00	81000	81000	81000	399000	399000	0	0	UPS電池組更換。									0	355	310	1	0008				0015		1040513	BGT
2-1-70	0	02101		105	02101	2	127104000		0306	001			0	0		部	30		0		0		0	30.00	20700	724500	621000	731500	731500	0	0	汰換個人電腦費。								依105年度臺北市地方總預算各機關購置電腦及其相關設備編列基準審查表規定個人電腦編列標準每部為20,700元，本處預計汰換35部，故需724,500元	0	355	310	1	0001				0016	陳晉軒	1040730	BGT
2-1-70	0	02101		105	02101	2	127104000		0306	002			0	0		年	1		0		0		0		30000	30000	30000	30000	30000	0	0	電腦套裝軟體。									0	357	310	1	0002				0010	陳晉軒	1040326	BGT
2-1-70	0	02101		105	02101	2	127104000		0306	003			0	0		年	1		0		0		0		2400	2400	2400	2400	2400	0	0	電腦圖書費。									0	357	310	1	0003				0019	陳晉軒	1040326	BGT
2-1-70	0	02101		105	02101	2	127104000		0306	004			0	0		年	1		0		0		0	1.00	354647	394647	354647	394647	394647	0	0	電腦周邊設備及零組件費。									0	357	310	1	0004				0017	陳晉軒	1040730	BGT
2-2-51	0	02102		105	02102	2	127104000		0306	001			0	0		部	11		0		0		0	11.00	20700	227700	227700	229900	229900	0	0	汰換個人電腦。								依標準編列。	0	355	310	0	0004				0016	陳綺敏	1040713	BGT
2-2-51	0	02102		105	02102	2	127104000		0306	002			0	0		組	1		0		0		0	1.00	177000	177000	177000	177000	177000	0	0	電腦周邊設備及零組件。									0	355	310	0	0005				0017	陳綺敏	1040713	BGT
2-3-56	0	02103		105	02103	2	127104000		0306	001			0	0		部	16		0		0		0	16.00	20700	331200	331200	585200	585200	0	0	汰換個人電腦。								依編列標準覈實編列	0	355	310	0	0001				0016	陳翠宜	1040415	BGT
2-3-56	0	02103		105	02103	2	127104000		0306	002			0	0		年	1		0		0		0	1.00	200000	200000	200000	359600	359600	0	0	電腦周邊設備及零組件。								依基準編列16*8,000+(142-16)*1200元=279,200元，以實際需要編列200,000元	0	355	310	0	0002				0017	陳翠宜	1040415	BGT
2-3-56	0	02103		105	02103	2	127104000		0306	003			0	0		年	1		0		0		0	1.00	10000	10000	10000	45000	45000	0	0	電腦套裝軟體。								依實際需要覈實編列	0	357	310	0	0003				0010	陳翠宜	1040415	BGT
2-4-51	0	02104		105	02104	2	127104000		0306	001			0	0		部	15		0		0		0	15.00	20700	310500	310500	313500	313500	0	0	汰換個人電腦。								核實減列。	0	355	310	0	0001				0016	陳俊男	1040420	BGT
2-4-51	0	02104		105	02104	2	127104000		0306	002			0	0		年	1		0		0		0	1.00	214500	214500	214500	184500	184500	0	0	各型印表機、掃描器等周邊設備及零組件。								核實增列。	0	355	310	0	0002				0017	陳俊男	1040428	BGT
2-4-51	0	02104		105	02104	2	127104000		0306	003			0	0		年	1		0		0		0		100000	100000	100000	100000	100000	0	0	電腦套裝軟體。									0	357	310	0	0003				0010	陳俊男	1040324	BGT
2-5-37	0	02105		105	02105	2	127104000		0306	001			0	0	0301	部	12		0		0		0		20700	248400	248400	250800	250800	0	0	汰換個人電腦。									1	355	310	0	0001				0016	梁郅興	1040331	BGT
2-5-37	0	02105		105	02105	2	127104000		0306	002			0	0		年	1		0		0		0	1.00	211600	211600	211600	148000	148000	0	0	電腦周邊設備及零組件。									0	355	310	0	0002				0017	梁郅興	1040424	BGT
2-5-37	0	02105		105	02105	2	127104000		0306	003			0	0		年	1		0		0		0		30283	30283	30283	30283	30283	0	0	電腦套裝軟體。									0	357	310	0	0003				0010	梁郅興	1040331	BGT
2-6-44	0	02106		105	02106	2	217104000		0306	001			0	0		式	1		0		0		0	1.00	336500	480000	336500	480000	480000	0	0	電腦周邊設備及零組件。									0	355	310	0	0001				0017	李忠義	1040723	BGT
2-6-44	0	02106		105	02106	2	217104000		0306	002			0	0	0301	部	40		0		0		0	40.00	20700	1324800	828000	961400	961400	0	0	汰換個人電腦。								依業務需要覈實編列	1	355	310	0	0002				0016	李忠義	1040723	BGT
2-7-56	0	02108		105	02108	2	127104000		0306	001			0	0	0301	部	16		0		0		0	16.00	20700	331200	331200	292600	292600	0	0	汰換個人電腦。								按人數伸算	1	355	310	0	0001				0016	劉瀚澤	1040429	BGT
