pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-28	0	01101		105	01101	1	110101006		0108	001			0	0		人	35	小時	246		0		0		185	1592850	1592850	1592850	1592850	0	0	職員、駐衛警加班費。									0	130	111	0	0043				0005		1040515	BGT
1-1-28	0	01101		105	01101	1	110101006		0108	002			0	0		人	30	小時	300		0		0		120	1080000	1080000	1080000	1080000	0	0	技工、工友、臨時工加班費。									0	130	111	0	0044				0005		1040515	BGT
2-1-29	0	02101		105	02101	1	120101002		0108	001			0	0	1701	人	6	小時	110		0		0	6.00×110.00	185	122100	122100	122100	122100	0	0	員工薪資、出納帳務與年度所得稅申報、眷（宿）舍訪查及財物盤查等事務工作逾時加班費。									1	130	111	0	0016					吳明娟	1040506	BGT
2-1-29	0	02101		105	02101	1	120101002		0108	002			0	0	1702	人	2	小時	228		0		0	2.00×228.00	120	54720	54720	54720	54720	0	0	本處經管宿舍借住人查訪核對及環境清潔逾時加班費。　　									1	130	111	0	0017					鄭敏伶	1040506	BGT
2-1-29	0	02101		105	02101	1	120101002		0108	003			0	0	1702	人	12	小時	264		0		0	12.00×264.00	120	380160	380160	380160	380160	0	0	技工、工友工作逾時加班費。　　　　　									1	130	111	0	0018					鄭敏伶	1040506	BGT
2-1-29	0	02101		105	02101	1	120101002		0108	004			0	0	1702	人	9	小時	491		0		0	9.00×491.00	120	530280	530280	648000	648000	0	0	駕駛工作逾時加班費。　　　　　　　　									1	130	111	0	0019					胡佳楠	1040724	BGT
2-1-29	0	02101		105	02101	1	120101002		0108	005			0	0	1702	人	1	小時	1680		0		0	1.00×1680.00	120	201600	201600	201600	201600	0	0	市長座車駕駛工作逾時加班費。　　　　									1	130	111	0	0020				0005	胡佳楠	1040326	BGT
2-1-29	0	02101		105	02101	1	120101002		0108	006			0	0	1702	人	4	小時	1380		0		0	4.00×1380.00	120	662400	662400	662400	662400	0	0	副市長及秘書長座車駕駛工作逾時加班費。									1	130	111	0	0021				0005	胡佳楠	1040326	BGT
2-1-29	0	02101		105	02101	1	120101002		0108	007			0	0	1702	人	3	小時	1136		0		0	3.00×1136.00	120	408960	408960	408960	408960	0	0	副秘書長座車駕駛工作逾時加班費。　　									1	130	111	0	0022				0005	胡佳楠	1040326	BGT
2-1-38	0	02101		105	02101	1	120101003		0108	001			0	0		人	12	小時	60		0		0	12.00×60.00	185	133200	133200	66600	133200	0	0	文書處理及檔案管理人員工作逾時加班費。								整併「文書處理人員工作逾時加班費」、「檔案管理人員工作逾時加班費」2項。	0	130	111	0	0146				0005	高瑾瑩、楊麗瓊、趙龍德	1040416	BGT
