pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-50	0	01101		105	01101	1	110202006		0230	001			0	0		年	1		0		0		0		700000	700000	700000	700000	700000	0	0	光碟媒體及網路資料庫。									0	289	310	0	0053						1040513	BGT
2-1-40	0	02101		105	02101	1	120101003		0230	001	'		0	0		年	1		0		0		0	1.00	24000	24000	24000	0	0	0	0	網路硬碟空間租賃費（新增）。								因應資訊即時傳遞及處理業務需要，需租賃Dropbox網路硬碟空間供同仁使用	0	290	310	1	0166	0	0	0		陳晉軒	1040424	BGT
2-1-54	0	02101		105	02101	1	120301002		0230	001			0	0		年	1		0		0		0		24000	24000	24000	24000	24000	0	0	法學資料查詢使用費。									0	289	310	0	0032				0015	劉淑雲	1040326	BGT
2-2-30	0	02102		105	02102	1	120101002		0230	001			0	0		年	1		0		0		0	1.00	80000	80000	80000	80000	80000	0	0	電腦軟體維護、資料庫建置及處理、網頁建構、系統管理等資訊服務費。									0	289	310	0	0035				0015	陳綺敏	1040419	BGT
2-4-49	0	02104		105	02104	1	120601002		0230	001			0	0		年	1		0		0		0		200000	200000	200000	200000	200000	0	0	資訊網站維護費。									0	289	310	0	0018				0015	陳俊男	1040324	BGT
2-4-49	0	02104		105	02104	1	120601002		0230	002			0	0		年	1		0		0		0	1.00	1457000	1457000	1457000	1457000	1457000	0	0	本府各機關所用人事決策支援系統推動服務費。									0	289	310	0	0019				0015	陳俊男	1040421	BGT
2-4-49	0	02104		105	02104	1	120601002		0230	003			0	0		年	1		0		0		0	1.00	2200000	2200000	2200000	2000000	2000000	0	0	線上差勤系統維護、功能擴充及應用推動服務。								核實增列。	0	289	310	0	0020				0015	陳俊男	1040420	BGT
2-4-49	0	02104		105	02104	1	120601002		0230	004			0	0		年	1		0		0		0	1.00	2034000	2034000	2034000	2260000	2260000	0	0	人事服務網系統維護、功能擴充及推動服務費。									0	289	310	1	0021				0015	陳俊男	1040727	BGT
2-4-49	0	02104		105	02104	1	120601002		0230	005			0	0		式	1		0		0		0	1.00	875000	875000	875000	931300	931300	0	0	集中式虛擬化主機軟體維護及版本升級費。								核實減列。	0	289	310	1	0022				0015	陳俊男	1040420	BGT
2-4-49	0	02104		105	02104	1	120601002		0230	006			0	0		式	1		0		0		0	1.00	2400000	2400000	2400000	2400000	2400000	0	0	本府人事管理系統維護及功能擴充推動服務費。									0	289	310	1	0023				0015	陳俊男	1040427	BGT
2-4-49	0	02104		105	02104	1	120601002		0230	007			0	0		式	1		0		0		0	1.00	920000	920000	920000	840000	840000	0	0	人事系統效能監控、資料防護等軟體維護及版本升級費。								核實增列。	0	289	310	1	0024				0015	陳俊男	1040420	BGT
2-5-20	0	02105		105	02105	1	120101005		0230	001			0	0		式	1		0		0		0	1.00	100000	100000	100000	0	0	0	0	臺北市政府政風人員內部區域網路系統建置（新增）。										289	310	1	0062					梁郅興	1040427	BGT
2-5-33	0	02105		105	02105	1	120401005		0230	001			0	0		年	1		0		0		0	1.00	800000	800000	800000	1224000	1224000	0	0	網路申報公職人員財產申報系統主機使用及應用系統維護費。									0	289	310	0	0013				0015	林佳靜	1040420	BGT
2-6-37	0	02106		105	02106	1	212601003		0230	001			0	0		式	1		0		0		0	1.00	864000	864000	864000	864000	864000	0	0	臺北e大學習論壇資訊服務計畫。									0	289	310	0	0044				0015	盧彥安	1040317	BGT
2-6-37	0	02106		105	02106	1	212601003		0230	002			0	0		式	1		0		0		0	1.00	6000000	6000000	6000000	5400000	5400000	0	0	本府數位學習共同平臺功能增修與維運。								依業務需要覈實增列	0	289	310	1	0045				0015	盧彥安	1040318	BGT
2-7-44	0	02108		105	02108	1	120501003		0230	001			0	0		年	1		0		0		0	1.00	552000	552000	552000	702000	702000	0	0	軟體維護費。　　									0	289	310	0	0021				0015	陳宗亨	1040429	BGT
