pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
5-3-128	0	05113		105	05113	2	227103000		0305	002			0	0		輛	2		0		0		0	2.00	63000	126000	126000	0	0	0	0	汰換重型公務機車N37-403、DVN-253(總務室、獸醫室)。									0	350	321	0	0002	0	0	0		李明玲、郭俊成	1040727	BGT
5-3-128	0	05113		105	05113	2	227103000		0305	004			0	0		輛	1		0		0		0	1.00	680000	680000	680000	0	0	0	0	汰換冷凍小貨車6B-8543(動物組)。									0	350	321	0	0003	0	0	0		吳松霖	1040727	BGT
6-3-63	0	06103		105	06103	2	317103000		0305	003			0	0	0207	輛	3		0		0		0	3.00	63000	189000	189000	0	0	0	0	汰換重型公務機車。									1	351	321	1	0001	0	0	0		鄒素月	1040427	BGT
7-2-83	0	07102		105	07102	2	317103000		0305	009			0	0	0214	輛	1		0		0		0	1.00	550000	550000	550000	0	0	0	0	汰換客貨兩用車(2001年購置3C-6131)。								依實際使用需求汰換	1	350	321	0	0001	0	0	0	0022	蔡宗甫	1040428	BGT
7-2-83	0	07102		105	07102	2	317103000		0305	012			0	0	0206	輛	1		0		0		0	1.00	480000	480000	480000	0	0	0	0	汰換小貨車(1996年購置CK-2417)。								依實際使用需求汰換	1	350	321	0	0002	0	0	0	0022	蔡宗甫	1040317	BGT
7-4-115	0	07104		105	07104	2	517103000		0305	002			0	0		輛	5		0		0		0	5.00	3000000	21000000	15000000	9000000	9000000	0	0	汰換灑水車(1994年及1995年購置，車號BN-716、BN-717、BO-712、BO-713、BO-721)。									0	350	321	0	0001				0022	蕭財明	1040731	BGT
7-4-115	0	07104		105	07104	2	517103000		0305	008			0	0		輛	2		0		0		0	2.00	2000000	16000000	4000000	0	0	0	0	汰換大型傾卸工程車(1995年購置，車號BO-723、BO-727)。									0	350	321	0	0002	0	0	0	0022	蕭財明	1040731	BGT
7-4-115	0	07104		105	07104	2	517103000		0305	009			0	0		輛	2		0		0		0	2.00	3000000	30000000	6000000	0	0	0	0	汰換大型高空升降工程車(1994年、1995年購置，車號BQ-088、BO-797)。									0	350	321	0	0003	0	0	0	0022	蕭財明	1040730	BGT
7-4-115	0	07104		105	07104	2	517103000		0305	010			0	0	0206	輛	1		0		0		0	1.00	480000	960000	480000	0	0	0	0	汰換小貨車(1996年購置，車號CN-2948)。									1	350	321	0	0004	0	0	0	0022	蕭財明	1040803	BGT
7-4-115	0	07104		105	07104	2	517103000		0305	011			0	0	0204	輛	1		0		0		0	1.00	545000	545000	545000	0	0	0	0	汰換客貨兩用車(2001年購置小客車，車號5B-5889)。									1	350	321	0	0005	0	0	0	0022	蕭財明	1040429	BGT
7-5-94	0	07105		105	07105	2	527103000		0305	001			0	0	0207	輛	3		0		0		0	3.00	63000	441000	189000	0	0	0	0	汰換重型公務機車(1997年購置A2E-966、CHN-587、CHN-588)。									1	351	321	0	0001	0	0	0	0022	羅昭宏	1040724	BGT
7-5-94	0	07105		105	07105	2	527103000		0305	003	'		0	0	0214	輛	3		0		0		0	3.00	550000	1800000	1650000	0	0	0	0	汰換客貨兩用車(2001年購置3C-0480、3C-4040及3C-4187)。									1	350	321	0	0002	0	0	0	0022	羅昭宏	1040320	BGT
7-6-85	0	07106		105	07106	2	317103000		0305	004			0	0		輛	2		0		0		0	2.00	832500	1665000	1665000	0	0	0	0	汰換四輪傳動5人座客貨兩用車(汰換2001年購置，8C-9372、AAP-5072)。								汰換已屆齡車輛。	0	350	321	0	0001	0	0	0	0022	胡崴翔	1040715	BGT
9-1-192	0	09101		105	09101	2	437103000		0305	001			0	0	0207	輛	2		0		0		0	2.00	63000	252000	126000	0	0	0	0	大同、北投社福中心汰換重型機車。									1	351	321	0	0001	0	0	0	0022	李恩琪、翁淑卿、謝麗華	1040717	BGT
9-1-192	0	09101		105	09101	2	437103000		0305	002	'		0	0	0214	輛	1		0		0		0	1.00	550000	600000	550000	0	0	0	0	遊民收容中心汰換客貨兩用車。									1	350	321	0	0002	0	0	0	0022	陳佩斌	1040724	BGT
11-1-1-101	0	11111		105	11101	2	717103000		0305	002			0	0		輛	3		0		0		0	3.00	700000	2100000	2100000	0	0	0	0	汰換勤務車3輛(2001年份福特1輛、2004年份台朔2輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0001	0	0	0		張世宏	1040727	BGT
11-1-1-101	0	11111		105	11101	2	717103000		0305	003			0	0		輛	1		0		0		0	1.00	850000	850000	850000	0	0	0	0	汰換廂式勤務車1輛(2000年份克萊斯勒1輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0002	0	0	0	0022	張世宏	1040708	BGT
11-1-1-101	0	11111		105	11101	2	717103000		0305	004			0	0		輛	20		0		0		0	20.00	600000	12000000	12000000	25200000	25200000	0	0	汰換偵防車20輛(2004年份台朔14輛、2005年份台朔6輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0003				0022	張世宏	1040727	BGT
11-1-1-101	0	11111		105	11101	2	717103000		0305	005			0	0		輛	6		0		0		0	6.00	850000	5100000	5100000	0	0	0	0	汰換廂式偵防車6輛(2001年份福斯1輛、2002年份福斯5輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0004	0	0	0	0022	張世宏	1040708	BGT
