pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-28	0	01101		105	01101	1	110101006		0107	001			0	0		人	86	月	12	段	1		0	86.00×12.00×1.00	630	650160	650160	498960	498960	0	0	員工上下班交通費。									0	125	113	0	0041				0007		1040519	BGT
1-1-28	0	01101		105	01101	1	110101006		0107	002			0	0		人	80	月	12	段	2		0	80.00×12.00×2.00	630	1209600	1209600	922320	922320	0	0	員工上下班交通費。									0	125	113	0	0042				0007		1040520	BGT
2-1-28	0	02101		105	02101	1	120101002		0107	001			0	0	1901	人	74	月	12	段	1		0	74.00×12.00×1.00	630	559440	559440	506520	506520	0	0	員工上下班交通費。								105年本處員額以213計，扣除由機關供給交通工具或附搭各種公有車輛上下班者15人，交通費請領員額編列198人	1	125	113	0	0013					趙鈴鈴	1040721	BGT
2-1-28	0	02101		105	02101	1	120101002		0107	002			0	0	1901	人	124	月	12	段	2		0	124.00×12.00×2.00	630	1874880	1874880	1270080	1270080	0	0	員工上下班交通費。									1	125	113	0	0014					趙鈴鈴	1040721	BGT
2-2-28	0	02102		105	02102	1	120101002		0107	001			0	0	1901	人	14	月	12	段	1		0		630	105840	105840	105840	105840	0	0	員工上下班交通費。									1	125	113	0	0008				0007	潘慧琳	1040413	BGT
2-2-28	0	02102		105	02102	1	120101002		0107	002			0	0	1901	人	122	月	12	段	2		0	122.00×12.00×2.00	630	1844640	1844640	665280	2434320	0	0	員工上下班交通費。									1	125	113	0	0009				0007	潘慧琳	1040430	BGT
2-3-23	0	02103		105	02103	1	120101002		0107	001			0	0		人	52	月	12	段	1		0	52.00×12.00×1.00	630	393120	393120	385560	385560	0	0	員工上下班交通費。									0	125	113	0	0008				0007	藍已秀	1040723	BGT
2-3-23	0	02103		105	02103	1	120101002		0107	002			0	0		人	102	月	12	段	2		0	102.00×12.00×2.00	630	1542240	1542240	1088640	1088640	0	0	員工上下班交通費。								依編列基準增列	0	125	113	0	0009				0007	藍已秀	1040723	BGT
2-4-22	0	02104		105	02104	1	120101002		0107	001			0	0		人	62	月	12	段	2		0	62.00×12.00×2.00	630	937440	937440	574560	574560	0	0	員工上下班交通費。								104年7月開始交通費最多2段	0	125	113	0	0008				0007	蘇玉棻	1040611	BGT
2-4-22	0	02104		105	02104	1	120101002		0107	003			0	0		人	30	月	12	段	1		0	30.00×12.00×1.00	630	226800	226800	241920	241920	0	0	員工上下班交通費。									0	125	113	0	0009				0007	蘇玉棻	1040611	BGT
2-5-16	0	02105		105	02105	1	120101002		0107	001			0	0	1901	人	19	月	12	段	1		0		630	143640	143640	143640	143640	0	0	員工上下班交通費(一段)。									1	125	113	0	0008				0007	楊雅評	1040331	BGT
2-5-16	0	02105		105	02105	1	120101002		0107	002			0	0	1901	人	45	月	12	段	2		0	45.00×12.00×2.00	630	680400	680400	423360	423360	0	0	員工上下班交通費(二段)。									1	125	113	0	0009				0007	楊雅評	1040331	BGT
2-6-24	0	02106		105	02106	1	210101002		0107	001			0	0	1901	人	24	月	12	段	1		0	24.00×12.00×1.00	630	181440	181440	181440	181440	0	0	員工上下班交通費。									1	125	113	0	0010				0007	林鳳真	1040407	BGT
2-6-24	0	02106		105	02106	1	210101002		0107	002			0	0	1901	人	50	月	12	段	2		0	50.00×12.00×2.00	630	756000	756000	302400	302400	0	0	員工上下班交通費。								配合本府發放2段政策調整	1	125	113	0	0011				0007	林鳳真	1040407	BGT
2-7-22	0	02108		105	02108	1	120101002		0107	001			0	0	1901	人	19	月	12	段	1		0	19.00×12.00×1.00	630	143640	143640	173880	173880	0	0	員工上下班交通費。									1	125	113	0	0009				0007	林欣穎	1040424	BGT
2-7-22	0	02108		105	02108	1	120101002		0107	002			0	0	1901	人	71	月	12	段	2		0	71.00×12.00×2.00	630	1073520	1073520	695520	695520	0	0	員工上下班交通費。								配合移撥人員調整及依規定增列	1	125	113	0	0010				0007	林欣穎	1040424	BGT
