pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-28	0	01101		105	01101	1	110101006		0113	001			0	0		人	7	日	250		0		0		300	525000	525000	525000	525000	0	0	職員、駐衛警、技工、工友、臨時工平日值勤費。									0	151	112	0	0045				0006		1040515	BGT
2-2-44	0	02102		105	02102	1	120203002		0113	001			0	0	1705	人	37	日	89		0		0		500	1646500	1646500	1646500	1646500	0	0	駐衛警值日夜費(例假日)。									1	151	112	0	0008				0006	王子建	1040413	BGT
2-2-44	0	02102		105	02102	1	120203002		0113	002			0	0	1704	人	37	日	166		0		0		300	1842600	1842600	1842600	1842600	0	0	駐衛警值日夜費(平日)。									1	151	112	0	0009				0006	王子建	1040413	BGT
3-2-17	0	03102		105	03102	1	220101004		0113	001			0	0	1705	人	1	日	116		0		0	1.00×116.00	500	58000	58000	57500	57500	0	0	員工例假日古蹟維護巡查值日夜費。									1	151	112	0	0044				0006	許素娥	1040507	BGT
3-3-57	0	03103		105	03103	1	220101004		0113	001			0	0	1704	人	1	日	250		0		0	1.00×250.00	300	75000	75000	75000	75000	0	0	職員值班費(平日)。									1	151	112	0	0101				0006	蕭書婷	1040502	BGT
3-3-57	0	03103		105	03103	1	220101004		0113	002			0	0	1705	人	1	日	116		0		0	1.00×116.00	500	58000	58000	57500	57500	0	0	職員值班費(例假日)。								105年度例假日116天	1	151	112	0	0102				0006	蕭書婷	1040502	BGT
3-3-62	0	03103		105	03103	1	220201002		0113	001			0	0	1704	人	2	日	250		0		0	2.00×250.00	300	150000	150000	150000	150000	0	0	職員值班費(平日)。									1	151	112	0	0012				0006	蕭書婷	1040502	BGT
3-3-62	0	03103		105	03103	1	220201002		0113	002			0	0	1705	人	2	日	116		0		0	2.00×116.00	500	116000	116000	115000	115000	0	0	職員值班費(例假日)。								105年度例假日116天	1	151	112	0	0013				0006	蕭書婷	1040502	BGT
3-3-62	0	03103		105	03103	1	220201002		0113	003			0	0	1704	人	8	日	250		0		0	8.00×250.00	300	600000	600000	600000	600000	0	0	技工、工友值班費(平日)。									1	151	112	0	0014				0006	蕭書婷	1040502	BGT
3-3-62	0	03103		105	03103	1	220201002		0113	004			0	0	1705	人	8	日	116		0		0	8.00×116.00	500	464000	464000	460000	460000	0	0	技工、工友值班費(例假日)。								105年度例假日116天	1	151	112	0	0015				0006	蕭書婷	1040502	BGT
3-3-77	0	03103		105	03103	1	220401002		0113	001			0	0	1704	人	1	日	250		0		0	1.00×250.00	300	75000	75000	75000	75000	0	0	技工、工友值班費(平日)。									1	151	112	0	0010				0006	蕭書婷	1040502	BGT
3-3-77	0	03103		105	03103	1	220401002		0113	002			0	0	1705	人	1	日	116		0		0	1.00×116.00	500	58000	58000	57500	57500	0	0	技工、工友值班費(例假日)。								104年度例假日116天	1	151	112	0	0011				0006	蕭書婷	1040430	BGT
7-2-61	0	07102		105	07102	1	310201002		0113	001			0	0		人	90	天	10		0		0	90.00×10.00	100	90000	90000	90000	90000	0	0	替代役役男值勤夜點費。									0	152	112	0	0017				0006	鍾國豐	1040423	BGT
7-2-61	0	07102		105	07102	1	310201002		0113	002			0	0		人	8	天	365		0		0	8.00×365.00	100	292000	292000	255500	255500	0	0	抽水站第一分區管理中心技工值勤夜點費。								核實編列	0	152	112	0	0018				0006	鍾國豐	1040304	BGT
7-2-61	0	07102		105	07102	1	310201002		0113	003			0	0	1705	人	4	日	68		0		0	4.00×68.00	500	136000	136000	136000	136000	0	0	防汛期值日人員例假日值日夜費(含中秋、端午節加倍發放部分)。									1	151	112	0	0019				0006	鍾國豐	1040423	BGT
7-2-61	0	07102		105	07102	1	310201002		0113	004			0	0	1704	人	4	日	148		0		0	4.00×148.00	300	177600	177600	182400	182400	0	0	防汛期值日人員平日值日夜費。								依值勤日數及人數編列	1	151	112	0	0020				0006	鍾國豐	1040506	BGT
7-2-69	0	07102		105	07102	1	310201003		0113	001			0	0	1705	人	1	日	68		0		0	1.00×68.00	500	34000	34000	34000	34000	0	0	防汛期值日人員例假日值日夜費(含中秋、端午節加倍發放部分)。									1	151	112	0	0123				0006	張凱堯	1040423	BGT
7-2-69	0	07102		105	07102	1	310201003		0113	002			0	0	1704	人	1	日	148		0		0	1.00×148.00	300	44400	44400	45600	45600	0	0	防汛期值日人員平日值日夜費。								依值勤日數及人數編列	1	151	112	0	0124				0006	張坤城	1040317	BGT
