pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-28	0	01101		105	01101	1	110101006		0203	001			0	0		月	12		0		0		0		98000	1176000	1176000	1176000	1176000	0	0	辦公廳舍及游泳池用水費。									0	204	122	0	0046						1040515	BGT
1-1-28	0	01101		105	01101	1	110101006		0203	002			0	0		月	12		0		0		0		50000	600000	600000	600000	600000	0	0	游泳池加溫用瓦斯費。									0	206	122	0	0047						1040515	BGT
1-1-28	0	01101		105	01101	1	110101006		0203	003			0	0		月	12		0		0		0		1764000	21168000	21168000	21168000	21168000	0	0	辦公廳舍、空調馬達、電器等用電。									0	205	122	0	0048						1040515	BGT
2-1-30	0	02101		105	02101	1	120101002		0203	001			0	0		月	12		0		0		0		12746	152952	152952	152952	152952	0	0	本處經管單房間職務宿舍瓦斯燃料費。　　　　　　									0	206	122	0	0028					黃筱雯	1040326	BGT
2-1-30	0	02101		105	02101	1	120101002		0203	002			0	0		月	12		0		0		0		26159	313908	313908	313908	313908	0	0	八德路檔案室電費。　　　　　　　　　									0	205	122	0	0029					趙龍德	1040326	BGT
2-1-30	0	02101		105	02101	1	120101002		0203	003			0	0		月	12		0		0		0		1323	15876	15876	15876	15876	0	0	八德路檔案室水費。									0	204	122	0	0030					趙龍德	1040326	BGT
2-1-30	0	02101		105	02101	1	120101002		0203	004			0	0		月	12		0		0		0		10290	123480	123480	123480	123480	0	0	本處經管單房間職務宿舍水費。　　　　　　　									0	204	122	0	0031					黃筱雯	1040326	BGT
2-1-30	0	02101		105	02101	1	120101002		0203	005			0	0		月	12		0		0		0		40866	490392	490392	490392	490392	0	0	本處經管單房間職務宿舍電費。　　　　　　　									0	205	122	0	0032					黃筱雯	1040326	BGT
2-2-39	0	02102		105	02102	1	120202002		0203	001			0	0		年	1		0		0		0		2644613	2644613	2644613	2644613	2644613	0	0	市政大樓及市府第二辦公室水費。									0	204	122	0	0010					樂秀隆	1040413	BGT
2-2-39	0	02102		105	02102	1	120202002		0203	002			0	0		年	1		0		0		0		91365749	91365749	91365749	91365749	91365749	0	0	市政大樓及市府第二辦公室電費。									0	205	122	0	0011					樂秀隆	1040413	BGT
2-2-44	0	02102		105	02102	1	120203002		0203	001			0	0		月	12		0		0		0	12.00	775.5	9306	9306	0	9306	0	0	外雙溪指揮所水電費。										205	122	0	0010					王子建	1040419	BGT
2-6-37	0	02106		105	02106	1	212601004		0203	001			0	0		年	1		0		0		0	1.00	637980	637980	637980	637980	637980	0	0	水費。									0	204	122	0	0049					范雅惠	1040317	BGT
2-6-37	0	02106		105	02106	1	212601004		0203	002			0	0		年	1		0		0		0	1.00	5353075	5353075	5353075	8100232	8100232	0	0	電費。								覈實減列	0	205	122	0	0050					范雅惠	1040317	BGT
2-6-37	0	02106		105	02106	1	212601004		0203	003			0	0		年	1		0		0		0		120000	120000	120000	120000	120000	0	0	瓦斯燃料費。									0	206	122	0	0051					周麗君	1040317	BGT
2-7-51	0	02108		105	02108	1	120701002		0203	001			0	0		月	12		0		0		0		4900	58800	58800	58800	58800	0	0	話務中心辦公大樓水費。									0	204	122	0	0010					張偉民	1040311	BGT
