pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-25	0	01101		103	01101	1	110101002		0221	001			0	0		月	12		0		0		0	12.00	150000	2400000	1800000	1800000	2400000	0	0	議長特別費。									0	274	122	0	0012				0002		1020718	BGT
1-1-25	0	01101		103	01101	1	110101002		0221	002			0	0		月	12		0		0		0	12.00	105000	1680000	1260000	1260000	1680000	0	0	副議長特別費。									0	274	122	0	0013				0002		1020718	BGT
1-1-25	0	01101		103	01101	1	110101002		0221	003			0	0		月	12		0		0		0	12.00	39700	636000	476400	476400	636000	0	0	祕書長特別費。									0	274	122	0	0014				0002		1020718	BGT
1-1-25	0	01101		103	01101	1	110101002		0221	004			0	0		月	12		0		0		0	12.00	19500	312000	234000	234000	312000	0	0	副祕書長特別費。									0	274	122	0	0015				0002		1020718	BGT
2-1-49	0	02101		103	02101	1	120201002		0221	001			0	0		月	12		0		0		0	12.00	150000	2400000	1800000	1800000	2400000	0	0	市長特別費。									0	274	122	0	0014				0002	趙光中	1021230	BGT
2-1-49	0	02101		103	02101	1	120201002		0221	002			0	0		人	3	月	12		0		0	3.00×12.00	75000	3600000	2700000	2700000	3600000	0	0	副市長特別費。									0	274	122	0	0015				0002	趙光中	1021230	BGT
2-1-49	0	02101		103	02101	1	120201002		0221	003			0	0		月	12		0		0		0	12.00	39700	636000	476400	476400	636000	0	0	秘書長特別費。									0	274	122	0	0016				0002	趙光中	1021230	BGT
2-1-50	0	02101		103	02101	1	120201002		0221	004			0	0		人	3	月	12		0		0	3.00×12.00	19500	936000	702000	702000	936000	0	0	副秘書長特別費。									0	274	122	0	0017				0002	趙光中	1021230	BGT
2-2-30	0	02102		103	02102	1	120101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	12700	204000	152400	152400	204000	0	0	主任特別費。								核實減列。	0	274	122	0	0035					王子建	1020730	BGT
2-3-26	0	02103		103	02103	1	120101002		0221	001			0	0		月	12		0		0		0	12.00	39700	636000	476400	476400	636000	0	0	處長特別費。									0	274	122	0	0048				0002	藍己秀	1020730	BGT
2-3-26	0	02103		103	02103	1	120101002		0221	002			0	0		人	2	月	12		0		0	2.00×12.00	19500	624000	468000	468000	624000	0	0	副處長特別費。									0	274	122	0	0049				0002	藍己秀	1020730	BGT
2-4-20	0	02104		103	02104	1	120101002		0221	001			0	0		月	12		0		0		0	12.00	39700	636000	476400	476400	636000	0	0	處長特別費。									0	274	122	0	0044				0002	林文宏	1020730	BGT
2-4-21	0	02104		103	02104	1	120101002		0221	002			0	0		月	12		0		0		0	12.00	19500	312000	234000	234000	312000	0	0	副處長特別費。									0	274	122	0	0045				0002	林文宏	1020730	BGT
2-5-20	0	02105		103	02105	1	120101002		0221	001			0	0		月	12		0		0		0	12.00	39700	636000	476400	476400	636000	0	0	處長特別費。									0	274	122	0	0040				0002	黃銘馨	1020731	BGT
2-5-20	0	02105		103	02105	1	120101002		0221	002			0	0		月	12		0		0		0	12.00	19500	312000	234000	234000	312000	0	0	副處長特別費。									0	274	122	0	0041				0002	黃銘馨	1020731	BGT
2-6-27	0	02106		103	02106	1	210101002		0221	001			0	0		人	1	月	12		0		0	1.00×12.00	39700	636000	476400	476400	636000	0	0	處長特別費。								依規定減列。	0	274	122	0	0051				0002	周麗君	1021231	BGT
2-6-27	0	02106		103	02106	1	210101002		0221	002			0	0		人	1	月	12		0		0	1.00×12.00	19500	312000	234000	234000	312000	0	0	副處長特別費。								依規定減列。	0	274	122	0	0052				0002	周麗君	1021231	BGT
