pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-28	0	01101		103	01101	1	110101006		0108	001			0	0		人	35	小時	246		0		0		185	1592850	1592850	1592850	1592850	0	0	職員、駐衛警加班費。									0	130	111	0	0050				0005		1020521	BGT
1-1-28	0	01101		103	01101	1	110101006		0108	002			0	0		人	30	小時	300		0		0		120	1080000	1080000	1080000	1080000	0	0	技工、工友、臨時工加班費。									0	130	111	0	0051				0005		1020521	BGT
2-1-29	0	02101		103	02101	1	120101002		0108	001			0	0	1701	人	6	小時	110		0		0	6.00×110.00	185	122100	122100	122100	122100	0	0	員工薪資、出納帳務與年度所得稅申報、節能成效查證及財物盤查等事務工作逾時加班費。									1	130	111	0	0017				0005	吳明娟	1020402	BGT
2-1-29	0	02101		103	02101	1	120101002		0108	002			0	0	1702	人	2	小時	228		0		0	2.00×228.00	120	54720	54720	54720	54720	0	0	本處經管宿舍借住人查訪核對及環境清潔逾時加班費。　　									1	130	111	0	0018				0005	陳其宗	1020409	BGT
2-1-29	0	02101		103	02101	1	120101002		0108	003			0	0	1702	人	12	小時	264		0		0	12.00×264.00	120	380160	380160	380160	380160	0	0	技工、工友工作逾時加班費。　　　　　									1	130	111	0	0019				0005	陳其宗	1020402	BGT
2-1-29	0	02101		103	02101	1	120101002		0108	004			0	0	1702	人	18	小時	300		0		0	18.00×300.00	120	648000	648000	648000	648000	0	0	駕駛工作逾時加班費。　　　　　　　　									1	130	111	0	0020				0005	賴璿	1020402	BGT
2-1-29	0	02101		103	02101	1	120101002		0108	005			0	0	1702	人	1	小時	1680		0		0	1.00×1680.00	120	201600	201600	201600	201600	0	0	市長座車駕駛工作逾時加班費。　　　　									1	130	111	0	0021				0005	賴璿	1020402	BGT
2-1-29	0	02101		103	02101	1	120101002		0108	006			0	0	1702	人	4	小時	1380		0		0	4.00×1380.00	120	662400	662400	662400	662400	0	0	副市長及秘書長座車駕駛工作逾時加班費。									1	130	111	0	0022				0005	賴璿	1020402	BGT
2-1-29	0	02101		103	02101	1	120101002		0108	007			0	0	1702	人	3	小時	1136		0		0	3.00×1136.00	120	408960	408960	408960	408960	0	0	副秘書長座車駕駛工作逾時加班費。　　									1	130	111	0	0023				0005	賴璿	1020410	BGT
2-1-38	0	02101		103	02101	1	120101003		0108	001			0	0		人	6	小時	60		0		0	6.00×60.00	185	66600	66600	66600	66600	0	0	文書處理人員工作逾時加班費。									0	130	111	0	0149				0005	高瑾瑩、楊麗瓊	1020327	BGT
