pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	sysdat	usno
1-1-28	0	01101		103	01101	1	110101006		0107	001			0	0		人	66	月	12	段	1		0	66.00×12.00×1.00	630	498960	498960	498960	498960	0	0	員工上下班交通費。									0	125	113	0	0047				0007		1020604	BGT
1-1-28	0	01101		103	01101	1	110101006		0107	002			0	0		人	61	月	12	段	2		0	61.00×12.00×2.00	630	922320	922320	922320	922320	0	0	員工上下班交通費。									0	125	113	0	0048				0007		1020604	BGT
1-1-28	0	01101		103	01101	1	110101006		0107	003			0	0		人	43	月	12	段	3		0	43.00×12.00×3.00	630	975240	975240	975240	975240	0	0	員工上下班交通費。									0	125	113	0	0049				0007		1020604	BGT
2-1-28	0	02101		103	02101	1	120101002		0107	001			0	0	1901	人	67	月	12	段	1		0	67.00×12.00×1.00	630	506520	506520	506520	362880	0	0	員工上下班交通費。									1	125	113	0	0013				0007	趙玲玲	1021231	BGT
2-1-28	0	02101		103	02101	1	120101002		0107	002			0	0	1901	人	86	月	12	段	2		0	86.00×12.00×2.00	630	1300320	1300320	1300320	1300320	0	0	員工上下班交通費。									1	125	113	0	0014				0007	趙玲玲	1021231	BGT
2-1-28	0	02101		103	02101	1	120101002		0107	003			0	0	1901	人	43	月	12	段	3		0	43.00×12.00×3.00	630	975240	975240	975240	1474200	0	0	員工上下班交通費。									1	125	113	0	0015				0007	趙玲玲	1021231	BGT
2-1-29	0	02101		103	02101	1	120101002		0107	005			0	0		人	1	月	12	段	1		0	1.00×12.00×1.00	630	7560	7560	7560	7560	0	0	替代役役男上下班交通費。									0	125	113	0	0016				0007	顏良真	1020402	BGT
2-2-28	0	02102		103	02102	1	120101002		0107	001			0	0	1901	人	14	月	12	段	1		0	14.00×12.00×1.00	630	105840	105840	105840	105840	0	0	員工上下班交通費。									1	125	113	0	0008				0007	潘慧琳	1020628	BGT
2-2-28	0	02102		103	02102	1	120101002		0107	002			0	0	1901	人	44	月	12	段	2		0	44.00×12.00×2.00	630	665280	665280	665280	665280	0	0	員工上下班交通費。									1	125	113	0	0009				0007	潘慧琳	1020628	BGT
2-2-28	0	02102		103	02102	1	120101002		0107	003			0	0	1901	人	78	月	12	段	3		0	78.00×12.00×3.00	630	1769040	1769040	1769040	1769040	0	0	員工上下班交通費。									1	125	113	0	0010				0007	潘慧琳	1020628	BGT
2-3-23	0	02103		103	02103	1	120101002		0107	001			0	0		人	51	月	12	段	1		0	51.00×12.00×1.00	630	0	385560	385560	385560	0	0	員工上下班交通費。									0	125	113	0	0008				0007	藍已秀	1020722	BGT
2-3-23	0	02103		103	02103	1	120101002		0107	002			0	0		人	72	月	12	段	2		0	72.00×12.00×2.00	630	0	1088640	1088640	1088640	0	0	員工上下班交通費。									0	125	113	0	0009				0007	藍已秀	1020722	BGT
2-3-23	0	02103		103	02103	1	120101002		0107	003			0	0		人	31	月	12	段	3		0	31.00×12.00×3.00	630	0	703080	703080	703080	0	0	員工上下班交通費。									0	125	113	0	0010				0007	藍已秀	1020722	BGT
2-4-18	0	02104		103	02104	1	120101002		0107	001			0	0		人	20	月	12	段	2		0	20.00×12.00×2.00	630	0	302400	302400	393120	0	0	員工上下班交通費。									0	125	113	0	0008				0007		1020711	BGT
2-4-18	0	02104		103	02104	1	120101002		0107	002			0	0		人	50	月	12	段	3		0	50.00×12.00×3.00	630	0	1134000	1134000	1270080	0	0	員工上下班交通費。									0	125	113	0	0009				0007		1020711	BGT
2-4-18	0	02104		103	02104	1	120101002		0107	003			0	0		人	25	月	12	段	1		0	25.00×12.00×1.00	630	0	189000	189000	98280	0	0	員工上下班交通費。									0	125	113	0	0010				0007		1020711	BGT
2-5-18	0	02105		103	02105	1	120101002		0107	001			0	0	1901	人	19	月	12	段	1		0	19.00×12.00×1.00	630	0	143640	143640	128520	0	0	員工上下班交通費(一段)。									1	125	113	0	0008				0007	楊雅評	1020717	BGT
2-5-18	0	02105		103	02105	1	120101002		0107	002			0	0	1901	人	28	月	12	段	2		0	28.00×12.00×2.00	630	0	423360	423360	438480	0	0	員工上下班交通費(二段)。									1	125	113	0	0009				0007	楊雅評	1020717	BGT
2-5-18	0	02105		103	02105	1	120101002		0107	003			0	0	1901	人	17	月	12	段	3		0	17.00×12.00×3.00	630	0	385560	385560	385560	0	0	員工上下班交通費(三段)。									1	125	113	0	0010				0007	楊雅評	1020717	BGT
2-6-24	0	02106		103	02106	1	210101002		0107	001			0	0		人	24	月	12	段	1		0	24.00×12.00×1.00	630	0	181440	181440	189000	0	0	員工上下班交通費。								減列駕駛1人。	0	125	113	0	0010				0007	楊欽宇	1021231	BGT
2-6-24	0	02106		103	02106	1	210101002		0107	002			0	0		人	20	月	12	段	2		0	20.00×12.00×2.00	630	0	302400	302400	302400	0	0	員工上下班交通費。									0	125	113	0	0011				0007	楊欽宇	1021231	BGT
2-6-24	0	02106		103	02106	1	210101002		0107	003			0	0		人	30	月	12	段	3		0	30.00×12.00×3.00	630	0	680400	680400	680400	0	0	員工上下班交通費。									0	125	113	0	0012				0007	楊欽宇	1021231	BGT
2-6-24	0	02106		103	02106	1	210101002		0107	004			0	0		人次	66	段	1		0		0	66.00×1.00	630	41580	41580	41580	0	0	0	替代役上下班交通費（新增）。								依規定編列。	0	125	113	1	0013	0	0	0	0007	莊雅慧	1020418	BGT
2-7-24	0	02108		103	02108	1	120101002		0107	001			0	0	1901	人	19	月	12	段	1		0	19.00×12.00×1.00	630	0	143640	143640	120960	0	0	員工上下班交通費。									1	125	113	0	0009				0007		1020708	BGT
2-7-24	0	02108		103	02108	1	120101002		0107	002			0	0	1901	人	48	月	12	段	2		0	48.00×12.00×2.00	630	0	725760	725760	725760	0	0	員工上下班交通費。									1	125	113	0	0010				0007		1020708	BGT
2-7-24	0	02108		103	02108	1	120101002		0107	003			0	0	1901	人	23	月	12	段	3		0	23.00×12.00×3.00	630	0	521640	521640	544320	0	0	員工上下班交通費。									1	125	113	0	0011				0007		1020708	BGT
2-7-24	0	02108		103	02108	1	120101002		0107	004			0	0	1901	人	1	月	12	段	1		0	1.00×12.00×1.00	630	7560	7560	7560	7560	0	0	替代役役男上下班交通費。									1	125	113	0	0012				0007	蔣金霓	1020411	BGT
