pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
2-7-52	0	02107		101	02107	2	127104001		0306	001			0	0		年	1		0		0		0	1.00	52749500	52749500	52749500	52749500	52749500	0	0	本府行政機關個人電腦微軟大量授權方案(操作系統OS及辦公室套裝軟體Office及資料庫終端使用者)費用，為99~1								依分年資金需求核實編列，賡續辦理原99~101年度個人電腦微軟大量授權方案連續性計畫。		357	310	0	0001				1000506	BGT
2-7-53	0	02107		101	02107	2	127104002		0306	002			0	0		年	1		0		0		0	1.00	5000000	5000000	5000000	5000000	0	0	0	本府行政機關個人電腦防毒軟體大量授權方案。為101~103年度連續性計畫，總經費計15,000,000元，本年度編列								依分年資金需求核實編列。		357	310	0	0002	0	0	0	1000506	BGT
2-7-53	0	02107		101	02107	2	127104003		0306	001			0	0		年	1		0		0		0	1.00	4500000	4500000	4500000	4500000	12500000	0	0	本府行動視訊會議系統軟硬體建置費。為100~102年度連續性計畫，總經費計19,000,000元，100年度已編列12,500								依分年資金需求核實編列。		355	310	0	0003				1000506	BGT
2-7-54	0	02107		101	02107	2	127104004		0306	003			0	0		年	1		0		0		0		4000000	4000000	4000000	4000000	4000000	0	0	伺服器作業系統及資料庫軟體。								依實際需要核實編列。	0	357	310	0	0006				1000505	BGT
2-7-54	0	02107		101	02107	2	127104004		0306	004			0	0		年	1		0		0		0	1.00	7500000	7500000	7500000	7500000	8000000	0	0	擴充行政管理資訊網、知識網、薪資及公文整合等系統設備軟硬體費用。								核實減列。	0	355	310	0	0007				1000506	BGT
2-7-54	0	02107		101	02107	2	127104004		0306	006			0	0		年	1		0		0		0	1.00	9600000	9600000	9600000	9600000	9600000	0	0	市政資訊網路軟硬體費用。								依實際需要核實編列。	0	355	310	0	0009				1000511	BGT
2-7-54	0	02107		101	02107	2	127104004		0306	007			0	0		年	1		0		0		0	1.00	12000000	12000000	12000000	12000000	12000000	0	0	本府資訊業務推動增購伺服器、周邊設備及電腦零組件等。								依實際需要核實編列。	0	355	310	0	0010				1000511	BGT
2-7-54	0	02107		101	02107	2	127104004		0306	008			0	0		年	1		0		0		0	1.00	4750000	4750000	4750000	4750000	4750000	0	0	儲存設備軟硬體費用。									0	355	310	0	0011				1000511	BGT
2-8-57	0	02108		101	02108	2	127104000		0306	004			0	0		式	1		0		0		0	1.00	1425900	1455000	1425900	1425900	0	0	0	提升派工案件登錄正確度及擴充系統決策支援功能。									0	359	310	0	0003				1001227	BGT
2-10-53	0	02110		101	02110	2	127104000		0306	006			0	0		式	1		0		0		0	1.00	678910	800000	678910	678910	0	0	0	臺北市法規查詢系統之PDA網頁版本改版建置案。								依業務需求核實編列	0	359	310	1	0004	0	0	0	1010102	BGT
2-14-50	0	02121		101	02121	2	137104000		0306	002			0	0		臺	1		0		0		0	1.00	85000	85000	85000	85000	0	0	0	購置A3彩色雷射印表機(防災業務專用)。									0	355	310	0	0003	0	0	0	1000503	BGT
2-14-50	0	02121		101	02121	2	137104000		0306	003			0	0		臺	4		0		0		0	4.00	18750	75000	75000	75000	0	0	0	汰換網路交換器。									0	355	310	0	0004	0	0	0	1000704	BGT
2-15-52	0	02122		101	02122	2	137104000		0306	006			0	0		年	1		0		0		0	1.00	600000	873323	600000	600000	0	0	0	汰換機房交換機。								現有設備為民國88年度購置，已陸續異常及損壞。	0	355	310	0	0004	0	0	0	1000719	BGT
3-1-112	0	03101		101	03101	2	137104000		0306	003			0	0		項	1		0		0		0	1.00	400000	400000	400000	400000	400000	0	0	網頁製作費用(民政局暨所屬機關)。									0	357	310	0	0003				1000324	BGT
3-1-113	0	03101		101	03101	2	137104000		0306	006			0	0		項	1		0		0		0	1.00	3925538	4880000	3925538	3925538	0	0	0	宗教寺廟實景及3D地理資訊系統建置案。									0	357	310	0	0005	0	0	0	1001227	BGT
3-1-113	0	03101		101	03101	2	137104000		0306	009	'		0	0		項	1		0		0		0	1.00	2436000	0	2436000	2436000	0	0	0	臺北後花園系統建置案。									0	357	310	0	0006	0	0	0	1000729	BGT
3-3-87	0	03103		101	03103	2	227104000		0306	005			0	0		式	1		0		0		0	1.00	827230	1500000	827230	827230	6745892	0	0	殯儀資訊系統公墓資料庫擴建計畫。								業務需要覈實減列	0	359	310	0	0005				1001227	BGT
3-3-87	0	03103		101	03103	2	227104000		0306	006			0	0		式	1		0		0		0	1.00	226776	465500	226776	226776	0	0	0	陽明山第二靈骨塔網路及作業設備建置。								業務需要覈實新增	0	359	310	0	0006	0	0	0	1000730	BGT
3-3-87	0	03103		101	03103	2	227104000		0306	007			0	0		式	1		0		0		0	1.00	1155300	1937200	1155300	1155300	0	0	0	殯儀系統便民功能擴充。								業務需要覈實新增		359	310	0	0007				1000730	BGT
3-8-39	0	03115		101	03115	2	137104000		0306	005			0	0		組	1		0		0		0	1.00	122601	122601	122601	122601	0	0	0	公文整合系統用高速A3雙面掃瞄器。　　　　　　									0	355	310	0	0004	0	0	0	1000509	BGT
5-2-126	0	05112		101	05112	2	227104002		0306	004			0	0		式	1		0		0		0	1.00	2650000	2650000	2650000	2650000	2650000	0	0	智慧型圖書館建置計畫。										355	310	0	0005				1000704	BGT
5-2-126	0	05112		101	05112	2	227104002		0306	005			0	0		式	1		0		0		0	1.00	3500000	3500000	3500000	3500000	0	0	0	微型圖書館建置計畫。										355	310	0	0006	0	0	0	1000620	BGT
5-2-126	0	05112		101	05112	2	227104002		0306	006	'		0	0		式	1		0		0		0	1.00	260000	260000	260000	260000	0	0	0	樂齡學習中心網後臺功能新增。										359	310	0	0007	0	0	0	1000413	BGT
5-3-127	0	05113		101	05113	2	227104000		0306	010			0	0		式	1		0		0		0		90000	90000	90000	90000	90000	0	0	主題教育活動行銷網頁設計製作（推廣組）。										357	310	0	0020				1000430	BGT
5-3-127	0	05113		101	05113	2	227104000		0306	012			0	0		式	1		0		0		0	1.00	1107400	2482000	1107400	1107400	0	0	0	臺北市立動物園空間結構資訊化建置案(101年度)（總務室）。									0	357	310	0	0021	0	0	0	1000806	BGT
5-3-128	0	05113		101	05113	2	227104000		0306	013			0	0		組	1		0		0		0	1.00	50000	50000	50000	50000	0	0	0	多媒體剪輯系統（含軟體）（推廣組）。									0	359	310	0	0022	0	0	0	1000822	BGT
5-3-128	0	05113		101	05113	2	227104000		0306	017			0	0		年	1		0		0		0	1.00	95000	95000	95000	95000	0	0	0	影像編輯業務Adobe Production Premium 最新版（推廣組）。									0	355	310	0	0023	0	0	0	1000510	BGT
