pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
1-1-22	0	01101		101	01101	1	110101001		0102	001			0	0		年	1		0		0		0	1.00	43806000	43717800	43806000	43806000	40924800	0	0	職員49人人事費(詳人事費分析表)。										104	113	0	0001	1			1000523	
1-1-22	0	01101		101	01101	1	110101001		0104	001			0	0		年	1		0		0		0	1.00	22755600	22314600	22755600	22755600	22314600	0	0	職工48人人事費(詳人事費分析表)。										112	113	0	0002	1			1000523	
1-1-22	0	01101		101	01101	1	110101001		0109	001			0	0		年	1		0		0		0	1.00	3204864	3202992	3204864	3204864	3017664	0	0	職員退休離職儲金(詳人事費分析表)。										134	113	0	0003	1			1000523	
1-1-22	0	01101		101	01101	1	110101001		0109	002			0	0		年	1		0		0		0	1.00	928800	910800	928800	928800	910800	0	0	職工退休離職儲金(詳人事費分析表)。										138	113	0	0004	1			1000523	
1-1-22	0	01101		101	01101	1	110101001		0110	001			0	0		年	1		0		0		0	1.00	3037092	2898900	3037092	3037092	2557920	0	0	職員(工)健保費(詳人事費分析表)。										139	113	0	0005	1			1000523	
1-1-22	0	01101		101	01101	1	110101001		0110	002			0	0		年	1		0		0		0	1.00	954864	954084	954864	954864	898872	0	0	職員公保費(詳人事費分析表)。										142	113	0	0006	1			1000523	
1-1-22	0	01101		101	01101	1	110101001		0110	003			0	0		年	1		0		0		0	1.00	891648	874368	891648	891648	874368	0	0	職工勞保費(詳人事費分析表)。										144	113	0	0007	1			1000523	
1-1-23	0	01101		101	01101	1	110101002		0201	001			0	0		人	96	月	12		0		0		445	512640	512640	512640	512640	0	0	編制內人員一般經常費。									0	201	122	0	0008				1000517	BGT
1-1-23	0	01101		101	01101	1	110101002		0201	002			0	0		人	26	月	12		0		0		160	49920	49920	49920	49920	0	0	約聘僱人員、駐衛警一般經常費。									0	201	122	0	0009				1000517	BGT
1-1-23	0	01101		101	01101	1	110101002		0201	003			0	0		人	48	月	12		0		0		80	46080	46080	46080	46080	0	0	技工、駕駛、工友一般經常費。									0	201	122	0	0010				1000517	BGT
