pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
2-1-68	0	02101		101	02101	2	127104000		0306	002			0	0		年	1		0		0		0	1.00	30000	30000	30000	30000	30000	0	0	電腦套裝軟體。										357	310	1	0002				1001124	BGT
2-2-53	0	02102		101	02102	2	127104000		0306	003			0	0		年	1		0		0		0	1.00	16000	22000	16000	16000	40000	0	0	套裝軟體。									0	357	310	0	0010				1001212	BGT
2-3-59	0	02103		101	02103	2	127104000		0306	003			0	0		年	1		0		0		0	1.00	180000	180000	180000	180000	28000	0	0	電腦套裝軟體等相關費用。								依通案標準核實增列	0	357	310	0	0003				1000505	BGT
2-4-52	0	02104		101	02104	2	127104000		0306	003			0	0		年	1		0		0		0	1.00	200000	215000	200000	200000	215000	0	0	電腦套裝軟體。									0	357	310	0	0003				1001229	BGT
2-4-52	0	02104		101	02104	2	127104000		0306	007			0	0		式	1		0		0		0	1.00	1800000	2280000	1800000	1800000	0	0	0	本府總人事資料庫安全稽核系統軟體。								配合個人資料保護法購置軟體。	0	357	310	0	0006	0	0	0	1001229	BGT
2-5-39	0	02105		101	02105	2	127104000		0306	003			0	0		年	1		0		0		0	1.00	69407	69407	69407	69407	87000	0	0	電腦套裝軟體。									0	357	310	0	0003				1000425	BGT
2-6-43	0	02106		101	02106	2	217104000		0306	004			0	0		年	1		0		0		0		200000	200000	200000	200000	200000	0	0	電腦套裝軟體。									0	357	310	1	0004				1000422	BGT
2-7-54	0	02107		101	02107	2	127104004		0306	005			0	0		年	1		0		0		0	1.00	400000	400000	400000	400000	400000	0	0	套裝軟體。									0	357	310	0	0008				1000506	BGT
2-9-28	0	02109		101	02109	2	127104000		0306	002			0	0		年	1		0		0		0		60000	60000	60000	60000	60000	0	0	套裝軟體。									0	357	310	0	0002				1000329	BGT
2-10-53	0	02110		101	02110	2	127104000		0306	003			0	0		年	1		0		0		0	1.00	20000	20000	20000	20000	20000	0	0	電腦套裝軟體。									0	357	310	0	0003				1000511	BGT
2-14-50	0	02121		101	02121	2	137104000		0306	005			0	0		年	1		0		0		0	1.00	100000	100000	100000	100000	139300	0	0	套裝軟體。									0	357	310	0	0006				1000822	BGT
2-15-52	0	02122		101	02122	2	137104000		0306	004			0	0		年	1		0		0		0	1.00	248168	248168	248168	248168	239700	0	0	套裝軟體。									0	357	310	0	0003				1000502	BGT
2-16-53	0	02123		101	02123	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	68871	78419	68871	68871	78419	0	0	套裝軟體(電腦專案)。									0	357	310	0	0004				1000722	BGT
2-17-62	0	02124		101	02124	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	90000	90000	90000	90000	90000	0	0	套裝軟體。									0	357	310	1	0004				1000503	BGT
2-18-51	0	02125		101	02125	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	70000	70000	70000	70000	70000	0	0	套裝軟體。　　　　　　　　　　　　　　　　　　　　　　　　									0	357	310	0	0004				1000822	BGT
2-19-51	0	02126		101	02126	2	137104000		0306	003			0	0		年	1		0		0		0		180000	180000	180000	180000	180000	0	0	套裝軟體。									0	357	310	0	0004				1000503	BGT
2-20-56	0	02127		101	02127	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	225000	225000	225000	225000	95000	0	0	套裝軟體。									0	357	310	0	0004				1000425	BGT
2-21-66	0	02128		101	02128	2	137104000		0306	003			0	0		年	1		0		0		0		60000	60000	60000	60000	60000	0	0	套裝軟體(電腦專案)。									0	357	310	0	0007				1000304	BGT
