pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
2-14-35	0	02121		101	02121	1	132801002		0204	001			0	0		月	12		0		0		0	12.00	2000	24000	24000	24000	24000	0	0	辦理緊急災害系統電話費(災防專案-區級災害應變中心維持)。									0	209	380	0	0013				1000502	BGT
2-14-35	0	02121		101	02121	1	132801002		0204	002			0	0		年	1		0		0		0	1.00	2412	2412	2412	2412	2412	0	0	災害防救衛星電話通話費(災防專案-區級災害應變中心維持)。									0	209	380	0	0014				1000505	BGT
2-14-35	0	02121		101	02121	1	132801002		0206	001			0	0		年	1		0		0		0	1.00	20000	20000	20000	20000	20000	0	0	辦理防災演習租用車輛(災防專案-災害防救演習)。									0	211	380	0	0020				1000502	BGT
2-14-35	0	02121		101	02121	1	132801002		0206	002			0	0		年	1		0		0		0	1.00	53688	53688	53688	53688	53688	0	0	辦理防災演習租用音響、帳棚及桌椅等費用(災防專案-災害防救演習)。									0	212	380	0	0021				1000502	BGT
2-14-36	0	02121		101	02121	1	132801002		0214	004			0	0	1501	節	16		0		0		0	16.00	800	12800	12800	12800	12800	0	0	災害防救人員講師鐘點費(災防專案-防災教育訓練暨宣導費用)。									1	242	380	0	0032				1000822	BGT
2-14-36	0	02121		101	02121	1	132801002		0215	001			0	0		年	1		0		0		0	1.00	57412	57412	57412	57412	57412	0	0	防災演習用文具紙張及相關物品等費用(災防專案-災害防救演習)。									0	249	380	0	0033				1000502	BGT
2-14-38	0	02121		101	02121	1	132801002		0220	010			0	0		年	1		0		0		0	1.00	10000	10000	10000	10000	10000	0	0	防災宣導布條、宣導單張等文宣製作費用(災防專案-防災教育訓練暨宣導費用)。									0	261	380	0	0052				1000502	BGT
2-14-38	0	02121		101	02121	1	132801002		0220	011			0	0		年	1		0		0		0	1.00	10000	10000	10000	10000	10000	0	0	防災演習教育訓練教材印製費(災防專案-防災教育訓練暨宣導費用)。									0	261	380	0	0053				1000502	BGT
2-14-38	0	02121		101	02121	1	132801002		0220	012			0	0		年	1		0		0		0	1.00	18900	18900	18900	18900	18900	0	0	防災演習手冊及相關資料印刷等費用(災防專案-災害防救演習)。									0	261	380	0	0054				1000502	BGT
2-14-38	0	02121		101	02121	1	132801002		0220	013			0	0		年	1		0		0		0	1.00	50000	500000	50000	50000	25000	0	0	防災公園開設演練及宣導費用(災防專案-防災教育訓練暨宣導費用)。									0	272	380	0	0055				1000801	BGT
2-14-38	0	02121		101	02121	1	132801002		0220	022			0	0		年	1		0		0		0	1.00	660000	660000	660000	660000	0	0	0	鄰里防災教育訓練、宣導及演習活動經費(災防專案-防災教育訓練暨宣導費用)（新增）。									0	272	380	1	0064	0	0	0	1000913	BGT
2-14-39	0	02121		101	02121	1	132801002		0224	001			0	0		臺	6	年	1		0		0	6.00×1.00	1620	9720	9720	9720	9720	0	0	抽水機等災防設備養護費(災防專案-區級災害應變中心維持)。									0	282	380	0	0065				1000502	BGT
2-14-39	0	02121		101	02121	1	132801002		0224	003			0	0		年	1		0		0		0	1.00	22300	22300	22300	22300	22300	0	0	災害應變中心緊急災害系統電話維護費(災防專案-區級災害應變中心維持)。									0	282	380	1	0067				1000502	BGT
2-15-40	0	02122		101	02122	1	132801002		0204	004			0	0		月	12		0		0		0	12.00	2000	24000	24000	24000	24000	0	0	緊急災害系統電話費（災防專案-區級災害應變中心維持）。									0	209	380	0	0019	0	0	0	1000503	BGT
2-15-40	0	02122		101	02122	1	132801002		0204	005	'		0	0		年	1		0		0		0	1.00	2412	2412	2412	2412	2412	0	0	災害防救衛星電話通話費（災防專案-區級災害應變中心維持）。									0	209	380	0	0020	0	0	0	1000503	BGT
2-15-40	0	02122		101	02122	1	132801002		0206	001			0	0		年	1		0		0		0	1.00	52000	52000	52000	52000	52000	0	0	防救災演習租用車輛、音響、帳棚及桌椅等費用（災防專案-災害防救演習）。									0	212	380	0	0021	0	0	0	1000503	BGT
2-15-40	0	02122		101	02122	1	132801002		0211	002			0	0	1801	人	150	次	4		0		0	150.00×4.00	80	48000	48000	48000	48000	0	0	辦理防救災演習業務外勤誤餐費（災防專案-災害防救演習）。									1	231	380	0	0024	0	0	0	1000503	BGT
2-15-40	0	02122		101	02122	1	132801002		0214	001			0	0	1501	節	16		0		0		0	16.00	800	12800	12800	12800	12800	0	0	聘請專業講師為本區災害應變中心編組及里鄰自治幹部進行教育訓練（災防專案-防災教育訓練暨宣導費用）。									1	242	380	0	0025	0	0	0	1000503	BGT
2-15-41	0	02122		101	02122	1	132801002		0215	004			0	0		年	1		0		0		0	1.00	50000	50000	50000	50000	50000	0	0	辦理防救災演習用相關物品及文具紙張等費用（災防專案-災害防救演習）。									0	250	380	0	0029	0	0	0	1000503	BGT
2-15-42	0	02122		101	02122	1	132801002		0220	022			0	0		年	1		0		0		0	1.00	10000	10000	10000	10000	10000	0	0	防救災宣導布條、宣導單張等文宣製作費用（災防專案-防災教育訓練暨宣導費用）。									0	272	380	0	0050	0	0	0	1000503	BGT
2-15-42	0	02122		101	02122	1	132801002		0220	023			0	0		年	1		0		0		0	1.00	10000	10000	10000	10000	10000	0	0	防救災人員教育訓練教材印製費（災防專案-防災教育訓練暨宣導費用）。									0	261	380	0	0051	0	0	0	1000503	BGT
2-15-42	0	02122		101	02122	1	132801002		0220	024			0	0		年	1		0		0		0	1.00	50000	50000	50000	50000	25000	0	0	避難場所開設演練及宣導費用（災防專案-防災教育訓練暨宣導費用）。									0	272	380	0	0052	0	0	0	1000620	BGT
2-15-42	0	02122		101	02122	1	132801002		0220	025			0	0		里	41		0		0		0	41.00	20000	820000	820000	820000	0	0	0	鄰里防災教育訓練、宣導及活動經費（災防專案-防災教育訓練暨宣導費用）（新增）。									0	272	380	1	0053	0	0	0	1000620	BGT
2-15-43	0	02122		101	02122	1	132801002		0224	002			0	0		年	1		0		0		0	1.00	22300	22300	22300	22300	22300	0	0	緊急通訊系統設備養護費（災防專案-區級災害應變中心維持）。									0	282	380	0	0055	0	0	0	1000503	BGT
2-15-46	0	02122		101	02122	1	132801004		0224	002			0	0		臺	9	年	1		0		0	9.00×1.00	1620	14580	14580	14580	14580	0	0	抽水機等災防設備養護費（災防專案-區級災害應變中心維持）。									0	282	380	0	0100	0	0	0	1000616	BGT
2-16-39	0	02123		101	02123	1	132801002		0204	001			0	0		月	12		0		0		0	12.00	2000	24000	24000	24000	24000	0	0	辦理緊急災害系統電話費(災防專案-區級應變中心維持)。									0	209	380	0	0014				1000822	BGT
2-16-39	0	02123		101	02123	1	132801002		0204	002			0	0		部	1	月	12		0		0	1.00×12.00	500	6000	6000	6000	6000	0	0	防災工作一呼百應系統電話費(災防專案- 區級應變中心維持)。									0	209	380	0	0015				1000722	BGT
2-16-39	0	02123		101	02123	1	132801002		0204	003			0	0		年	1		0		0		0	1.00	2412	2412	2412	2412	2412	0	0	災害防救衛星電話通話費(災防專案-區級應變中心維持)。									0	209	380	0	0016				1000822	BGT
2-16-39	0	02123		101	02123	1	132801002		0206	001			0	0		式	1		0		0		0	1.00	52000	52000	52000	52000	52000	0	0	辦理防災演習租用車輛、音響、帳棚及桌椅等費用(災防專案-災害防救演習)。								依民政局共同性標準編列。	0	211	380	0	0021				1000822	BGT
2-16-39	0	02123		101	02123	1	132801002		0211	001			0	0		人	120	次	5		0		0	120.00×5.00	80	48000	48000	48000	48000	0	0	防災演習業務外勤誤餐費(災防專案-災害防救演習)。									0	231	380	0	0024				1000822	BGT
2-16-40	0	02123		101	02123	1	132801002		0211	006			0	0		人	1	次	2		0		0	1.00×2.00	80	160	160	160	160	0	0	災害防救業務外勤誤餐費(災防專案-區級應變中心維持)。									0	231	380	0	0027	0	0	0	1000822	BGT
2-16-40	0	02123		101	02123	1	132801002		0214	001			0	0		節	16		0		0		0	16.00	800	12800	12800	12800	12800	0	0	災害應變中心編組及里鄰自治幹部教育訓練(災防專案-防災教育訓練暨宣導費用)。									0	242	380	0	0028				1000822	BGT
2-16-40	0	02123		101	02123	1	132801002		0215	001			0	0		年	1		0		0		0	1.00	30000	30000	30000	30000	30000	0	0	防災演習用文具紙張及相關物品等費用(災防專案-災害防救演習)。								依民政局共同性標準編列。	0	250	380	0	0029				1000822	BGT
2-16-40	0	02123		101	02123	1	132801002		0215	007			0	0		年	1		0		0		0	1.00	2000	2000	2000	2000	2000	0	0	辦理災害防救業務相關物品等費用(災防專案-區級應變中心維持)。									0	250	380	0	0034	0	0	0	1000822	BGT
2-16-40	0	02123		101	02123	1	132801002		0220	001			0	0		年	1		0		0		0	1.00	20000	20000	20000	20000	20000	0	0	防災演習手冊及相關資料印製等費用(災防專案-災害防救演習)。									0	261	380	0	0035				1000822	BGT
2-16-41	0	02123		101	02123	1	132801002		0220	005			0	0		年	1		0		0		0	1.00	10000	10000	10000	10000	10000	0	0	防災宣導布條、宣導單等文宣製作費用(災防專案-防災教育訓練暨宣導費用)。								依民政局共同性標準編列。	0	261	380	0	0039				1000822	BGT
2-16-41	0	02123		101	02123	1	132801002		0220	008			0	0		年	1		0		0		0	1.00	10000	10000	10000	10000	10000	0	0	災害防救人員教育訓練教材印製費(災防專案-防災教育訓練暨宣導費用)。								依民政局共同性標準編列。	0	261	380	0	0042				1000822	BGT
