pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	sysdat	usno
1-1-57	0	01101		101	01101	2	117103000		0305	001			0	0		輛	1		0		0		0	1.00	810000	1200000	810000	810000	800000	0	0	汰換副議長公務座車(2003年購買)。									0	350	320	1	0001				1000614	BGT
1-1-57	0	01101		101	01101	2	117103000		0305	003			0	0		輛	1		0		0		0	1.00	540000	540000	540000	540000	0	0	0	汰換大客車改購客貨兩用車(1996年購買)。									0	350	320	1	0002	0	0	0	1000530	BGT
2-1-67	0	02101		101	02101	2	127103000		0305	001			0	0	0210	輛	2		0		0		0	2.00	780000	1560000	1560000	1560000	0	0	0	汰換小客車2輛。								2038-DB陳副市長座車（92.6.9購入）、2039-DB邱副市長座車（92.6.9購入）	1	350	320	1	0001				1000329	BGT
2-14-49	0	02121		101	02121	2	137103001		0305	001			0	0		輛	1		0		0		0	1.00	520000	0	520000	520000	540000	0	0	購置客貨兩用車。									0	350	320	0	0001				1000822	BGT
2-16-52	0	02123		101	02123	2	137103000		0305	001			0	0	0204	輛	1		0		0		0	1.00	540000	0	540000	540000	0	0	0	購置客貨兩用車。									1	350	320	0	0001				1000822	BGT
2-18-50	0	02125		101	02125	2	137103001		0305	001			0	0		輛	1		0		0		0	1.00	47500	44000	47500	47500	0	0	0	購置輕型機車1輛。									0	351	320	0	0001	0	0	0	1000822	BGT
2-20-57	0	02127		101	02127	2	137103000		0305	001			0	0		輛	1		0		0		0	1.00	540000	540000	540000	540000	0	0	0	汰換8人座客貨兩用車1輛。									0	350	320	0	0001				1000822	BGT
2-23-57	0	02130		101	02130	2	137103000		0305	002			0	0		輛	1		0		0		0	1.00	51000	126000	51000	51000	0	0	0	汰換1998年購置公務機車1輛。									0	351	320	0	0001	0	0	0	1000822	BGT
2-24-57	0	02131		101	02131	2	137103001		0305	001			0	0		輛	1		0		0		0	1.00	520000	520000	520000	520000	0	0	0	購置客貨兩用車。										350	320	0	0001				1000822	BGT
3-1-111	0	03101		101	03101	2	137103000		0305	001			0	0	0204	輛	1		0		0		0	1.00	540000	540000	540000	540000	0	0	0	汰換公務用客貨兩用車。								汰換2000年4月購置已逾使用年限11年，車號3A-4971客貨兩用公務車1輛。因公務車已逾汰換年限，車況老舊狀況不佳，影響業務推動至鉅，若繼續使用，不敷經濟效益，為撙節車輛保養維護開支，予以汰換。	1	350	320	0	0001				1000324	BGT
